gene,block1,block2,block3,block4,block5,block6,block7,block8,block9
5630,α⁶,0,α²,0,1,α⁶,0,0,α
5631,0,α⁶,1,0,1,α⁶,0,0,α
5632,α⁴,0,α⁵,0,α,1,0,0,α
5633,0,α⁴,1,0,α,1,0,0,α
5634,0,1,α²,0,α²,1,0,0,α
5635,1,0,α⁶,0,α²,1,0,0,α
5636,0,α²,α⁶,0,α³,1,0,0,α
5637,α²,0,1,0,α³,1,0,0,α
5638,α⁶,0,α,0,α⁴,1,0,0,α
5639,0,α⁶,α⁵,0,α⁴,1,0,0,α
5640,α⁵,0,α²,0,α⁵,1,0,0,α
5641,0,α⁵,α³,0,α⁵,1,0,0,α
5642,α³,0,α³,0,α⁶,1,0,0,α
5643,0,α⁵,α,0,α²,α,0,0,α²
5644,α⁵,0,α⁶,0,α²,α,0,0,α²
5645,0,α,α³,0,α³,α,0,0,α²
5646,α,0,1,0,α³,α,0,0,α²
5647,α³,0,α,0,α⁴,α,0,0,α²
5648,0,α³,1,0,α⁴,α,0,0,α²
5649,1,0,α²,0,α⁵,α,0,0,α²
5650,0,1,α⁶,0,α⁵,α,0,0,α²
5651,α⁶,0,α³,0,α⁶,α,0,0,α²
5652,0,α⁶,α⁴,0,α⁶,α,0,0,α²
5653,α⁴,0,α⁴,0,1,α,0,0,α²
5654,α,0,α²,0,α,α²,0,0,α²
5655,0,α,α⁴,0,α,α²,0,0,α²
5656,0,α⁶,α³,0,α²,α²,0,0,α²
5657,α⁶,0,α⁴,0,α²,α²,0,0,α²
5658,1,0,1,0,α⁴,α²,0,0,α²
5659,0,α³,α²,0,α⁵,α²,0,0,α²
5660,α³,0,α⁵,0,α⁵,α²,0,0,α²
5661,0,α⁵,α⁵,0,α⁶,α²,0,0,α²
5662,α²,0,α⁶,0,1,α²,0,0,α²
5663,0,α²,1,0,1,α²,0,0,α²
5664,α⁴,0,α,0,α,α³,0,0,α²
5665,0,α⁴,α²,0,α,α³,0,0,α²
5666,0,1,1,0,α²,α³,0,0,α²
5667,α²,0,α²,0,α³,α³,0,0,α²
5668,0,α⁶,α,0,α⁴,α³,0,0,α²
5669,α⁶,0,α⁵,0,α⁴,α³,0,0,α²
5670,0,α⁵,α⁴,0,α⁵,α³,0,0,α²
5671,α⁵,0,1,0,α⁵,α³,0,0,α²
5672,α³,0,α⁴,0,α⁶,α³,0,0,α²
5673,0,α³,α⁶,0,α⁶,α³,0,0,α²
5674,α⁶,0,α⁶,0,α,α⁴,0,0,α²
5675,α,0,α⁵,0,α²,α⁴,0,0,α²
5676,0,α,α⁶,0,α²,α⁴,0,0,α²
5677,0,α⁵,α²,0,α³,α⁴,0,0,α²
5678,α⁵,0,α³,0,α³,α⁴,0,0,α²
5679,0,α⁴,α⁴,0,α⁴,α⁴,0,0,α²
5680,0,α²,α,0,α⁵,α⁴,0,0,α²
5681,α²,0,α⁴,0,α⁵,α⁴,0,0,α²
5682,α³,0,α²,0,1,α⁴,0,0,α²
5683,0,α³,α⁵,0,1,α⁴,0,0,α²
5684,0,α³,α³,0,α,α⁵,0,0,α²
5685,α²,0,α,0,α²,α⁵,0,0,α²
5686,0,α²,α⁴,0,α²,α⁵,0,0,α²
5687,1,0,α⁴,0,α³,α⁵,0,0,α²
5688,0,1,α⁵,0,α³,α⁵,0,0,α²
5689,α,0,α³,0,α⁵,α⁵,0,0,α²
5690,0,α,1,0,α⁵,α⁵,0,0,α²
5691,0,α⁴,α,0,α⁶,α⁵,0,0,α²
5692,α⁴,0,α²,0,α⁶,α⁵,0,0,α²
5693,0,α⁶,α²,0,1,α⁵,0,0,α²
5694,α⁶,0,1,0,1,α⁵,0,0,α²
5695,0,α²,α⁶,0,α,α⁶,0,0,α²
5696,α²,0,1,0,α,α⁶,0,0,α²
5697,α³,0,α³,0,α²,α⁶,0,0,α²
5698,α⁴,0,α⁵,0,α³,α⁶,0,0,α²
5699,0,α⁴,1,0,α³,α⁶,0,0,α²
5700,α⁵,0,α²,0,α⁴,α⁶,0,0,α²
5701,0,α⁵,α³,0,α⁴,α⁶,0,0,α²
5702,α⁶,0,α,0,α⁵,α⁶,0,0,α²
5703,0,α⁶,α⁵,0,α⁵,α⁶,0,0,α²
5704,0,1,α²,0,α⁶,α⁶,0,0,α²
5705,1,0,α⁶,0,α⁶,α⁶,0,0,α²
5706,0,α,α,0,1,α⁶,0,0,α²
5707,0,1,α,0,α,1,0,0,α²
5708,1,0,α³,0,α,1,0,0,α²
5709,0,α⁴,α⁵,0,α²,1,0,0,α²
5710,α⁴,0,1,0,α²,1,0,0,α²
5711,0,α³,α⁴,0,α³,1,0,0,α²
5712,α³,0,α⁶,0,α³,1,0,0,α²
5713,0,α,α²,0,α⁴,1,0,0,α²
5714,α,0,α⁴,0,α⁴,1,0,0,α²
5715,0,α²,α³,0,α⁶,1,0,0,α²
5716,α²,0,α⁵,0,α⁶,1,0,0,α²
5717,α⁵,0,α,0,1,1,0,0,α²
5718,0,α⁵,α⁶,0,1,1,0,0,α²
5719,α⁶,0,α²,0,α,α,0,0,α³
5720,0,α⁶,1,0,α,α,0,0,α³
5721,0,α,α²,0,α²,α,0,0,α³
5722,α,0,α⁴,0,α²,α,0,0,α³
5723,α⁵,0,α,0,α³,α,0,0,α³
5724,0,α⁵,α⁶,0,α³,α,0,0,α³
5725,0,α⁴,α⁵,0,α⁴,α,0,0,α³
5726,α⁴,0,1,0,α⁴,α,0,0,α³
5727,0,α²,α³,0,α⁵,α,0,0,α³
5728,α²,0,α⁵,0,α⁵,α,0,0,α³
5729,0,α³,α⁴,0,1,α,0,0,α³
5730,α³,0,α⁶,0,1,α,0,0,α³
5731,α⁵,0,α⁵,0,α,α²,0,0,α³
5732,0,α⁶,α²,0,α³,α²,0,0,α³
5733,α⁶,0,1,0,α³,α²,0,0,α³
5734,α²,0,α,0,α⁴,α²,0,0,α³
5735,0,α²,α⁴,0,α⁴,α²,0,0,α³
5736,0,α⁴,α,0,α⁵,α²,0,0,α³
5737,α⁴,0,α²,0,α⁵,α²,0,0,α³
5738,α,0,α³,0,α⁶,α²,0,0,α³
5739,0,α,1,0,α⁶,α²,0,0,α³
5740,1,0,α⁴,0,1,α²,0,0,α³
5741,0,1,α⁵,0,1,α²,0,0,α³
5742,0,α³,α,0,α,α³,0,0,α³
5743,α³,0,1,0,α,α³,0,0,α³
5744,α²,0,α³,0,α²,α³,0,0,α³
5745,0,α²,α⁵,0,α²,α³,0,0,α³
5746,0,1,α⁴,0,α³,α³,0,0,α³
5747,1,0,α⁵,0,α³,α³,0,0,α³
5748,α,0,α,0,α⁵,α³,0,0,α³
5749,0,α⁴,α³,0,α⁶,α³,0,0,α³
5750,α⁴,0,α⁶,0,α⁶,α³,0,0,α³
5751,0,α⁶,α⁶,0,1,α³,0,0,α³
5752,α⁵,0,α²,0,α²,α⁴,0,0,α³
5753,0,α⁵,α³,0,α²,α⁴,0,0,α³
5754,0,α,α,0,α³,α⁴,0,0,α³
5755,α³,0,α³,0,α⁴,α⁴,0,0,α³
5756,0,1,α²,0,α⁵,α⁴,0,0,α³
5757,1,0,α⁶,0,α⁵,α⁴,0,0,α³
5758,α⁶,0,α,0,α⁶,α⁴,0,0,α³
5759,0,α⁶,α⁵,0,α⁶,α⁴,0,0,α³
5760,α⁴,0,α⁵,0,1,α⁴,0,0,α³
5761,0,α⁴,1,0,1,α⁴,0,0,α³
5762,α⁴,0,α³,0,α,α⁵,0,0,α³
5763,0,α⁴,α⁶,0,α,α⁵,0,0,α³
5764,1,0,1,0,α²,α⁵,0,0,α³
5765,α²,0,α⁶,0,α³,α⁵,0,0,α³
5766,0,α²,1,0,α³,α⁵,0,0,α³
5767,0,α⁶,α³,0,α⁴,α⁵,0,0,α³
5768,α⁶,0,α⁴,0,α⁴,α⁵,0,0,α³
5769,0,α⁵,α⁵,0,α⁵,α⁵,0,0,α³
5770,0,α³,α²,0,α⁶,α⁵,0,0,α³
5771,α³,0,α⁵,0,α⁶,α⁵,0,0,α³
5772,1,0,α,0,α,α⁶,0,0,α³
5773,0,1,α³,0,α,α⁶,0,0,α³
5774,0,α⁴,α⁴,0,α²,α⁶,0,0,α³
5775,α³,0,α²,0,α³,α⁶,0,0,α³
5776,0,α³,α⁵,0,α³,α⁶,0,0,α³
5777,α,0,α⁵,0,α⁴,α⁶,0,0,α³
5778,0,α,α⁶,0,α⁴,α⁶,0,0,α³
5779,0,α²,α,0,α⁶,α⁶,0,0,α³
5780,α²,0,α⁴,0,α⁶,α⁶,0,0,α³
5781,0,α⁵,α²,0,1,α⁶,0,0,α³
5782,α⁵,0,α³,0,1,α⁶,0,0,α³
5783,0,α²,α²,0,α,1,0,0,α³
5784,α³,0,α,0,α²,1,0,0,α³
5785,0,α³,1,0,α²,1,0,0,α³
5786,α⁴,0,α⁴,0,α³,1,0,0,α³
5787,0,α⁵,α,0,α⁴,1,0,0,α³
5788,α⁵,0,α⁶,0,α⁴,1,0,0,α³
5789,α⁶,0,α³,0,α⁵,1,0,0,α³
5790,0,α⁶,α⁴,0,α⁵,1,0,0,α³
5791,1,0,α²,0,α⁶,1,0,0,α³
5792,0,1,α⁶,0,α⁶,1,0,0,α³
5793,0,α,α³,0,1,1,0,0,α³
5794,α,0,1,0,1,1,0,0,α³
5795,α²,0,α,0,α,α,0,0,α⁴
5796,0,α²,α⁴,0,α,α,0,0,α⁴
5797,0,α³,α³,0,α²,α,0,0,α⁴
5798,0,α⁴,α,0,α³,α,0,0,α⁴
5799,α⁴,0,α²,0,α³,α,0,0,α⁴
5800,α⁵,0,α⁵,0,α⁴,α,0,0,α⁴
5801,0,α⁶,α²,0,α⁵,α,0,0,α⁴
5802,α⁶,0,1,0,α⁵,α,0,0,α⁴
5803,1,0,α⁴,0,α⁶,α,0,0,α⁴
5804,0,1,α⁵,0,α⁶,α,0,0,α⁴
5805,α,0,α³,0,1,α,0,0,α⁴
5806,0,α,1,0,1,α,0,0,α⁴
5807,0,α⁴,α⁵,0,α,α²,0,0,α⁴
5808,α⁴,0,1,0,α,α²,0,0,α⁴
5809,0,1,α,0,α²,α²,0,0,α⁴
5810,1,0,α³,0,α²,α²,0,0,α⁴
5811,0,α²,α³,0,α³,α²,0,0,α⁴
5812,α²,0,α⁵,0,α³,α²,0,0,α⁴
5813,α⁶,0,α²,0,α⁴,α²,0,0,α⁴
5814,0,α⁶,1,0,α⁴,α²,0,0,α⁴
5815,α⁵,0,α,0,α⁵,α²,0,0,α⁴
5816,0,α⁵,α⁶,0,α⁵,α²,0,0,α⁴
5817,0,α³,α⁴,0,α⁶,α²,0,0,α⁴
5818,α³,0,α⁶,0,α⁶,α²,0,0,α⁴
5819,α,0,α⁵,0,α,α³,0,0,α⁴
5820,0,α,α⁶,0,α,α³,0,0,α⁴
5821,α⁶,0,α⁶,0,α²,α³,0,0,α⁴
5822,1,0,α,0,α⁴,α³,0,0,α⁴
5823,0,1,α³,0,α⁴,α³,0,0,α⁴
5824,α³,0,α²,0,α⁵,α³,0,0,α⁴
5825,0,α³,α⁵,0,α⁵,α³,0,0,α⁴
5826,0,α⁵,α²,0,α⁶,α³,0,0,α⁴
5827,α⁵,0,α³,0,α⁶,α³,0,0,α⁴
5828,0,α²,α,0,1,α³,0,0,α⁴
5829,α²,0,α⁴,0,1,α³,0,0,α⁴
5830,0,1,1,0,α,α⁴,0,0,α⁴
5831,α⁴,0,α,0,α²,α⁴,0,0,α⁴
5832,0,α⁴,α²,0,α²,α⁴,0,0,α⁴
5833,α³,0,α⁴,0,α³,α⁴,0,0,α⁴
5834,0,α³,α⁶,0,α³,α⁴,0,0,α⁴
5835,0,α,α⁵,0,α⁴,α⁴,0,0,α⁴
5836,α,0,α⁶,0,α⁴,α⁴,0,0,α⁴
5837,α²,0,α²,0,α⁶,α⁴,0,0,α⁴
5838,0,α⁵,α⁴,0,1,α⁴,0,0,α⁴
5839,α⁵,0,1,0,1,α⁴,0,0,α⁴
5840,0,α⁵,α,0,α,α⁵,0,0,α⁴
5841,α⁵,0,α⁶,0,α,α⁵,0,0,α⁴
5842,α⁶,0,α³,0,α³,α⁵,0,0,α⁴
5843,0,α⁶,α⁴,0,α³,α⁵,0,0,α⁴
5844,0,α²,α²,0,α⁴,α⁵,0,0,α⁴
5845,α⁴,0,α⁴,0,α⁵,α⁵,0,0,α⁴
5846,0,α,α³,0,α⁶,α⁵,0,0,α⁴
5847,α,0,1,0,α⁶,α⁵,0,0,α⁴
5848,1,0,α²,0,1,α⁵,0,0,α⁴
5849,0,1,α⁶,0,1,α⁵,0,0,α⁴
5850,α⁵,0,α⁴,0,α²,α⁶,0,0,α⁴
5851,0,α⁵,1,0,α²,α⁶,0,0,α⁴
5852,α,0,α,0,α³,α⁶,0,0,α⁴
5853,0,α³,α,0,α⁴,α⁶,0,0,α⁴
5854,α³,0,1,0,α⁴,α⁶,0,0,α⁴
5855,0,1,α⁴,0,α⁵,α⁶,0,0,α⁴
5856,1,0,α⁵,0,α⁵,α⁶,0,0,α⁴
5857,0,α⁶,α⁶,0,α⁶,α⁶,0,0,α⁴
5858,0,α⁴,α³,0,1,α⁶,0,0,α⁴
5859,α⁴,0,α⁶,0,1,α⁶,0,0,α⁴
5860,0,α⁶,α³,0,α,1,0,0,α⁴
5861,α⁶,0,α⁴,0,α,1,0,0,α⁴
5862,α,0,α²,0,α²,1,0,0,α⁴
5863,0,α,α⁴,0,α²,1,0,0,α⁴
5864,0,α⁵,α⁵,0,α³,1,0,0,α⁴
5865,α⁴,0,α³,0,α⁴,1,0,0,α⁴
5866,0,α⁴,α⁶,0,α⁴,1,0,0,α⁴
5867,α²,0,α⁶,0,α⁵,1,0,0,α⁴
5868,0,α²,1,0,α⁵,1,0,0,α⁴
5869,0,α³,α²,0,1,1,0,0,α⁴
5870,α³,0,α⁵,0,1,1,0,0,α⁴
5871,0,α⁴,α³,0,α,α,0,0,α⁵
5872,α⁴,0,α⁶,0,α,α,0,0,α⁵
5873,0,1,α⁴,0,α²,α,0,0,α⁵
5874,1,0,α⁵,0,α²,α,0,0,α⁵
5875,α²,0,α³,0,α³,α,0,0,α⁵
5876,0,α²,α⁵,0,α³,α,0,0,α⁵
5877,0,α⁶,α⁶,0,α⁴,α,0,0,α⁵
5878,α⁵,0,α⁴,0,α⁵,α,0,0,α⁵
5879,0,α⁵,1,0,α⁵,α,0,0,α⁵
5880,0,α³,α,0,α⁶,α,0,0,α⁵
5881,α³,0,1,0,α⁶,α,0,0,α⁵
5882,0,α²,α,0,α,α²,0,0,α⁵
5883,α²,0,α⁴,0,α,α²,0,0,α⁵
5884,α³,0,α²,0,α²,α²,0,0,α⁵
5885,0,α³,α⁵,0,α²,α²,0,0,α⁵
5886,0,α⁴,α⁴,0,α³,α²,0,0,α⁵
5887,0,α⁵,α²,0,α⁴,α²,0,0,α⁵
5888,α⁵,0,α³,0,α⁴,α²,0,0,α⁵
5889,α⁶,0,α⁶,0,α⁵,α²,0,0,α⁵
5890,1,0,α,0,α⁶,α²,0,0,α⁵
5891,0,1,α³,0,α⁶,α²,0,0,α⁵
5892,α,0,α⁵,0,1,α²,0,0,α⁵
5893,0,α,α⁶,0,1,α²,0,0,α⁵
5894,α⁵,0,α,0,α²,α³,0,0,α⁵
5895,0,α⁵,α⁶,0,α²,α³,0,0,α⁵
5896,0,α,α²,0,α³,α³,0,0,α⁵
5897,α,0,α⁴,0,α³,α³,0,0,α⁵
5898,0,α³,α⁴,0,α⁴,α³,0,0,α⁵
5899,α³,0,α⁶,0,α⁴,α³,0,0,α⁵
5900,0,1,α,0,α⁵,α³,0,0,α⁵
5901,1,0,α³,0,α⁵,α³,0,0,α⁵
5902,α⁶,0,α²,0,α⁶,α³,0,0,α⁵
5903,0,α⁶,1,0,α⁶,α³,0,0,α⁵
5904,0,α⁴,α⁵,0,1,α³,0,0,α⁵
5905,α⁴,0,1,0,1,α³,0,0,α⁵
5906,0,α³,α²,0,α,α⁴,0,0,α⁵
5907,α³,0,α⁵,0,α,α⁴,0,0,α⁵
5908,α²,0,α⁶,0,α²,α⁴,0,0,α⁵
5909,0,α²,1,0,α²,α⁴,0,0,α⁵
5910,1,0,1,0,α³,α⁴,0,0,α⁵
5911,α,0,α²,0,α⁵,α⁴,0,0,α⁵
5912,0,α,α⁴,0,α⁵,α⁴,0,0,α⁵
5913,α⁴,0,α³,0,α⁶,α⁴,0,0,α⁵
5914,0,α⁴,α⁶,0,α⁶,α⁴,0,0,α⁵
5915,0,α⁶,α³,0,1,α⁴,0,0,α⁵
5916,α⁶,0,α⁴,0,1,α⁴,0,0,α⁵
5917,α⁶,0,α,0,α,α⁵,0,0,α⁵
5918,0,α⁶,α⁵,0,α,α⁵,0,0,α⁵
5919,0,α,α,0,α²,α⁵,0,0,α⁵
5920,α⁵,0,α²,0,α³,α⁵,0,0,α⁵
5921,0,α⁵,α³,0,α³,α⁵,0,0,α⁵
5922,α⁴,0,α⁵,0,α⁴,α⁵,0,0,α⁵
5923,0,α⁴,1,0,α⁴,α⁵,0,0,α⁵
5924,0,α²,α⁶,0,α⁵,α⁵,0,0,α⁵
5925,α²,0,1,0,α⁵,α⁵,0,0,α⁵
5926,α³,0,α³,0,1,α⁵,0,0,α⁵
5927,α,0,α³,0,α,α⁶,0,0,α⁵
5928,0,α,1,0,α,α⁶,0,0,α⁵
5929,0,α⁶,α²,0,α²,α⁶,0,0,α⁵
5930,α⁶,0,1,0,α²,α⁶,0,0,α⁵
5931,1,0,α⁴,0,α⁴,α⁶,0,0,α⁵
5932,0,1,α⁵,0,α⁴,α⁶,0,0,α⁵
5933,0,α³,α³,0,α⁵,α⁶,0,0,α⁵
5934,α⁵,0,α⁵,0,α⁶,α⁶,0,0,α⁵
5935,α²,0,α,0,1,α⁶,0,0,α⁵
5936,0,α²,α⁴,0,1,α⁶,0,0,α⁵
5937,0,α⁵,α⁴,0,α,1,0,0,α⁵
5938,α⁵,0,1,0,α,1,0,0,α⁵
5939,0,α⁶,α,0,α³,1,0,0,α⁵
5940,α⁶,0,α⁵,0,α³,1,0,0,α⁵
5941,α²,0,α²,0,α⁴,1,0,0,α⁵
5942,α⁴,0,α,0,α⁵,1,0,0,α⁵
5943,0,α⁴,α²,0,α⁵,1,0,0,α⁵
5944,0,α,α⁵,0,α⁶,1,0,0,α⁵
5945,α,0,α⁶,0,α⁶,1,0,0,α⁵
5946,0,1,1,0,1,1,0,0,α⁵
5947,1,0,1,0,α,α,0,0,1
5948,α⁴,0,α³,0,α²,α,0,0,1
5949,0,α⁴,α⁶,0,α²,α,0,0,1
5950,0,α³,α²,0,α³,α,0,0,1
5951,α³,0,α⁵,0,α³,α,0,0,1
5952,α,0,α²,0,α⁴,α,0,0,1
5953,0,α,α⁴,0,α⁴,α,0,0,1
5954,α²,0,α⁶,0,α⁶,α,0,0,1
5955,0,α²,1,0,α⁶,α,0,0,1
5956,0,α⁵,α⁵,0,1,α,0,0,1
5957,α³,0,α,0,α,α²,0,0,1
5958,0,α³,1,0,α,α²,0,0,1
5959,0,α²,α²,0,α²,α²,0,0,1
5960,1,0,α²,0,α³,α²,0,0,1
5961,0,1,α⁶,0,α³,α²,0,0,1
5962,0,α,α³,0,α⁵,α²,0,0,1
5963,α,0,1,0,α⁵,α²,0,0,1
5964,α⁴,0,α⁴,0,α⁶,α²,0,0,1
5965,α⁶,0,α³,0,1,α²,0,0,1
5966,0,α⁶,α⁴,0,1,α²,0,0,1
5967,α⁵,0,α²,0,α,α³,0,0,1
5968,0,α⁵,α³,0,α,α³,0,0,1
5969,α⁶,0,α,0,α³,α³,0,0,1
5970,0,α⁶,α⁵,0,α³,α³,0,0,1
5971,0,α²,α⁶,0,α⁴,α³,0,0,1
5972,α²,0,1,0,α⁴,α³,0,0,1
5973,α⁴,0,α⁵,0,α⁵,α³,0,0,1
5974,0,α⁴,1,0,α⁵,α³,0,0,1
5975,0,α,α,0,α⁶,α³,0,0,1
5976,0,1,α²,0,1,α³,0,0,1
5977,1,0,α⁶,0,1,α³,0,0,1
5978,α²,0,α³,0,α,α⁴,0,0,1
5979,0,α²,α⁵,0,α,α⁴,0,0,1
5980,0,α³,α,0,α²,α⁴,0,0,1
5981,α³,0,1,0,α²,α⁴,0,0,1
5982,0,α⁴,α³,0,α³,α⁴,0,0,1
5983,α⁴,0,α⁶,0,α³,α⁴,0,0,1
5984,α⁵,0,α⁴,0,α⁴,α⁴,0,0,1
5985,0,α⁵,1,0,α⁴,α⁴,0,0,1
5986,0,α⁶,α⁶,0,α⁵,α⁴,0,0,1
5987,0,1,α⁴,0,α⁶,α⁴,0,0,1
5988,1,0,α⁵,0,α⁶,α⁴,0,0,1
5989,α,0,α,0,1,α⁴,0,0,1
5990,0,α,α²,0,α,α⁵,0,0,1
5991,α,0,α⁴,0,α,α⁵,0,0,1
5992,α⁶,0,α²,0,α²,α⁵,0,0,1
5993,0,α⁶,1,0,α²,α⁵,0,0,1
5994,0,1,α,0,α⁴,α⁵,0,0,1
5995,1,0,α³,0,α⁴,α⁵,0,0,1
5996,0,α³,α⁴,0,α⁵,α⁵,0,0,1
5997,α³,0,α⁶,0,α⁵,α⁵,0,0,1
5998,α⁵,0,α,0,α⁶,α⁵,0,0,1
5999,0,α⁵,α⁶,0,α⁶,α⁵,0,0,1
6000,0,α²,α³,0,1,α⁵,0,0,1
6001,α²,0,α⁵,0,1,α⁵,0,0,1
6002,0,α⁶,α,0,α,α⁶,0,0,1
6003,α⁶,0,α⁵,0,α,α⁶,0,0,1
6004,0,α,α⁵,0,α²,α⁶,0,0,1
6005,α,0,α⁶,0,α²,α⁶,0,0,1
6006,0,α⁵,α⁴,0,α³,α⁶,0,0,1
6007,α⁵,0,1,0,α³,α⁶,0,0,1
6008,α⁴,0,α,0,α⁴,α⁶,0,0,1
6009,0,α⁴,α²,0,α⁴,α⁶,0,0,1
6010,α²,0,α²,0,α⁵,α⁶,0,0,1
6011,α³,0,α⁴,0,1,α⁶,0,0,1
6012,0,α³,α⁶,0,1,α⁶,0,0,1
6013,α⁵,0,α⁵,0,α²,1,0,0,1
6014,α,0,α³,0,α³,1,0,0,1
6015,0,α,1,0,α³,1,0,0,1
6016,0,α³,α³,0,α⁴,1,0,0,1
6017,1,0,α⁴,0,α⁵,1,0,0,1
6018,0,1,α⁵,0,α⁵,1,0,0,1
6019,α⁶,0,1,0,α⁶,1,0,0,1
6020,0,α⁴,α,0,1,1,0,0,1
6021,α⁴,0,α²,0,1,1,0,0,1
6022,α²,0,α⁶,0,α,0,α,α,0
6023,0,α²,1,0,α,0,α,α,0
6024,0,α³,α²,0,α²,0,α,α,0
6025,α³,0,α⁵,0,α²,0,α,α,0
6026,α⁴,0,α³,0,α³,0,α,α,0
6027,0,α⁴,α⁶,0,α³,0,α,α,0
6028,0,α⁵,α⁵,0,α⁴,0,α,α,0
6029,0,α⁶,α³,0,α⁵,0,α,α,0
6030,α⁶,0,α⁴,0,α⁵,0,α,α,0
6031,1,0,1,0,α⁶,0,α,α,0
6032,α,0,α²,0,1,0,α,α,0
6033,0,α,α⁴,0,1,0,α,α,0
6034,1,0,α,0,α,0,α²,α,0
6035,0,1,α³,0,α,0,α²,α,0
6036,0,α⁴,α⁴,0,α²,0,α²,α,0
6037,α³,0,α²,0,α³,0,α²,α,0
6038,0,α³,α⁵,0,α³,0,α²,α,0
6039,α,0,α⁵,0,α⁴,0,α²,α,0
6040,0,α,α⁶,0,α⁴,0,α²,α,0
6041,0,α²,α,0,α⁶,0,α²,α,0
6042,α²,0,α⁴,0,α⁶,0,α²,α,0
6043,0,α⁵,α²,0,1,0,α²,α,0
6044,α⁵,0,α³,0,1,0,α²,α,0
6045,0,α⁵,α,0,α²,0,α³,α,0
6046,α⁵,0,α⁶,0,α²,0,α³,α,0
6047,0,α,α³,0,α³,0,α³,α,0
6048,α³,0,α,0,α⁴,0,α³,α,0
6049,0,α³,1,0,α⁴,0,α³,α,0
6050,1,0,α²,0,α⁵,0,α³,α,0
6051,0,1,α⁶,0,α⁵,0,α³,α,0
6052,α⁶,0,α³,0,α⁶,0,α³,α,0
6053,0,α⁶,α⁴,0,α⁶,0,α³,α,0
6054,α⁴,0,α⁴,0,1,0,α³,α,0
6055,0,α,α²,0,α,0,α⁴,α,0
6056,α,0,α⁴,0,α,0,α⁴,α,0
6057,α⁶,0,α²,0,α²,0,α⁴,α,0
6058,0,α⁶,1,0,α²,0,α⁴,α,0
6059,0,1,α,0,α⁴,0,α⁴,α,0
6060,1,0,α³,0,α⁴,0,α⁴,α,0
6061,0,α³,α⁴,0,α⁵,0,α⁴,α,0
6062,α³,0,α⁶,0,α⁵,0,α⁴,α,0
6063,α⁵,0,α,0,α⁶,0,α⁴,α,0
6064,0,α⁵,α⁶,0,α⁶,0,α⁴,α,0
6065,0,α²,α³,0,1,0,α⁴,α,0
6066,α²,0,α⁵,0,1,0,α⁴,α,0
6067,0,α⁴,α,0,α,0,α⁵,α,0
6068,α⁴,0,α²,0,α,0,α⁵,α,0
6069,1,0,α⁴,0,α²,0,α⁵,α,0
6070,0,1,α⁵,0,α²,0,α⁵,α,0
6071,α²,0,α,0,α³,0,α⁵,α,0
6072,0,α²,α⁴,0,α³,0,α⁵,α,0
6073,0,α⁶,α²,0,α⁴,0,α⁵,α,0
6074,α⁶,0,1,0,α⁴,0,α⁵,α,0
6075,α⁵,0,α⁵,0,α⁵,0,α⁵,α,0
6076,0,α³,α³,0,α⁶,0,α⁵,α,0
6077,α³,0,α³,0,α,0,1,α,0
6078,0,α²,α⁶,0,α²,0,1,α,0
6079,α²,0,1,0,α²,0,1,α,0
6080,0,1,α²,0,α³,0,1,α,0
6081,1,0,α⁶,0,α³,0,1,α,0
6082,0,α,α,0,α⁵,0,1,α,0
6083,α⁴,0,α⁵,0,α⁶,0,1,α,0
6084,0,α⁴,1,0,α⁶,0,1,α,0
6085,α⁶,0,α,0,1,0,1,α,0
6086,0,α⁶,α⁵,0,1,0,1,α,0
6087,1,0,α²,0,α,0,α,α²,0
6088,0,1,α⁶,0,α,0,α,α²,0
6089,α⁴,0,α⁴,0,α²,0,α,α²,0
6090,α³,0,α,0,α³,0,α,α²,0
6091,0,α³,1,0,α³,0,α,α²,0
6092,0,α,α³,0,α⁴,0,α,α²,0
6093,α,0,1,0,α⁴,0,α,α²,0
6094,0,α²,α²,0,α⁶,0,α,α²,0
6095,0,α⁵,α,0,1,0,α,α²,0
6096,α⁵,0,α⁶,0,1,0,α,α²,0
6097,α²,0,α³,0,α,0,α²,α²,0
6098,0,α²,α⁵,0,α,0,α²,α²,0
6099,0,α³,α,0,α²,0,α²,α²,0
6100,α³,0,1,0,α²,0,α²,α²,0
6101,0,α⁴,α³,0,α³,0,α²,α²,0
6102,α⁴,0,α⁶,0,α³,0,α²,α²,0
6103,α⁵,0,α⁴,0,α⁴,0,α²,α²,0
6104,0,α⁵,1,0,α⁴,0,α²,α²,0
6105,0,α⁶,α⁶,0,α⁵,0,α²,α²,0
6106,0,1,α⁴,0,α⁶,0,α²,α²,0
6107,1,0,α⁵,0,α⁶,0,α²,α²,0
6108,α,0,α,0,1,0,α²,α²,0
6109,0,α⁶,α³,0,α,0,α³,α²,0
6110,α⁶,0,α⁴,0,α,0,α³,α²,0
6111,α,0,α²,0,α²,0,α³,α²,0
6112,0,α,α⁴,0,α²,0,α³,α²,0
6113,0,α⁵,α⁵,0,α³,0,α³,α²,0
6114,α⁴,0,α³,0,α⁴,0,α³,α²,0
6115,0,α⁴,α⁶,0,α⁴,0,α³,α²,0
6116,α²,0,α⁶,0,α⁵,0,α³,α²,0
6117,0,α²,1,0,α⁵,0,α³,α²,0
6118,0,α³,α²,0,1,0,α³,α²,0
6119,α³,0,α⁵,0,1,0,α³,α²,0
