gene,block1,block2,block3,block4,block5
2224,0,11,9,14,7
2225,1,12,9,14,8
2226,2,12,9,15,9
2227,3,12,9,0,10
2228,4,12,9,1,11
2229,5,12,9,2,12
2230,6,12,9,3,13
2231,7,12,9,4,14
2232,8,12,9,5,15
2233,9,12,9,6,0
2234,10,12,9,7,1
2235,11,12,9,8,2
2236,12,12,9,9,3
2237,13,12,9,10,4
2238,14,12,9,11,5
2239,15,12,9,12,6
2240,0,12,9,13,7
2241,1,13,9,13,8
2242,2,13,9,14,9
2243,3,13,9,15,10
2244,4,13,9,0,11
2245,5,13,9,1,12
2246,6,13,9,2,13
2247,7,13,9,3,14
2248,8,13,9,4,15
2249,9,13,9,5,0
2250,10,13,9,6,1
2251,11,13,9,7,2
2252,12,13,9,8,3
2253,13,13,9,9,4
2254,14,13,9,10,5
2255,15,13,9,11,6
2256,0,13,9,12,7
2257,1,14,9,12,8
2258,2,14,9,13,9
2259,3,14,9,14,10
2260,4,14,9,15,11
2261,5,14,9,0,12
2262,6,14,9,1,13
2263,7,14,9,2,14
2264,8,14,9,3,15
2265,9,14,9,4,0
2266,10,14,9,5,1
2267,11,14,9,6,2
2268,12,14,9,7,3
2269,13,14,9,8,4
2270,14,14,9,9,5
2271,15,14,9,10,6
2272,0,14,9,11,7
2273,1,15,9,11,8
2274,2,15,9,12,9
2275,3,15,9,13,10
2276,4,15,9,14,11
2277,5,15,9,15,12
2278,6,15,9,0,13
2279,7,15,9,1,14
2280,8,15,9,2,15
2281,9,15,9,3,0
2282,10,15,9,4,1
2283,11,15,9,5,2
2284,12,15,9,6,3
2285,13,15,9,7,4
2286,14,15,9,8,5
2287,15,15,9,9,6
2288,0,15,9,10,7
2289,1,0,9,10,8
2290,2,0,9,11,9
2291,3,0,9,12,10
2292,4,0,9,13,11
2293,5,0,9,14,12
2294,6,0,9,15,13
2295,7,0,9,0,14
2296,8,0,9,1,15
2297,9,0,9,2,0
2298,10,0,9,3,1
2299,11,0,9,4,2
2300,12,0,9,5,3
2301,13,0,9,6,4
2302,14,0,9,7,5
2303,15,0,9,8,6
2304,0,0,9,9,7
2305,1,1,10,10,7
2306,2,1,10,11,8
2307,3,1,10,12,9
2308,4,1,10,13,10
2309,5,1,10,14,11
2310,6,1,10,15,12
2311,7,1,10,0,13
2312,8,1,10,1,14
2313,9,1,10,2,15
2314,10,1,10,3,0
2315,11,1,10,4,1
2316,12,1,10,5,2
2317,13,1,10,6,3
2318,14,1,10,7,4
2319,15,1,10,8,5
2320,0,1,10,9,6
2321,1,2,10,9,7
2322,2,2,10,10,8
2323,3,2,10,11,9
2324,4,2,10,12,10
2325,5,2,10,13,11
2326,6,2,10,14,12
2327,7,2,10,15,13
2328,8,2,10,0,14
2329,9,2,10,1,15
2330,10,2,10,2,0
2331,11,2,10,3,1
2332,12,2,10,4,2
2333,13,2,10,5,3
2334,14,2,10,6,4
2335,15,2,10,7,5
2336,0,2,10,8,6
2337,1,3,10,8,7
2338,2,3,10,9,8
2339,3,3,10,10,9
2340,4,3,10,11,10
2341,5,3,10,12,11
2342,6,3,10,13,12
2343,7,3,10,14,13
2344,8,3,10,15,14
2345,9,3,10,0,15
2346,10,3,10,1,0
2347,11,3,10,2,1
2348,12,3,10,3,2
2349,13,3,10,4,3
2350,14,3,10,5,4
2351,15,3,10,6,5
2352,0,3,10,7,6
2353,1,4,10,7,7
2354,2,4,10,8,8
2355,3,4,10,9,9
2356,4,4,10,10,10
2357,5,4,10,11,11
2358,6,4,10,12,12
2359,7,4,10,13,13
2360,8,4,10,14,14
2361,9,4,10,15,15
2362,10,4,10,0,0
2363,11,4,10,1,1
2364,12,4,10,2,2
2365,13,4,10,3,3
2366,14,4,10,4,4
2367,15,4,10,5,5
2368,0,4,10,6,6
2369,1,5,10,6,7
2370,2,5,10,7,8
2371,3,5,10,8,9
2372,4,5,10,9,10
2373,5,5,10,10,11
2374,6,5,10,11,12
2375,7,5,10,12,13
2376,8,5,10,13,14
2377,9,5,10,14,15
2378,10,5,10,15,0
2379,11,5,10,0,1
2380,12,5,10,1,2
2381,13,5,10,2,3
2382,14,5,10,3,4
2383,15,5,10,4,5
2384,0,5,10,5,6
2385,1,6,10,5,7
2386,2,6,10,6,8
2387,3,6,10,7,9
2388,4,6,10,8,10
2389,5,6,10,9,11
2390,6,6,10,10,12
2391,7,6,10,11,13
2392,8,6,10,12,14
2393,9,6,10,13,15
2394,10,6,10,14,0
2395,11,6,10,15,1
2396,12,6,10,0,2
2397,13,6,10,1,3
2398,14,6,10,2,4
2399,15,6,10,3,5
2400,0,6,10,4,6
2401,1,7,10,4,7
2402,2,7,10,5,8
2403,3,7,10,6,9
2404,4,7,10,7,10
2405,5,7,10,8,11
2406,6,7,10,9,12
2407,7,7,10,10,13
2408,8,7,10,11,14
2409,9,7,10,12,15
2410,10,7,10,13,0
2411,11,7,10,14,1
2412,12,7,10,15,2
2413,13,7,10,0,3
2414,14,7,10,1,4
2415,15,7,10,2,5
2416,0,7,10,3,6
2417,1,8,10,3,7
2418,2,8,10,4,8
2419,3,8,10,5,9
2420,4,8,10,6,10
2421,5,8,10,7,11
2422,6,8,10,8,12
2423,7,8,10,9,13
2424,8,8,10,10,14
2425,9,8,10,11,15
2426,10,8,10,12,0
2427,11,8,10,13,1
2428,12,8,10,14,2
2429,13,8,10,15,3
2430,14,8,10,0,4
2431,15,8,10,1,5
2432,0,8,10,2,6
2433,1,9,10,2,7
2434,2,9,10,3,8
2435,3,9,10,4,9
2436,4,9,10,5,10
2437,5,9,10,6,11
2438,6,9,10,7,12
2439,7,9,10,8,13
2440,8,9,10,9,14
2441,9,9,10,10,15
2442,10,9,10,11,0
2443,11,9,10,12,1
2444,12,9,10,13,2
2445,13,9,10,14,3
2446,14,9,10,15,4
2447,15,9,10,0,5
2448,0,9,10,1,6
2449,1,10,10,1,7
2450,2,10,10,2,8
2451,3,10,10,3,9
2452,4,10,10,4,10
2453,5,10,10,5,11
2454,6,10,10,6,12
2455,7,10,10,7,13
2456,8,10,10,8,14
2457,9,10,10,9,15
2458,10,10,10,10,0
2459,11,10,10,11,1
2460,12,10,10,12,2
2461,13,10,10,13,3
2462,14,10,10,14,4
2463,15,10,10,15,5
2464,0,10,10,0,6
2465,1,11,10,0,7
2466,2,11,10,1,8
2467,3,11,10,2,9
2468,4,11,10,3,10
2469,5,11,10,4,11
2470,6,11,10,5,12
2471,7,11,10,6,13
2472,8,11,10,7,14
2473,9,11,10,8,15
2474,10,11,10,9,0
2475,11,11,10,10,1
2476,12,11,10,11,2
2477,13,11,10,12,3
2478,14,11,10,13,4
2479,15,11,10,14,5
2480,0,11,10,15,6
2481,1,12,10,15,7
2482,2,12,10,0,8
2483,3,12,10,1,9
2484,4,12,10,2,10
2485,5,12,10,3,11
2486,6,12,10,4,12
2487,7,12,10,5,13
2488,8,12,10,6,14
2489,9,12,10,7,15
2490,10,12,10,8,0
2491,11,12,10,9,1
2492,12,12,10,10,2
2493,13,12,10,11,3
2494,14,12,10,12,4
2495,15,12,10,13,5
2496,0,12,10,14,6
2497,1,13,10,14,7
2498,2,13,10,15,8
2499,3,13,10,0,9
2500,4,13,10,1,10
2501,5,13,10,2,11
2502,6,13,10,3,12
2503,7,13,10,4,13
2504,8,13,10,5,14
2505,9,13,10,6,15
2506,10,13,10,7,0
2507,11,13,10,8,1
2508,12,13,10,9,2
2509,13,13,10,10,3
2510,14,13,10,11,4
2511,15,13,10,12,5
2512,0,13,10,13,6
2513,1,14,10,13,7
2514,2,14,10,14,8
2515,3,14,10,15,9
2516,4,14,10,0,10
2517,5,14,10,1,11
2518,6,14,10,2,12
2519,7,14,10,3,13
2520,8,14,10,4,14
2521,9,14,10,5,15
2522,10,14,10,6,0
2523,11,14,10,7,1
2524,12,14,10,8,2
2525,13,14,10,9,3
2526,14,14,10,10,4
2527,15,14,10,11,5
2528,0,14,10,12,6
2529,1,15,10,12,7
2530,2,15,10,13,8
2531,3,15,10,14,9
2532,4,15,10,15,10
2533,5,15,10,0,11
2534,6,15,10,1,12
2535,7,15,10,2,13
2536,8,15,10,3,14
2537,9,15,10,4,15
2538,10,15,10,5,0
2539,11,15,10,6,1
2540,12,15,10,7,2
2541,13,15,10,8,3
2542,14,15,10,9,4
2543,15,15,10,10,5
2544,0,15,10,11,6
2545,1,0,10,11,7
2546,2,0,10,12,8
2547,3,0,10,13,9
2548,4,0,10,14,10
2549,5,0,10,15,11
2550,6,0,10,0,12
2551,7,0,10,1,13
2552,8,0,10,2,14
2553,9,0,10,3,15
2554,10,0,10,4,0
2555,11,0,10,5,1
2556,12,0,10,6,2
2557,13,0,10,7,3
2558,14,0,10,8,4
2559,15,0,10,9,5
2560,0,0,10,10,6
2561,1,1,11,11,6
2562,2,1,11,12,7
2563,3,1,11,13,8
2564,4,1,11,14,9
2565,5,1,11,15,10
2566,6,1,11,0,11
2567,7,1,11,1,12
2568,8,1,11,2,13
2569,9,1,11,3,14
2570,10,1,11,4,15
2571,11,1,11,5,0
2572,12,1,11,6,1
2573,13,1,11,7,2
2574,14,1,11,8,3
2575,15,1,11,9,4
2576,0,1,11,10,5
2577,1,2,11,10,6
2578,2,2,11,11,7
2579,3,2,11,12,8
2580,4,2,11,13,9
2581,5,2,11,14,10
2582,6,2,11,15,11
2583,7,2,11,0,12
2584,8,2,11,1,13
2585,9,2,11,2,14
2586,10,2,11,3,15
2587,11,2,11,4,0
2588,12,2,11,5,1
2589,13,2,11,6,2
2590,14,2,11,7,3
2591,15,2,11,8,4
2592,0,2,11,9,5
2593,1,3,11,9,6
2594,2,3,11,10,7
2595,3,3,11,11,8
2596,4,3,11,12,9
2597,5,3,11,13,10
2598,6,3,11,14,11
2599,7,3,11,15,12
2600,8,3,11,0,13
2601,9,3,11,1,14
2602,10,3,11,2,15
2603,11,3,11,3,0
2604,12,3,11,4,1
2605,13,3,11,5,2
2606,14,3,11,6,3
2607,15,3,11,7,4
2608,0,3,11,8,5
2609,1,4,11,8,6
2610,2,4,11,9,7
2611,3,4,11,10,8
2612,4,4,11,11,9
2613,5,4,11,12,10
2614,6,4,11,13,11
2615,7,4,11,14,12
2616,8,4,11,15,13
2617,9,4,11,0,14
2618,10,4,11,1,15
2619,11,4,11,2,0
2620,12,4,11,3,1
2621,13,4,11,4,2
2622,14,4,11,5,3
2623,15,4,11,6,4
2624,0,4,11,7,5
2625,1,5,11,7,6
2626,2,5,11,8,7
2627,3,5,11,9,8
2628,4,5,11,10,9
2629,5,5,11,11,10
2630,6,5,11,12,11
2631,7,5,11,13,12
2632,8,5,11,14,13
2633,9,5,11,15,14
2634,10,5,11,0,15
2635,11,5,11,1,0
2636,12,5,11,2,1
2637,13,5,11,3,2
2638,14,5,11,4,3
2639,15,5,11,5,4
2640,0,5,11,6,5
2641,1,6,11,6,6
2642,2,6,11,7,7
2643,3,6,11,8,8
2644,4,6,11,9,9
2645,5,6,11,10,10
2646,6,6,11,11,11
2647,7,6,11,12,12
2648,8,6,11,13,13
2649,9,6,11,14,14
2650,10,6,11,15,15
2651,11,6,11,0,0
2652,12,6,11,1,1
2653,13,6,11,2,2
2654,14,6,11,3,3
2655,15,6,11,4,4
2656,0,6,11,5,5
2657,1,7,11,5,6
2658,2,7,11,6,7
2659,3,7,11,7,8
2660,4,7,11,8,9
2661,5,7,11,9,10
2662,6,7,11,10,11
2663,7,7,11,11,12
2664,8,7,11,12,13
2665,9,7,11,13,14
2666,10,7,11,14,15
2667,11,7,11,15,0
2668,12,7,11,0,1
2669,13,7,11,1,2
2670,14,7,11,2,3
2671,15,7,11,3,4
2672,0,7,11,4,5
2673,1,8,11,4,6
2674,2,8,11,5,7
2675,3,8,11,6,8
2676,4,8,11,7,9
2677,5,8,11,8,10
2678,6,8,11,9,11
2679,7,8,11,10,12
2680,8,8,11,11,13
2681,9,8,11,12,14
2682,10,8,11,13,15
2683,11,8,11,14,0
2684,12,8,11,15,1
2685,13,8,11,0,2
2686,14,8,11,1,3
2687,15,8,11,2,4
2688,0,8,11,3,5
2689,1,9,11,3,6
2690,2,9,11,4,7
2691,3,9,11,5,8
2692,4,9,11,6,9
2693,5,9,11,7,10
2694,6,9,11,8,11
2695,7,9,11,9,12
2696,8,9,11,10,13
2697,9,9,11,11,14
2698,10,9,11,12,15
2699,11,9,11,13,0
2700,12,9,11,14,1
2701,13,9,11,15,2
2702,14,9,11,0,3
2703,15,9,11,1,4
2704,0,9,11,2,5
2705,1,10,11,2,6
2706,2,10,11,3,7
2707,3,10,11,4,8
2708,4,10,11,5,9
2709,5,10,11,6,10
2710,6,10,11,7,11
2711,7,10,11,8,12
2712,8,10,11,9,13
2713,9,10,11,10,14
2714,10,10,11,11,15
2715,11,10,11,12,0
2716,12,10,11,13,1
2717,13,10,11,14,2
2718,14,10,11,15,3
2719,15,10,11,0,4
2720,0,10,11,1,5
2721,1,11,11,1,6
2722,2,11,11,2,7
2723,3,11,11,3,8
2724,4,11,11,4,9
2725,5,11,11,5,10
2726,6,11,11,6,11
2727,7,11,11,7,12
2728,8,11,11,8,13
2729,9,11,11,9,14
2730,10,11,11,10,15
2731,11,11,11,11,0
2732,12,11,11,12,1
2733,13,11,11,13,2
2734,14,11,11,14,3
2735,15,11,11,15,4
2736,0,11,11,0,5
2737,1,12,11,0,6
2738,2,12,11,1,7
2739,3,12,11,2,8
2740,4,12,11,3,9
2741,5,12,11,4,10
2742,6,12,11,5,11
2743,7,12,11,6,12
2744,8,12,11,7,13
2745,9,12,11,8,14
2746,10,12,11,9,15
2747,11,12,11,10,0
2748,12,12,11,11,1
2749,13,12,11,12,2
2750,14,12,11,13,3
2751,15,12,11,14,4
2752,0,12,11,15,5
2753,1,13,11,15,6
2754,2,13,11,0,7
2755,3,13,11,1,8
2756,4,13,11,2,9
2757,5,13,11,3,10
2758,6,13,11,4,11
2759,7,13,11,5,12
2760,8,13,11,6,13
2761,9,13,11,7,14
2762,10,13,11,8,15
2763,11,13,11,9,0
2764,12,13,11,10,1
2765,13,13,11,11,2
2766,14,13,11,12,3
2767,15,13,11,13,4
2768,0,13,11,14,5
2769,1,14,11,14,6
2770,2,14,11,15,7
2771,3,14,11,0,8
2772,4,14,11,1,9
2773,5,14,11,2,10
2774,6,14,11,3,11
2775,7,14,11,4,12
2776,8,14,11,5,13
2777,9,14,11,6,14
2778,10,14,11,7,15
2779,11,14,11,8,0
2780,12,14,11,9,1
2781,13,14,11,10,2
2782,14,14,11,11,3
2783,15,14,11,12,4
2784,0,14,11,13,5
2785,1,15,11,13,6
2786,2,15,11,14,7
2787,3,15,11,15,8
2788,4,15,11,0,9
2789,5,15,11,1,10
2790,6,15,11,2,11
2791,7,15,11,3,12
2792,8,15,11,4,13
2793,9,15,11,5,14
2794,10,15,11,6,15
2795,11,15,11,7,0
2796,12,15,11,8,1
2797,13,15,11,9,2
2798,14,15,11,10,3
2799,15,15,11,11,4
2800,0,15,11,12,5
2801,1,0,11,12,6
2802,2,0,11,13,7
2803,3,0,11,14,8
2804,4,0,11,15,9
2805,5,0,11,0,10
2806,6,0,11,1,11
2807,7,0,11,2,12
2808,8,0,11,3,13
2809,9,0,11,4,14
2810,10,0,11,5,15
2811,11,0,11,6,0
2812,12,0,11,7,1
2813,13,0,11,8,2
2814,14,0,11,9,3
2815,15,0,11,10,4
2816,0,0,11,11,5
2817,1,1,12,12,5
2818,2,1,12,13,6
2819,3,1,12,14,7
2820,4,1,12,15,8
2821,5,1,12,0,9
2822,6,1,12,1,10
2823,7,1,12,2,11
2824,8,1,12,3,12
2825,9,1,12,4,13
2826,10,1,12,5,14
2827,11,1,12,6,15
2828,12,1,12,7,0
2829,13,1,12,8,1
2830,14,1,12,9,2
2831,15,1,12,10,3
2832,0,1,12,11,4
2833,1,2,12,11,5
2834,2,2,12,12,6
2835,3,2,12,13,7
2836,4,2,12,14,8
2837,5,2,12,15,9
2838,6,2,12,0,10
2839,7,2,12,1,11
2840,8,2,12,2,12
2841,9,2,12,3,13
2842,10,2,12,4,14
2843,11,2,12,5,15
2844,12,2,12,6,0
2845,13,2,12,7,1
2846,14,2,12,8,2
2847,15,2,12,9,3
2848,0,2,12,10,4
2849,1,3,12,10,5
2850,2,3,12,11,6
2851,3,3,12,12,7
2852,4,3,12,13,8
2853,5,3,12,14,9
2854,6,3,12,15,10
2855,7,3,12,0,11
2856,8,3,12,1,12
2857,9,3,12,2,13
2858,10,3,12,3,14
2859,11,3,12,4,15
2860,12,3,12,5,0
2861,13,3,12,6,1
2862,14,3,12,7,2
2863,15,3,12,8,3
2864,0,3,12,9,4
2865,1,4,12,9,5
2866,2,4,12,10,6
2867,3,4,12,11,7
2868,4,4,12,12,8
2869,5,4,12,13,9
2870,6,4,12,14,10
2871,7,4,12,15,11
2872,8,4,12,0,12
2873,9,4,12,1,13
2874,10,4,12,2,14
2875,11,4,12,3,15
2876,12,4,12,4,0
2877,13,4,12,5,1
2878,14,4,12,6,2
2879,15,4,12,7,3
2880,0,4,12,8,4
2881,1,5,12,8,5
2882,2,5,12,9,6
2883,3,5,12,10,7
2884,4,5,12,11,8
2885,5,5,12,12,9
2886,6,5,12,13,10
2887,7,5,12,14,11
2888,8,5,12,15,12
2889,9,5,12,0,13
2890,10,5,12,1,14
2891,11,5,12,2,15
2892,12,5,12,3,0
2893,13,5,12,4,1
2894,14,5,12,5,2
2895,15,5,12,6,3
2896,0,5,12,7,4
2897,1,6,12,7,5
2898,2,6,12,8,6
2899,3,6,12,9,7
2900,4,6,12,10,8
2901,5,6,12,11,9
2902,6,6,12,12,10
2903,7,6,12,13,11
2904,8,6,12,14,12
2905,9,6,12,15,13
2906,10,6,12,0,14
2907,11,6,12,1,15
2908,12,6,12,2,0
2909,13,6,12,3,1
2910,14,6,12,4,2
2911,15,6,12,5,3
2912,0,6,12,6,4
2913,1,7,12,6,5
2914,2,7,12,7,6
2915,3,7,12,8,7
2916,4,7,12,9,8
2917,5,7,12,10,9
2918,6,7,12,11,10
2919,7,7,12,12,11
2920,8,7,12,13,12
2921,9,7,12,14,13
2922,10,7,12,15,14
2923,11,7,12,0,15
2924,12,7,12,1,0
2925,13,7,12,2,1
2926,14,7,12,3,2
2927,15,7,12,4,3
2928,0,7,12,5,4
2929,1,8,12,5,5
2930,2,8,12,6,6
2931,3,8,12,7,7
2932,4,8,12,8,8
2933,5,8,12,9,9
2934,6,8,12,10,10
2935,7,8,12,11,11
2936,8,8,12,12,12
2937,9,8,12,13,13
2938,10,8,12,14,14
2939,11,8,12,15,15
2940,12,8,12,0,0
2941,13,8,12,1,1
2942,14,8,12,2,2
2943,15,8,12,3,3
2944,0,8,12,4,4
2945,1,9,12,4,5
2946,2,9,12,5,6
2947,3,9,12,6,7
2948,4,9,12,7,8
2949,5,9,12,8,9
2950,6,9,12,9,10
2951,7,9,12,10,11
2952,8,9,12,11,12
2953,9,9,12,12,13
2954,10,9,12,13,14
2955,11,9,12,14,15
2956,12,9,12,15,0
2957,13,9,12,0,1
2958,14,9,12,1,2
2959,15,9,12,2,3
2960,0,9,12,3,4
2961,1,10,12,3,5
2962,2,10,12,4,6
2963,3,10,12,5,7
2964,4,10,12,6,8
2965,5,10,12,7,9
2966,6,10,12,8,10
2967,7,10,12,9,11
2968,8,10,12,10,12
2969,9,10,12,11,13
2970,10,10,12,12,14
2971,11,10,12,13,15
2972,12,10,12,14,0
2973,13,10,12,15,1
2974,14,10,12,0,2
2975,15,10,12,1,3
2976,0,10,12,2,4
2977,1,11,12,2,5
2978,2,11,12,3,6
2979,3,11,12,4,7
2980,4,11,12,5,8
2981,5,11,12,6,9
2982,6,11,12,7,10
2983,7,11,12,8,11
2984,8,11,12,9,12
2985,9,11,12,10,13
2986,10,11,12,11,14
2987,11,11,12,12,15
2988,12,11,12,13,0
2989,13,11,12,14,1
2990,14,11,12,15,2
2991,15,11,12,0,3
2992,0,11,12,1,4
2993,1,12,12,1,5
2994,2,12,12,2,6
2995,3,12,12,3,7
2996,4,12,12,4,8
2997,5,12,12,5,9
2998,6,12,12,6,10
2999,7,12,12,7,11
3000,8,12,12,8,12
3001,9,12,12,9,13
3002,10,12,12,10,14
3003,11,12,12,11,15
3004,12,12,12,12,0
3005,13,12,12,13,1
3006,14,12,12,14,2
3007,15,12,12,15,3
3008,0,12,12,0,4
3009,1,13,12,0,5
3010,2,13,12,1,6
3011,3,13,12,2,7
3012,4,13,12,3,8
3013,5,13,12,4,9
3014,6,13,12,5,10
3015,7,13,12,6,11
3016,8,13,12,7,12
3017,9,13,12,8,13
3018,10,13,12,9,14
3019,11,13,12,10,15
3020,12,13,12,11,0
3021,13,13,12,12,1
3022,14,13,12,13,2
3023,15,13,12,14,3
3024,0,13,12,15,4
3025,1,14,12,15,5
3026,2,14,12,0,6
3027,3,14,12,1,7
3028,4,14,12,2,8
3029,5,14,12,3,9
3030,6,14,12,4,10
3031,7,14,12,5,11
3032,8,14,12,6,12
3033,9,14,12,7,13
3034,10,14,12,8,14
3035,11,14,12,9,15
3036,12,14,12,10,0
3037,13,14,12,11,1
3038,14,14,12,12,2
3039,15,14,12,13,3
3040,0,14,12,14,4
3041,1,15,12,14,5
3042,2,15,12,15,6
3043,3,15,12,0,7
3044,4,15,12,1,8
3045,5,15,12,2,9
3046,6,15,12,3,10
3047,7,15,12,4,11
3048,8,15,12,5,12
3049,9,15,12,6,13
3050,10,15,12,7,14
3051,11,15,12,8,15
3052,12,15,12,9,0
3053,13,15,12,10,1
3054,14,15,12,11,2
3055,15,15,12,12,3
3056,0,15,12,13,4
3057,1,0,12,13,5
3058,2,0,12,14,6
3059,3,0,12,15,7
3060,4,0,12,0,8
3061,5,0,12,1,9
3062,6,0,12,2,10
3063,7,0,12,3,11
3064,8,0,12,4,12
3065,9,0,12,5,13
3066,10,0,12,6,14
3067,11,0,12,7,15
3068,12,0,12,8,0
3069,13,0,12,9,1
3070,14,0,12,10,2
3071,15,0,12,11,3
3072,0,0,12,12,4
3073,1,1,13,13,4
3074,2,1,13,14,5
3075,3,1,13,15,6
3076,4,1,13,0,7
3077,5,1,13,1,8
3078,6,1,13,2,9
3079,7,1,13,3,10
3080,8,1,13,4,11
3081,9,1,13,5,12
3082,10,1,13,6,13
3083,11,1,13,7,14
3084,12,1,13,8,15
3085,13,1,13,9,0
3086,14,1,13,10,1
3087,15,1,13,11,2
3088,0,1,13,12,3
3089,1,2,13,12,4
3090,2,2,13,13,5
3091,3,2,13,14,6
3092,4,2,13,15,7
3093,5,2,13,0,8
3094,6,2,13,1,9
3095,7,2,13,2,10
3096,8,2,13,3,11
3097,9,2,13,4,12
3098,10,2,13,5,13
3099,11,2,13,6,14
3100,12,2,13,7,15
3101,13,2,13,8,0
3102,14,2,13,9,1
3103,15,2,13,10,2
3104,0,2,13,11,3
3105,1,3,13,11,4
3106,2,3,13,12,5
3107,3,3,13,13,6
3108,4,3,13,14,7
3109,5,3,13,15,8
3110,6,3,13,0,9
3111,7,3,13,1,10
3112,8,3,13,2,11
3113,9,3,13,3,12
3114,10,3,13,4,13
3115,11,3,13,5,14
3116,12,3,13,6,15
3117,13,3,13,7,0
3118,14,3,13,8,1
3119,15,3,13,9,2
3120,0,3,13,10,3
3121,1,4,13,10,4
3122,2,4,13,11,5
3123,3,4,13,12,6
3124,4,4,13,13,7
3125,5,4,13,14,8
3126,6,4,13,15,9
3127,7,4,13,0,10
3128,8,4,13,1,11
3129,9,4,13,2,12
3130,10,4,13,3,13
3131,11,4,13,4,14
3132,12,4,13,5,15
3133,13,4,13,6,0
3134,14,4,13,7,1
3135,15,4,13,8,2
3136,0,4,13,9,3
3137,1,5,13,9,4
3138,2,5,13,10,5
3139,3,5,13,11,6
3140,4,5,13,12,7
3141,5,5,13,13,8
3142,6,5,13,14,9
3143,7,5,13,15,10
3144,8,5,13,0,11
3145,9,5,13,1,12
3146,10,5,13,2,13
3147,11,5,13,3,14
3148,12,5,13,4,15
3149,13,5,13,5,0
3150,14,5,13,6,1
3151,15,5,13,7,2
3152,0,5,13,8,3
3153,1,6,13,8,4
3154,2,6,13,9,5
3155,3,6,13,10,6
3156,4,6,13,11,7
3157,5,6,13,12,8
3158,6,6,13,13,9
3159,7,6,13,14,10
3160,8,6,13,15,11
3161,9,6,13,0,12
3162,10,6,13,1,13
3163,11,6,13,2,14
3164,12,6,13,3,15
3165,13,6,13,4,0
3166,14,6,13,5,1
3167,15,6,13,6,2
3168,0,6,13,7,3
3169,1,7,13,7,4
3170,2,7,13,8,5
3171,3,7,13,9,6
3172,4,7,13,10,7
3173,5,7,13,11,8
3174,6,7,13,12,9
3175,7,7,13,13,10
3176,8,7,13,14,11
3177,9,7,13,15,12
3178,10,7,13,0,13
3179,11,7,13,1,14
3180,12,7,13,2,15
3181,13,7,13,3,0
3182,14,7,13,4,1
3183,15,7,13,5,2
3184,0,7,13,6,3
3185,1,8,13,6,4
3186,2,8,13,7,5
3187,3,8,13,8,6
3188,4,8,13,9,7
3189,5,8,13,10,8
3190,6,8,13,11,9
3191,7,8,13,12,10
3192,8,8,13,13,11
3193,9,8,13,14,12
3194,10,8,13,15,13
3195,11,8,13,0,14
3196,12,8,13,1,15
3197,13,8,13,2,0
3198,14,8,13,3,1
3199,15,8,13,4,2
3200,0,8,13,5,3
3201,1,9,13,5,4
3202,2,9,13,6,5
3203,3,9,13,7,6
3204,4,9,13,8,7
3205,5,9,13,9,8
3206,6,9,13,10,9
3207,7,9,13,11,10
3208,8,9,13,12,11
3209,9,9,13,13,12
3210,10,9,13,14,13
3211,11,9,13,15,14
3212,12,9,13,0,15
3213,13,9,13,1,0
3214,14,9,13,2,1
3215,15,9,13,3,2
3216,0,9,13,4,3
3217,1,10,13,4,4
3218,2,10,13,5,5
3219,3,10,13,6,6
3220,4,10,13,7,7
3221,5,10,13,8,8
3222,6,10,13,9,9
3223,7,10,13,10,10
3224,8,10,13,11,11
3225,9,10,13,12,12
3226,10,10,13,13,13
3227,11,10,13,14,14
3228,12,10,13,15,15
3229,13,10,13,0,0
3230,14,10,13,1,1
3231,15,10,13,2,2
3232,0,10,13,3,3
3233,1,11,13,3,4
3234,2,11,13,4,5
3235,3,11,13,5,6
3236,4,11,13,6,7
3237,5,11,13,7,8
3238,6,11,13,8,9
3239,7,11,13,9,10
3240,8,11,13,10,11
3241,9,11,13,11,12
3242,10,11,13,12,13
3243,11,11,13,13,14
3244,12,11,13,14,15
3245,13,11,13,15,0
3246,14,11,13,0,1
3247,15,11,13,1,2
3248,0,11,13,2,3
3249,1,12,13,2,4
3250,2,12,13,3,5
3251,3,12,13,4,6
3252,4,12,13,5,7
3253,5,12,13,6,8
3254,6,12,13,7,9
3255,7,12,13,8,10
3256,8,12,13,9,11
3257,9,12,13,10,12
3258,10,12,13,11,13
3259,11,12,13,12,14
3260,12,12,13,13,15
3261,13,12,13,14,0
3262,14,12,13,15,1
3263,15,12,13,0,2
3264,0,12,13,1,3
3265,1,13,13,1,4
3266,2,13,13,2,5
3267,3,13,13,3,6
3268,4,13,13,4,7
3269,5,13,13,5,8
3270,6,13,13,6,9
3271,7,13,13,7,10
3272,8,13,13,8,11
3273,9,13,13,9,12
3274,10,13,13,10,13
3275,11,13,13,11,14
3276,12,13,13,12,15
3277,13,13,13,13,0
3278,14,13,13,14,1
3279,15,13,13,15,2
3280,0,13,13,0,3
3281,1,14,13,0,4
3282,2,14,13,1,5
3283,3,14,13,2,6
3284,4,14,13,3,7
3285,5,14,13,4,8
3286,6,14,13,5,9
3287,7,14,13,6,10
3288,8,14,13,7,11
3289,9,14,13,8,12
3290,10,14,13,9,13
3291,11,14,13,10,14
3292,12,14,13,11,15
3293,13,14,13,12,0
3294,14,14,13,13,1
3295,15,14,13,14,2
3296,0,14,13,15,3
3297,1,15,13,15,4
3298,2,15,13,0,5
