block,pseudocolor,x,y,s,w
4,10,848.4828428,1121.020424,1.101360665,343.0683663
4,10,848.6593705,994.8431577,1.8,181.3272797
4,10,848.6856146,1109.747674,1.112778583,360.8307875
4,10,849.5477817,977.0881739,1.248873415,286.4194328
4,10,849.9466683,1372.515389,1.201924097,240.516135
4,10,850.1377247,1048.98346,1.101352959,322.1713611
4,10,850.3884416,1350.084058,1.1,173.0269948
4,10,850.7991291,1046.29654,1.733656855,1950.474136
4,10,850.9065947,1094.334898,1.764822873,376.2216592
4,10,851.8393456,1341.726873,1.730682896,189.8567756
4,10,852.0733695,1144.142337,1.255701558,432.6932747
4,10,852.2621753,1339.737944,1.100007494,233.3027981
4,10,852.6581245,1105.779755,1.8,411.4550341
4,10,852.6848657,1117.377562,1.163910085,680.6789292
4,10,852.96977,1094.496676,1.8,480.025501
4,10,853.2796822,1343.567443,1.8,209.4749324
4,10,853.2814872,1353.978582,1.101402737,712.5977385
4,10,853.8438215,1332.397987,1.112504519,434.5000728
4,10,854.5286892,1087.939828,1.474695752,387.8654698
4,10,854.6547687,1055.230555,1.152679896,218.3734862
4,10,854.8419505,1064.041795,1.12334266,361.5965238
4,10,855.3213409,1094.700158,1.18931967,1323.524144
4,10,855.6248364,1120.53867,1.305465678,421.2600404
4,10,856.1371876,1322.608817,1.253445587,361.9468433
4,10,856.2557236,1332.415196,1.15853172,1583.4219
4,10,856.5274707,1328.737581,1.101101972,288.2489655
4,10,857.9448674,1325.612203,1.100791422,247.3632381
4,10,858.8259115,1346.430678,1.62645761,572.9978309
4,10,858.8542169,1362.612587,1.1,203.471816
4,10,859.6420628,1075.701994,1.284232164,726.2928024
4,10,860.0223709,1121.951892,1.100310994,350.5869385
4,10,860.8264657,1358.56914,1.8,208.9518273
4,10,860.9176573,1100.118946,1.101489202,291.6196473
4,10,861.3313251,1336.999003,1.652018098,393.0846382
4,10,861.5421907,1127.121967,1.408279107,688.312298
4,10,861.5862454,1111.083505,1.1,2414.658178
4,10,862.8102587,1329.066902,1.8,298.3363057
4,10,864.8098313,1325.9694,1.1,219.5005997
4,10,864.8942128,1344.869417,1.77197843,301.9573979
4,10,865.9417631,1093.246963,1.142534692,260.1741785
4,10,866.5657298,1088.536303,1.335865904,248.2518277
4,10,866.5798538,1127.156452,1.631297378,196.635454
4,10,867.3644789,1115.322062,1.188514653,2577.976502
4,10,867.4727373,1266.405119,1.1,410.5902731
4,10,868.4035249,1119.956133,1.1,256.5422505
4,10,870.3219815,1356.685916,1.308289504,320.1363756
4,10,871.481024,1336.328888,1.512665129,230.5487513
4,10,872.7956604,1088.613672,1.101685469,376.3786166
4,10,872.9853579,1124.597716,1.120155784,501.7476413
4,10,873.5166276,1330.878497,1.1,215.3795064
4,10,873.5458386,1023.483693,1.419759005,197.0569471
4,10,873.5740492,1341.741449,1.100875177,346.4377571
4,10,874.4443993,1112.323964,1.594724293,548.3432463
4,10,875.1263749,1097.799511,1.8,239.4245865
4,10,876.1340597,1349.131619,1.310884323,214.551899
4,10,876.2542826,1114.494137,1.101018049,238.9038148
4,10,876.6325488,1130.703937,1.129227988,361.6715065
4,10,877.3153073,1104.444219,1.1,1218.45185
4,10,878.0541795,1091.392292,1.35604294,179.3813072
4,10,879.8551615,1077.851328,1.122550605,311.9859908
4,10,880.8105689,1315.7218,1.100635359,308.3772519
4,10,881.2583997,1091.984994,1.10002889,588.5976871
4,10,882.3822012,1088.569308,1.680371492,2258.193546
4,10,882.4682426,1126.458759,1.333554566,208.7760241
4,10,883.5063635,1111.457864,1.391137136,671.1038651
4,10,883.5143376,1131.20192,1.100288314,408.2335394
4,10,883.5157317,1079.06993,1.394327964,1085.852828
4,10,885.8772895,1096.809144,1.10058873,245.778463
4,10,886.6495952,1320.165503,1.178516274,785.0022552
4,10,886.8532855,1313.82211,1.405703878,573.3964823
4,10,887.2069913,1338.274872,1.392357226,609.0397876
4,10,887.8803736,1082.977025,1.100986517,247.7297516
4,10,888.89538,1106.656433,1.1,289.995976
4,10,890.2210265,1137.546259,1.1,284.6961387
4,10,890.3487414,1309.308754,1.211424245,1245.944467
4,10,890.9214481,1109.80411,1.111439344,538.53497
4,10,891.213345,1085.263895,1.799968043,369.2292636
4,10,891.4978605,1096.088249,1.100298595,220.1162725
4,10,892.1751118,1045.435655,1.25034539,275.0100818
4,10,892.6635464,1307.287266,1.100796096,243.2616997
4,10,893.9236372,1143.089377,1.1,220.5404727
4,10,894.2278198,1116.260969,1.100280066,418.1959856
4,10,895.2202481,1053.433217,1.100588885,287.2260993
4,10,895.3252039,1077.63247,1.551304235,628.7500321
4,10,895.7887939,1137.717574,1.8,158.542725
4,10,896.2916498,1124.655752,1.172704079,306.3679458
4,10,896.6378862,1111.28745,1.1,238.7278169
4,10,897.8228367,1104.146185,1.799955571,436.5284842
4,10,898.270978,1094.26542,1.799644806,458.0097575
4,10,898.551622,1071.408296,1.101055052,301.4746987
4,10,899.3571111,1106.286608,1.100242716,296.1262861
4,10,899.4856965,1108.394926,1.270048453,345.9075544
4,10,899.5060498,1101.630343,1.1,1937.892328
4,10,899.8686909,1314.870116,1.180663646,230.61596
4,10,900.0393108,1397.395884,1.8,157.0368187
4,10,901.2620978,1300.137124,1.100774329,260.7914283
4,10,901.5685283,1059.244327,1.503486539,250.3419272
4,10,902.0191405,1073.322874,1.101013147,751.0712288
4,10,902.6380603,1096.465373,1.165256236,298.3597972
4,10,903.3054278,1333.673848,1.478635665,188.9061633
4,10,903.5528704,1080.138774,1.436744403,430.0424277
4,10,905.8050586,1080.480118,1.1,3208.50637
4,10,905.9742103,1303.43981,1.8,302.6439875
4,10,906.3321369,1076.240566,1.1,193.8580416
4,10,907.0690194,1087.218774,1.176319714,340.5045791
4,10,907.4094795,1063.960806,1.1,165.45971
4,10,908.8771736,1068.194316,1.138528371,273.1052002
4,10,911.3568566,1084.701084,1.151291157,364.9320151
4,10,911.5963888,1098.688173,1.1,1357.049256
4,10,912.1028057,1102.296606,1.1,241.6448049
4,10,912.2591961,1090.172801,1.1,384.156515
4,10,912.4168464,1068.938055,1.122767808,1442.942826
4,10,914.0883205,1081.271501,1.1,1397.098168
4,10,914.1504335,1107.482676,1.1,701.8835359
4,10,914.6493173,1061.143219,1.298598655,240.2312798
4,10,915.659857,1076.292471,1.190216683,191.4267403
4,10,917.4891026,1096.500841,1.1,1319.627093
4,10,918.0704367,1086.345059,1.1,251.7991853
4,10,918.3478907,1069.43269,1.1,175.2212979
4,10,919.2035563,1092.780189,1.376266856,224.8291024
4,10,919.5132758,1116.588805,1.1,279.3593989
4,10,919.6918546,1065.378296,1.799962718,291.4842876
4,10,920.8960459,1072.981149,1.194127697,393.8317255
4,10,921.0288952,1078.283623,1.1,227.0006274
4,10,921.9881228,1287.692414,1.100629784,231.1271873
4,10,923.7449354,1076.232412,1.799954548,392.7015031
4,10,924.2515484,1065.262541,1.1,245.2331289
4,10,925.8246451,1052.09485,1.542229426,301.9840048
4,10,926.6905962,1095.639425,1.1,278.6722241
4,10,926.9390947,1083.098205,1.799981165,471.552186
4,10,927.7374866,1060.12203,1.799996042,236.9017881
4,10,928.0185926,1066.225942,1.799956208,280.3129542
4,10,929.880084,1160.439354,1.722661463,235.2424801
4,10,931.5986473,1071.954232,1.1,258.5388277
4,10,932.0288017,1271.439432,1.100442287,206.8130013
4,10,933.0515483,1121.395004,1.1,239.5492099
4,10,935.2086534,1125.1047,1.486771261,611.324885
4,10,935.2197959,1101.300142,1.100079569,425.0869653
4,10,935.4487373,1274.803253,1.112455086,324.9645992
4,10,935.9465946,1068.700757,1.799972207,306.7247834
4,10,937.1984656,1057.506722,1.225870204,414.341148
4,10,937.5646987,1062.071953,1.405433847,236.1861064
4,10,937.575666,1271.543316,1.792538523,341.7928325
4,10,938.0359085,1097.749827,1.368555065,780.9800661
4,10,938.3748812,1131.979092,1.42127852,314.4806924
4,10,939.2298038,1094.374163,1.1,484.6340042
4,10,940.4187787,1076.526867,1.1,334.1740067
4,10,940.8923029,1261.53566,1.100085776,177.3454283
4,10,941.1214462,1058.365211,1.426312336,1369.028772
4,10,941.7296991,1123.883556,1.1,166.5872475
4,10,941.8702542,1082.784936,1.129327888,695.2303137
4,10,942.1938101,1127.891341,1.799452453,261.3914302
4,10,942.194415,1055.859913,1.8,272.4613363
4,10,942.9186308,1267.107528,1.174432301,634.9116628
4,10,942.9808368,1091.309802,1.799734864,751.6550496
4,10,943.0182719,1053.639611,1.1,278.3957972
4,10,943.4997974,1261.749579,1.10212711,258.4592923
4,10,944.0544318,1094.583986,1.1,456.9855711
4,10,944.3981789,1134.30798,1.69522999,201.9856608
4,10,944.4378149,1067.617165,1.1,2130.108048
4,10,944.836397,1088.926079,1.1,232.5477315
4,10,945.4108763,1079.709539,1.1,178.7966462
4,10,947.8337182,1124.194378,1.1,188.3846742
4,10,947.8620048,1080.140621,1.307018081,1333.129939
4,10,948.8463997,1173.857524,1.1,355.0616823
4,10,949.2707609,1057.02873,1.472352615,975.3953865
4,10,949.7222285,1091.633698,1.406390723,1739.903612
4,10,949.8635635,1100.742318,1.1,270.4220668
4,10,950.6407718,1075.313741,1.635304972,220.5882077
4,10,950.8017497,1064.572349,1.100902061,612.1443557
4,10,952.3493427,1253.015209,1.10114758,270.4521145
4,10,953.4632951,1090.790637,1.100057461,365.0102886
4,10,953.6866792,1116.442663,1.1,240.3719994
4,10,953.6896021,1083.808396,1.1,276.4749015
4,10,953.759156,1126.213627,1.100402977,561.3686942
4,10,953.7963975,1077.204705,1.100062358,297.6285243
4,10,954.3693939,1032.493489,1.366923171,171.8651322
4,10,954.6873978,1249.867103,1.8,177.8713539
4,10,954.9287897,1114.539322,1.1,296.6818801
4,10,955.1864691,1101.31262,1.799920155,562.2336978
4,10,955.5966121,1081.250419,1.619449907,416.6434209
4,10,955.8042238,1074.981938,1.1,1235.819105
4,10,956.5668322,1066.437372,1.799968659,233.3293087
4,10,957.4569854,1103.6484,1.1,239.0864541
4,10,957.4945747,1243.082838,1.1,218.6968326
4,10,958.5799271,1180.325225,1.1,219.2062489
4,10,958.7860845,1100.864276,1.101100332,662.4311867
4,10,959.644047,1174.793049,1.1,248.6330339
4,10,959.9787413,1083.828039,1.162779266,3753.861391
4,10,961.4214635,1079.340995,1.1,2042.194218
4,10,962.0348795,1106.896849,1.665862673,205.2329078
4,10,962.6736155,1071.25125,1.799875159,405.5355086
4,10,964.045926,1053.893747,1.736236115,199.9792046
4,10,965.121945,1094.202307,1.576323576,445.3326452
4,10,966.1081529,1071.174521,1.100015122,298.8996324
4,10,967.880067,1252.990925,1.8,362.8861238
4,10,967.9625934,1163.266923,1.1,664.2772994
4,10,968.6228447,1250.452013,1.371608071,1164.192035
4,10,968.7874301,1061.411185,1.375779503,1124.55416
4,10,968.9047386,1195.182662,1.1,281.7397898
4,10,969.3920874,1235.170224,1.1,201.8023595
4,10,969.4372933,1186.330846,1.1,280.15126
4,10,970.4072294,1239.578275,1.100440991,360.2751639
4,10,970.4146666,1084.814619,1.1,668.2190743
4,10,971.136161,1182.673867,1.389596417,428.9297588
4,10,971.2498668,1107.774264,1.100773152,400.1477351
4,10,971.6882731,1095.118933,1.114838109,1575.544326
4,10,972.4262997,1066.856725,1.65106314,183.1613877
4,10,972.438259,1225.080338,1.194332556,452.4785811
4,10,972.667399,1104.554101,1.493795962,1515.698739
4,10,973.0524835,1175.433598,1.425493528,473.5926692
4,10,973.5014306,1057.076994,1.424580957,1524.074621
4,10,973.8961603,1171.746176,1.128542348,210.0903493
4,10,974.8422262,1245.253718,1.1,224.1576653
4,10,976.0544599,1234.970479,1.100902665,307.678112
4,10,976.4929799,1098.409677,1.100220712,402.3900136
4,10,977.4684903,1092.12148,1.320091229,463.0739261
4,10,977.5505981,1227.09069,1.1,1696.343117
4,10,977.8625742,1084.560233,1.306461265,477.8500859
4,10,978.8402751,1242.746533,1.230907077,657.4948218
4,10,979.4324985,1064.005486,1.234329228,1555.09684
4,10,979.6135054,1251.817041,1.497316463,175.1872911
4,10,979.6183811,1032.913697,1.8,303.689605
4,10,979.7875717,1070.629583,1.1,305.6549452
4,10,979.9239147,1220.909455,1.11670673,185.3997182
4,10,979.9908068,1057.892459,1.100076199,269.1486727
4,10,980.3753394,1077.130842,1.1,419.4000831
4,10,981.4657418,1205.349521,1.363134687,275.1807056
4,10,981.8666822,1054.237461,1.101782899,341.3522129
4,10,982.1154943,1224.685824,1.129559133,424.956006
4,10,982.2157825,1100.452554,1.1,423.3590597
4,10,982.3212093,1109.114799,1.100004685,206.6587565
4,10,982.6595649,1164.831096,1.1,1162.375091
4,10,983.3541776,1097.285828,1.799842751,921.7507937
4,10,983.4802265,1086.275616,1.101097815,600.9298992
4,10,983.9078146,1079.53039,1.1,282.1290725
4,10,983.983268,1167.386712,1.1,199.29037
4,10,984.0515728,1073.625914,1.1,286.1151735
4,10,985.4217407,1230.283963,1.100779021,250.2166948
4,10,985.4272668,1207.753521,1.1,202.2115819
4,10,985.539971,1067.922917,1.26440341,473.9588295
4,10,985.6499278,1043.310535,1.371712805,287.3755354
4,10,985.6864363,1019.554941,1.425058713,428.0289144
4,10,986.6878702,1109.094853,1.453524185,414.5777895
4,10,987.7969108,1085.622489,1.100576931,460.85645
4,10,987.933354,1201.92851,1.194101893,196.7072783
4,10,988.4052698,1097.368036,1.249311427,984.2866016
4,10,988.9687911,1178.954229,1.1,234.6648497
4,10,990.2883467,1004.300313,1.24650945,296.8329188
4,10,990.4837625,1060.713549,1.163407594,393.0703633
4,10,991.3409902,1080.917012,1.101142311,544.3629115
4,10,992.2431947,1108.522716,1.795065052,482.6453351
4,10,992.8003927,1225.445311,1.258963555,2037.419809
4,10,993.6377367,1173.795621,1.498760488,455.5314941
4,10,993.7505487,1116.239785,1.1,1494.5224
4,10,994.4892026,1048.708431,1.500755662,174.8177809
4,10,994.552188,1055.70359,1.235582339,2145.809248
4,10,994.7515321,1164.739249,1.100397791,310.2118529
4,10,995.402059,1106.297621,1.1,161.1836787
4,10,995.5902953,1080.861537,1.422003226,1309.272404
4,10,995.7803987,1161.45956,1.101062836,363.8857262
4,10,996.0094289,1217.287836,1.1,180.3901204
4,10,996.8296209,1141.643037,1.334961934,1544.81685
4,10,996.9330995,1205.235484,1.1,264.1872417
4,10,997.0404411,1012.813902,1.148755804,313.0367233
4,10,997.0523173,1207.488096,1.610499508,343.2169603
4,10,997.5519479,1085.493411,1.100210217,367.0095412
4,10,997.7089445,1071.767458,1.100472958,420.6337599
4,10,997.8370909,1166.975073,1.445195183,651.5023799
4,10,997.917888,1059.403879,1.464243943,452.9264093
4,10,997.9339231,1055.616181,1.101881076,333.1822483
4,10,998.1547215,1139.009034,1.1,181.4222873
4,10,998.1606856,1077.649617,1.1,316.9130032
4,10,998.1628755,1115.459463,1.1,284.9285942
4,10,998.5803166,1024.386601,1.243195485,199.0938311
4,10,998.6720429,1035.796068,1.8,164.8027515
4,10,999.1273376,1111.044031,1.44836763,257.046783
4,10,999.1582699,1066.570421,1.799950984,292.2442972
4,10,999.2357361,1122.648028,1.1,250.9772948
4,10,999.6352927,1171.948068,1.10040639,281.7214857
4,10,1000.535604,1162.107005,1.198973633,1620.498117
4,10,1000.613436,1042.643686,1.101949525,321.6776374
4,10,1000.70405,1083.115108,1.135391786,2283.711066
4,10,1000.944909,1156.258627,1.102168492,662.9907934
4,10,1001.257306,1072.882621,1.180872804,2791.156681
4,10,1001.391334,1131.324262,1.100544368,484.7588626
4,10,1001.857501,1178.165331,1.1,345.1534283
4,10,1002.008638,1064.828633,1.205031822,336.5963598
4,10,1002.280869,1199.345239,1.1,297.1129185
4,10,1002.324401,1079.894484,1.1,167.6349551
4,10,1002.325501,1149.817302,1.100091076,308.2825941
4,10,1002.355879,1187.458383,1.579243057,296.4090387
4,10,1002.6192,1220.917661,1.104778404,342.652672
4,10,1003.336317,1098.266699,1.211773436,177.3383535
4,10,1003.594684,1158.34409,1.100975682,383.1287808
4,10,1003.600162,1077.146785,1.227588021,714.4815338
4,10,1003.951231,1194.660324,1.1,303.8630253
4,10,1004.314452,1085.861253,1.10026679,193.6498344
4,10,1004.48677,1069.264782,1.100215233,185.8038987
4,10,1004.863543,1159.947243,1.18850763,283.8999976
4,10,1004.867269,1107.684661,1.265167739,1355.888784
4,10,1005.264858,1116.893647,1.293441729,861.6930979
4,10,1005.334144,1094.253228,1.799786808,301.7619832
4,10,1005.602481,1221.248259,1.8,365.9713458
4,10,1005.63577,1073.423791,1.428231526,1064.652773
4,10,1006.546927,1179.754351,1.1,232.2174453
4,10,1006.711068,1128.038952,1.13409846,619.9212548
4,10,1007.356606,1103.493506,1.1,230.9002692
4,10,1007.375027,1149.916494,1.100030129,814.4482024
4,10,1007.986233,1038.758307,1.8,208.0399905
4,10,1008.146521,1023.154536,1.108241147,280.4120468
4,10,1008.288083,1083.881273,1.198723557,475.5752601
4,10,1009.062463,1076.184702,1.241981081,1179.071157
4,10,1009.187809,1121.886454,1.31012014,317.9977703
4,10,1009.443597,1106.024012,1.10122472,348.6648954
4,10,1010.13281,1089.604726,1.10179413,344.388731
4,10,1010.810463,1150.597983,1.100125427,337.0122706
4,10,1011.083843,1161.342855,1.1,623.2602573
4,10,1011.668688,1054.583801,1.357469534,328.9931591
4,10,1011.858081,1176.721518,1.73112036,469.0613742
4,10,1012.294207,1101.68494,1.799662964,305.7127139
4,10,1012.375657,1223.253859,1.548608824,1007.580632
4,10,1012.59889,1094.826798,1.1,1953.801572
4,10,1013.024718,1027.369584,1.478830463,724.6376327
4,10,1013.331567,1057.370497,1.799886166,297.8160584
4,10,1013.339541,1133.01037,1.489308868,1226.267991
4,10,1013.538412,1106.941727,1.100057106,235.4012066
4,10,1013.651041,1194.580736,1.533497984,1263.022873
4,10,1014.071689,1074.359584,1.104250561,186.9887947
4,10,1014.253331,1188.553436,1.162953792,432.7553913
4,10,1015.259881,1156.147221,1.100211827,325.4299407
4,10,1015.620865,1135.906607,1.100338649,357.2879374
4,10,1015.628011,1095.248087,1.10000134,209.1252337
4,10,1016.408517,1082.594658,1.430502486,321.6424632
4,10,1016.762005,1110.527588,1.1,609.330956
4,10,1018.076598,1144.088563,1.100221515,362.0998031
4,10,1019.006007,1160.51651,1.1,440.0172305
4,10,1019.182775,1128.082137,1.248570891,730.0546947
4,10,1019.639643,1083.862634,1.1,157.7310715
4,10,1019.74602,1118.973048,1.1,1039.113911
4,10,1019.966607,1176.296187,1.313434317,522.1184938
4,10,1020.528764,1115.717783,1.493255538,338.5678534
4,10,1020.617266,1107.954616,1.1,467.5584349
4,10,1021.12301,1095.574629,1.100300705,206.0267737
4,10,1021.154175,1051.370059,1.8,184.3727551
4,10,1021.391478,1025.734174,1.565664575,599.9944
4,10,1021.631473,1134.136288,1.265993503,1180.018955
4,10,1021.776433,1139.021505,1.100115344,420.3203845
4,10,1021.843981,1152.550381,1.485387302,3123.293391
4,10,1022.19845,1166.931181,1.1,277.5009773
4,10,1022.340328,1082.84127,1.1,2532.101426
4,10,1022.572166,1075.162976,1.8,217.2197979
4,10,1022.951376,1214.352392,1.451303636,194.8358465
4,10,1023.803881,1041.312516,1.431813417,695.6266824
4,10,1025.041362,1092.34354,1.295199067,202.8362884
4,10,1025.244676,1096.134756,1.190717725,2652.223495
4,10,1025.510904,1122.925904,1.100423804,931.306375
4,10,1025.613201,1189.570283,1.1,207.4646556
4,10,1025.716545,1139.968988,1.141230862,1195.405561
4,10,1025.989729,1084.752582,1.100402396,212.4573206
4,10,1027.360588,1088.113947,1.101165895,341.1628633
4,10,1027.944678,1119.257124,1.134391765,1272.199578
4,10,1028.084578,1100.602963,1.504498547,503.6372415
4,10,1028.130449,1161.136059,1.1,560.0253865
4,10,1028.131561,1035.510498,1.799909053,675.6781554
4,10,1028.350036,1110.462903,1.1,795.7813218
4,10,1028.550881,1188.412648,1.214597238,421.4595265
4,10,1028.848228,1061.869297,1.20636192,159.9835892
4,10,1029.33141,1132.21362,1.375859423,204.2271753
4,10,1029.825163,1092.818013,1.100284337,191.3123798
4,10,1030.342639,1185.303126,1.211831061,2294.283344
4,10,1030.685024,1077.519794,1.225741636,211.5900195
4,10,1030.892775,1138.802152,1.399360764,554.9645339
4,10,1031.457435,1127.472085,1.799989352,321.2899277
4,10,1031.949118,1163.201353,1.1325473,221.0866829
4,10,1032.196339,1192.901176,1.673741173,708.1554649
4,10,1032.21977,1170.133085,1.341455718,681.2855942
4,10,1032.410223,1089.373516,1.1,217.7871218
4,10,1032.418214,1035.70724,1.161225947,225.6955171
4,10,1032.477701,1166.632893,1.1,402.8827874
4,10,1033.354821,1103.723969,1.268421672,272.2808827
4,10,1034.229127,1059.982595,1.8,181.4161678
4,10,1034.433367,1173.783134,1.1,256.1756684
4,10,1034.586713,1086.524097,1.1,158.1588343
4,10,1035.170315,1099.871451,1.339557824,2303.050712
4,10,1036.951803,1158.252009,1.34018926,200.314301
4,10,1037.087769,1135.037456,1.201332853,1762.015439
4,10,1037.300262,1096.86582,1.100197903,195.17537
4,10,1037.369973,1092.04142,1.584829637,351.7519252
4,10,1037.921628,1081.605789,1.79990237,400.5046986
4,10,1038.369672,1106.683823,1.174845374,269.2287823
4,10,1038.808367,1062.799877,1.394229963,201.7689102
4,10,1039.229863,1123.231425,1.1,515.4342058
4,10,1039.83281,1143.650621,1.1,679.3145695
4,10,1040.214937,1135.709362,1.100081696,316.9093874
4,10,1041.111,1165.024208,1.49761514,228.1997981
4,10,1041.208294,1169.175974,1.760103526,335.5084957
4,10,1041.716498,1101.783649,1.350274392,403.0694
4,10,1041.871322,1067.186546,1.397582402,382.3527753
4,10,1042.657143,1115.426261,1.331366438,186.5341992
4,10,1043.01334,1095.626521,1.164919862,268.6590004
4,10,1043.042653,1081.740455,1.799972821,268.6682194
4,10,1043.315639,1121.065079,1.799961728,386.362619
4,10,1043.665889,1125.789263,1.1,2395.16156
4,10,1045.026371,1172.168106,1.8,400.7607062
4,10,1047.166258,1136.233444,1.10000721,843.7530885
4,10,1048.261406,1143.167942,1.209066249,1166.482291
4,10,1049.850699,1131.413237,1.100105254,284.4586502
4,10,1051.539581,1137.869809,1.268185985,1101.55177
4,10,1051.566079,1181.751101,1.100688401,421.9247349
4,10,1051.708053,1170.114615,1.103983136,248.9294052
4,10,1052.034138,1164.100903,1.104240026,340.3321196
4,10,1053.178803,1085.711102,1.256530601,163.2206043
4,10,1054.486045,1173.218077,1.799768139,821.0647316
4,10,1057.567666,1147.749798,1.8,378.5939862
4,10,1058.266603,1102.561027,1.154181772,363.5192169
4,10,1059.421413,1111.030049,1.1,290.2463995
4,10,1060.280347,1122.38532,1.566186528,201.7930492
4,10,1061.128345,1185.056406,1.476180319,196.182893
4,10,1062.922983,1176.276037,1.335702387,264.38915
4,10,1063.472866,1057.153664,1.39390415,296.0191895
4,10,1064.182982,1110.305299,1.1,281.8278022
4,10,1066.20483,1065.656618,1.8,366.089873
4,10,1066.685617,1168.381695,1.8,195.0184427
4,10,1067.139593,1096.234699,1.71794368,268.7890432
4,10,1068.421264,1141.695129,1.184087841,233.2881361
4,10,1068.715364,1115.707582,1.1,393.5539529
4,10,1070.495476,1131.880065,1.219790731,383.9766748
4,10,1073.817062,1104.283902,1.1,318.388213
4,10,1076.217506,1262.879788,1.335910237,162.3573725
4,10,1077.159703,1154.395533,1.8,279.6083871
4,10,1079.955991,1162.079922,1.29610445,384.381778
4,10,1084.222371,1035.725377,1.603839656,174.2430576
4,10,1084.419645,1128.174211,1.277875593,1248.852292
4,10,1090.449651,1136.254417,1.705717832,616.4279601
4,10,1090.581438,1070.030254,1.362003544,188.1050338
4,10,1096.873648,1112.772236,1.8,249.2352895
4,10,1104.686391,1117.481161,1.8,168.4695203
4,10,1125.091838,1097.742328,1.1,256.3761328
4,10,1126.17991,1079.414348,1.210000491,208.6346841
4,10,1144.982531,1091.435482,1.184801072,233.0576369
5,1,616.9127363,1457.688605,1.402993153,262.7714001
5,1,619.7685706,1472.78583,1.514783062,244.5013723
5,1,638.1514547,1429.881355,2,205.4893292
5,1,648.8862155,1454.635996,1.694761605,237.9101346
5,1,659.6341705,1460.159554,1.542020511,669.3270958
5,1,679.8272348,1407.097888,2,194.5818614
5,1,683.3600027,1420.12025,1.610673128,739.0106838
5,1,688.656681,1393.606255,2,250.4506688
5,1,689.0225363,1435.210155,1.676615225,244.9487806
5,1,691.419651,1411.473551,1.345053626,325.8291468
5,1,692.6675674,1406.366858,2,278.1376307
5,1,696.2766076,1390.327035,1.540758921,843.8151918
5,1,698.2578952,1378.956403,1.454913548,1259.168857
5,1,700.40294,1379.606255,1.877446049,286.7839868
5,1,701.2392778,1407.663559,1.218979773,337.1821956
5,1,701.667666,1413.722977,1.578893172,531.929377
5,1,706.5459815,1392.845951,1.395010576,921.3206766
5,1,706.6977725,1406.393045,1.565951773,716.5855451
5,1,708.561277,1364.885947,1.631268022,392.778142
5,1,708.6208881,1380.747652,1.629836985,1155.501372
5,1,710.2712664,1412.989668,1.555099912,289.5197447
5,1,713.2125485,1375.117167,1.858218997,748.1620119
5,1,713.7954231,1382.907115,1.366724169,265.3238096
5,1,713.9104187,1359.394915,1.200085912,283.5397875
5,1,713.9105304,1409.138914,1.722302969,922.2558364
5,1,714.4248019,1398.606255,1.99966219,210.2738773
5,1,715.1319445,1354.820993,1.997170582,698.3448947
5,1,715.3564151,1402.055057,1.313414688,243.4127884
5,1,715.597725,1346.36481,1.903612985,207.7240552
5,1,716.236941,1370.212878,1.376183171,197.5801358
5,1,717.9886003,1385.718855,1.346874421,1088.5682
5,1,718.2615843,1366.412583,1.569159585,794.1670895
5,1,720.4550347,1339.021845,1.999862483,211.5034296
5,1,720.7789295,1349.797585,1.999569674,603.3270986
5,1,721.5148649,1331.44923,1.318585042,262.1366028
5,1,721.7001864,1358.951767,1.997409344,678.6238715
5,1,721.8454964,1405.717922,1.999926811,487.9333795
5,1,722.4263327,1402.713838,1.593801839,420.9688972
5,1,723.1407194,1395.47888,1.997449559,534.5287485
5,1,723.328588,1377.589187,1.406537641,327.196237
5,1,723.6633796,1385.975001,1.206341098,547.1235566
5,1,724.3540677,1354.916759,1.201185693,376.2684283
5,1,724.7497478,1364.284221,1.368010461,389.5473427
5,1,724.8880264,1383.899601,1.994507944,1232.32977
5,1,725.295737,1327.930302,1.998829012,1027.90318
5,1,725.3109263,1332.923451,1.306724008,502.2817051
5,1,726.1230161,1381.090529,1.206541265,655.0646686
5,1,727.1589533,1323.153921,1.509357458,920.0660293
5,1,727.750364,1397.246132,1.2,303.730525
5,1,728.5475427,1368.330598,1.997185531,623.1034503
5,1,728.553137,1354.225855,1.39261562,1649.861828
5,1,729.2911467,1311.50456,1.459059728,261.3648941
5,1,730.01039,1346.514914,1.546668417,326.7581204
5,1,731.3136811,1394.601696,1.993618282,716.1005997
5,1,731.3269377,1337.041983,1.998281194,1081.844907
5,1,731.3449294,1372.437177,1.209088803,490.2088884
5,1,731.686241,1304.41714,1.999929792,198.3881432
5,1,732.4178787,1355.982067,1.262890279,324.2886389
5,1,732.8785063,1319.90913,1.997217546,822.9138001
5,1,734.9052211,1365.305783,1.733251349,368.5604696
5,1,735.0605963,1359.219258,1.99772289,698.7736141
5,1,735.3345788,1314.240725,1.200635302,323.0710022
5,1,735.8446993,1376.510692,1.526725848,1702.924832
5,1,736.7732266,1332.13802,1.2,246.5555708
5,1,738.2241839,1352.02294,1.498744015,667.2500905
5,1,739.0246598,1291.089279,1.388799266,862.4811823
5,1,739.4418894,1308.27146,1.200587448,364.9532954
5,1,740.1993245,1320.63223,1.208355142,631.6165169
5,1,740.40294,1330.936395,1.78055999,273.9620339
5,1,740.6110292,1346.635967,1.829452132,827.1266137
5,1,741.1010914,1306.430801,1.634687328,1346.380076
