gene,gene_number,cpath,cost,x,y,z,cellid,cc,cc_size,pos,cell,lvf,zvf,wf,svf,dr
Lrrc59,79,"[38301, 76959, 85519, 112312]",0.28849681658820137,1012.5865306260542,1060.927757678503,0.0,1,4614,1,0,1,7.0,1.0,0.0,0.0,0
Ptgs1,169,"[38303, 44892, 60084, 64331]",0.9844344334962564,1013.0394565746734,1204.929642591326,0.0,1,4615,1,0,1,7.0,1.0,0.0,0.0,0
Thy1,228,"[38307, 88283, 93377, 104010]",0.953680671632596,1014.3891684370003,1179.3672870692642,0.0,1,4616,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38308, 76968, 85526, 112316]",3.7964621554063394,1014.4239865606784,1030.3631020993535,0.0,1,4617,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38314, 76977, 85530, 112325]",3.3233585450016716,1016.2641437755718,1072.3453717293303,0.0,1,4618,1,0,1,7.0,1.0,0.0,0.0,0
Mrps18b,106,"[38324, 52193, 66806, 100367]",3.2234555749059806,1018.851568358171,1209.2070940128206,0.0,1,4619,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38331, 76996, 85539, 112336]",3.0444542777028714,1020.9968772288657,1144.6338792778124,0.0,1,4620,1,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38335, 41773, 72348, 108067]",2.3558312864123634,1023.5016362014836,1114.8301868665185,0.0,1,4621,2,0,1,7.0,1.0,0.0,0.0,0
Ssr2,217,"[38336, 45990, 79872, 84663]",0.3237537163951621,1023.8702546204099,1206.207315653924,0.0,1,4622,1,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38342, 41785, 72361, 108082]",2.98398685552526,1027.622085101173,1099.0363329746526,0.0,1,4623,1,0,1,7.0,1.0,0.0,0.0,0
Ptgs1,169,"[38344, 44942, 60122, 64380]",0.8163102532754463,1029.5404016654036,1075.6461457019966,0.0,1,4624,1,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38350, 41798, 72379, 108095]",1.870585129995635,1031.0544717563298,1176.1601437911618,0.0,1,4625,1,0,1,7.0,1.0,0.0,0.0,0
Thy1,228,"[38358, 88344, 93442, 104054]",1.126537684524031,1035.164626521162,1149.1471639458694,0.0,1,4626,1,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38371, 41827, 72421, 108155]",1.090364363732779,1045.9177613151592,1177.3461886788455,0.0,1,4627,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38386, 77067, 85585, 112391]",1.0415935982212576,1056.2247346375452,1084.9885423163505,0.0,1,4628,1,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38396, 41850, 72448, 108204]",3.4800219930542586,1065.9523573202123,1183.2140553686104,0.0,1,4629,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38397, 77081, 85593, 112396]",1.2742001930759324,1067.5009075901385,1167.8493275001524,0.0,1,4630,2,0,1,7.0,1.0,0.0,0.0,0
Myh9,118,"[38402, 41857, 72452, 108210]",1.8063840182742812,1071.649652755365,1166.1417088303951,0.0,1,4631,1,0,1,7.0,1.0,0.0,0.0,0
Lrrc59,79,"[38407, 77090, 85598, 112400]",0.7590301990161619,1084.3707813190576,1166.8034438527966,0.0,1,4632,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[38426, 52286, 64492, 82927]",0.16563645312274952,644.3847394459449,1469.2775630992473,0.0,1,4633,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38435, 41877, 58960, 78024]",1.0500510248453525,677.6292016146994,1440.5036641430652,0.0,1,4634,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38439, 81772, 94692, 106002]",1.9059097946481176,688.0501524785353,1405.4887258015567,0.0,1,4635,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38445, 81775, 94695, 106009]",1.9864096646857403,696.7663320357708,1389.4650013665546,0.0,1,4636,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38456, 81783, 94706, 106019]",2.1813409170916374,708.7764554105022,1381.6807303353116,0.0,1,4637,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38458, 56108, 89015, 108264]",0.48403696597740514,709.0671698251008,1397.9896921116037,0.0,1,4638,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38467, 81787, 94715, 106026]",0.19082218699470552,716.4213286849299,1393.8132383468405,0.0,1,4639,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38473, 81792, 94720, 106028]",0.7557117255493351,719.4106936837899,1409.9918518823067,0.0,1,4640,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38476, 56140, 89033, 108277]",0.44343531136431447,721.525861280732,1361.4046368004922,0.0,1,4641,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38482, 56149, 89038, 108281]",3.54671906305162,724.2725486091056,1368.5477961785161,0.0,1,4642,2,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[38483, 52308, 64544, 82948]",3.8788780588964156,724.3168716272793,1398.6402763791548,0.0,1,4643,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38495, 56171, 89059, 108290]",1.3257671733650895,732.2458780647703,1371.2245800926535,0.0,1,4644,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38496, 81806, 94741, 106044]",1.274443676844497,732.4782229984216,1399.101864620499,0.0,1,4645,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38501, 45100, 67000, 101505]",3.507868793001102,735.7733343633325,1314.023334412158,0.0,1,4646,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38522, 81834, 94766, 106068]",0.8769034645017295,745.8910912389229,954.5659350584071,0.0,1,4647,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38535, 81837, 94779, 106076]",1.0232981506708387,749.057798969456,1277.66850075938,0.0,1,4648,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38544, 41947, 59050, 78175]",2.0138666232518885,752.8611635309676,1355.5969861471451,0.0,1,4649,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38546, 45160, 67053, 101569]",2.5875582496739034,753.2705537395738,1258.547300043912,0.0,1,4650,2,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38554, 81861, 94802, 106098]",3.7476898610060063,755.4181658295786,1399.9401637594192,0.0,1,4651,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38574, 81879, 94825, 106121]",2.039634474028814,762.3238952188026,1275.4512771382783,0.0,1,4652,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38585, 56297, 89139, 108334]",1.5272078289219426,763.1687795495208,1361.2634578466893,0.0,1,4653,2,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38589, 45209, 67104, 101633]",0.683690746152752,764.5880548989503,1222.2680402795522,0.0,1,4654,3,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38614, 81913, 94852, 106142]",2.3912785625463076,769.9834073854132,1337.1170176981373,0.0,1,4655,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38627, 81934, 94874, 106157]",1.779932869554616,774.6658028914112,982.343721972359,0.0,1,4656,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1169,"[38629, 59138, 68258, 110195]",1.4269525339168518,774.8288779412111,1309.8055414637552,0.0,1,4657,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38634, 42012, 59147, 78285]",0.8692922409965647,776.352881167093,1173.974619917056,0.0,1,4658,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38657, 81953, 94908, 106176]",0.6821915480142622,781.1171342491429,1092.0050010115274,0.0,1,4659,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38671, 81967, 94917, 106179]",2.698238148020802,783.5659039855135,1106.4674061906783,0.0,1,4660,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[38672, 52423, 64754, 83084]",2.5685690528381238,784.7973745291257,1363.8745799120102,0.0,1,4661,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38675, 81978, 94929, 106182]",2.2274185657397556,785.4277912641032,1058.2051045358771,0.0,1,4662,2,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38677, 45299, 67186, 101755]",2.13820842556735,785.695033063753,1361.2823187027823,0.0,1,4663,2,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38690, 81991, 94946, 106193]",0.743235043873313,787.8280946563644,1049.4573667380942,0.0,1,4664,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1169,"[38701, 59225, 68341, 110294]",3.685792029390386,790.168780391741,1319.9326111814112,0.0,1,4665,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38717, 42078, 59242, 78368]",1.1163650162027312,792.6010207773297,1135.2209968784966,0.0,1,4666,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[38725, 60467, 78374, 94321]",1.9447979968011055,793.8669565376734,1004.0349381657056,0.0,1,4667,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38746, 45362, 67246, 101822]",0.4687656723690903,796.2671992505939,1063.644193071008,0.0,1,4668,2,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38773, 82073, 95047, 106243]",3.09148019273889,802.1002816624425,1028.8463109071258,0.0,1,4669,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38791, 42129, 59308, 78421]",1.417210422726371,805.0866209348203,1094.9183327842902,0.0,1,4670,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38793, 82091, 95067, 106252]",3.381097449265926,805.4811894405585,1033.6950995218847,0.0,1,4671,1,0,1,7.0,1.0,0.0,0.0,0
Vim,261,"[44346, 67295, 72883, 98337]",2.027305178739628,806.5043254516821,1117.3848118940523,0.0,1,4672,2,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38838, 82133, 95115, 106272]",0.7133250571015468,813.3858407490848,1368.3865110738088,0.0,1,4673,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38848, 82139, 95120, 106276]",1.6456632791807395,814.5578843794254,1051.4995858076581,0.0,1,4674,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[38869, 42175, 59380, 78484]",3.137618375017637,818.2057248232828,1372.514429441649,0.0,1,4675,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[38873, 52542, 64890, 83228]",1.308487745650058,818.869568668699,1097.6793729461704,0.0,1,4676,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38886, 82178, 95159, 106288]",3.145769913087591,821.0262074312751,1359.7465717730415,0.0,1,4677,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38923, 56632, 89458, 108561]",2.9539142666404405,828.026027571678,1092.267920614071,0.0,1,4678,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[38966, 45502, 67393, 102005]",1.8104852261877755,833.1067764181406,1353.8046312805893,0.0,1,4679,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[38968, 82245, 95234, 106323]",0.9041623029462111,833.9712278398614,1362.9147008175723,0.0,1,4680,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[38976, 56651, 89498, 108582]",1.7526383663572118,834.9361169448443,1350.513340741818,0.0,1,4681,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[38983, 52586, 64948, 83301]",3.2855913556342573,837.3090842727352,988.7692185297295,0.0,1,4682,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39023, 52607, 64971, 83320]",3.1869220118591928,842.9882557961938,989.23848956031,0.0,1,4683,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39025, 60722, 78587, 94419]",0.971013773732281,843.6812444443209,1010.9822265536491,0.0,1,4684,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39032, 52615, 64987, 83330]",1.6910573657096863,845.539557245533,1366.2868834877515,0.0,1,4685,2,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39036, 42272, 59519, 78604]",2.228202686007748,846.1739661639047,1131.3658205782601,0.0,1,4686,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39040, 45539, 67449, 102073]",2.9938302769846437,847.1403829447129,1063.4168339029372,0.0,1,4687,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39041, 82292, 95295, 106359]",3.075422856130843,846.7649169947431,1059.3129859460767,0.0,1,4688,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39050, 82303, 95307, 106367]",2.1893427154366467,849.0706606817351,1375.6719496277447,0.0,1,4689,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[39067, 56710, 89574, 108630]",2.0326035414910097,851.3135204852742,1018.9175243615878,0.0,1,4690,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39075, 52635, 65006, 83360]",1.6276628443097703,852.7815301675079,1050.5815586442677,0.0,1,4691,1,0,1,7.0,1.0,0.0,0.0,0
Vim,261,"[44535, 67504, 73075, 98540]",0.4856033303264152,861.6793944068876,1360.0022970744246,0.0,1,4692,2,0,1,7.0,1.0,0.0,0.0,0
negative_control,411,"[39169, 41292, 51742, 85248]",2.3714642187738058,888.5504345618938,1128.3432332473228,0.0,1,4693,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39196, 82465, 95507, 106443]",2.859785009332447,900.0710182725161,1064.7006862067706,0.0,1,4694,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39197, 82460, 95506, 106444]",3.5849199946692663,899.8615521715496,1085.570386060412,0.0,1,4695,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[39198, 56807, 89691, 108736]",1.4135384799065758,900.1253212713965,1056.5885862515079,0.0,1,4696,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39219, 45671, 67594, 102245]",1.6130615378124964,906.5120917493743,1055.7815158950887,0.0,1,4697,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39224, 42415, 59719, 78735]",0.9598223352289025,909.2320218083694,1090.0992793497157,0.0,1,4698,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1177,"[39233, 53351, 75610, 88783]",3.9539039248944303,910.9339177888638,1201.8688177597917,0.0,1,4699,1,0,1,7.0,1.0,0.0,0.0,0
Vim,261,"[44625, 67604, 73167, 98639]",1.180678752743958,914.007767060395,1086.07891095964,0.0,1,4700,2,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39245, 82522, 95561, 106459]",2.1846526637886434,914.9913409542096,1058.9486729908401,0.0,1,4701,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39256, 42431, 59753, 78744]",3.5310442895739467,918.2293297033292,1066.5450726588026,0.0,1,4702,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39257, 82531, 95571, 106464]",1.3644977924247688,918.1510313040601,1063.0361923794628,0.0,1,4703,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,411,"[39280, 41413, 51858, 85320]",3.784956649749546,927.5028989196741,1243.0820339319725,0.0,1,4704,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1165,"[39345, 80504, 100077, 105744]",2.987767267985119,947.1313621026482,1230.452024275882,0.0,1,4705,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[39347, 56901, 89809, 108837]",2.550070248794691,948.057585192056,1079.3629389715402,0.0,1,4706,1,0,1,7.0,1.0,0.0,0.0,0
Snrnp70,210,"[53403, 73225, 95671, 112106]",2.5223227853592274,946.9985126187449,1069.1461836548478,0.0,1,4707,3,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39363, 42517, 59851, 78804]",1.7199068214894986,951.5561611655199,1078.7648996643825,0.0,1,4708,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39375, 61093, 78813, 94497]",2.7397480985017446,954.2687737482172,1083.143400184351,0.0,1,4709,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39427, 45801, 67726, 102416]",0.9579662182268323,968.6727655192806,1032.2831308929526,0.0,1,4710,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39447, 42572, 59925, 78853]",0.29396834621410994,972.5610874740415,1038.8953331610405,0.0,1,4711,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39452, 45819, 67749, 102439]",1.2899596942853249,974.1081298490813,1014.0103402984827,0.0,1,4712,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39472, 61187, 78878, 94532]",3.651164928393797,980.7531865242875,1074.5618561831172,0.0,1,4713,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1332,"[39521, 42624, 101236, 108948]",3.682856585559458,993.8716541255642,1168.321342112007,0.0,1,4714,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39523, 61234, 78924, 94548]",2.5503996905254342,995.5004468428497,1139.049298324684,0.0,1,4715,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39528, 45889, 67824, 102538]",3.2767944232308492,997.6432116287106,1188.801377037736,0.0,1,4716,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39547, 52887, 65368, 83789]",1.1129212239803006,1002.3380894074788,1075.731341729002,0.0,1,4717,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39557, 61259, 78969, 94575]",0.7420741139835951,1004.7435008092225,1160.4868663901566,0.0,1,4718,1,0,1,7.0,1.0,0.0,0.0,0
G3bp1,49,"[39565, 57087, 90005, 108985]",3.760233320934847,1008.7057737386941,1091.7841542297144,0.0,1,4719,1,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39570, 45944, 67882, 102608]",2.1225572988518704,1011.4280105500804,1191.3642062093054,0.0,1,4720,2,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39583, 52915, 65413, 83819]",1.992187037408051,1015.8165790784856,1113.505992122379,0.0,1,4721,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39591, 52921, 65422, 83823]",1.2728159402394772,1018.9458145720448,1036.954530047619,0.0,1,4722,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39598, 82852, 95944, 106652]",3.519281725540564,1019.9024613545133,1112.1330250019341,0.0,1,4723,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39601, 42691, 60100, 79031]",1.9683583483462777,1021.9943573857744,1113.5430222297307,0.0,1,4724,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39602, 52930, 65435, 83829]",3.5400037123283212,1022.6838460745687,1092.0576002669277,0.0,1,4725,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39604, 82862, 95948, 106659]",3.6054383205005216,1023.2312956695495,1209.160983270537,0.0,1,4726,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39608, 82861, 95951, 106663]",1.4731853902927008,1023.8209821958656,1119.8533196433364,0.0,1,4727,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39623, 82884, 95973, 106685]",2.586545799337763,1031.961431211915,1182.6437629926177,0.0,1,4728,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39624, 82885, 95976, 106691]",2.9769102316461638,1032.4352426317764,1137.86951127874,0.0,1,4729,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39625, 82886, 95977, 106686]",0.6319473961495041,1032.5803288457346,1131.1344924852406,0.0,1,4730,1,0,1,7.0,1.0,0.0,0.0,0
Nap1l1,120,"[39629, 52941, 65461, 83845]",1.9717561383099866,1033.4452113540622,1104.046734006143,0.0,1,4731,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39633, 82889, 95982, 106698]",2.1371080819156667,1036.0904773666066,1180.5865118223821,0.0,1,4732,1,0,1,7.0,1.0,0.0,0.0,0
Gsto1,54,"[39636, 82890, 95983, 106702]",3.314877693257539,1037.0565155590327,1130.1057601783946,0.0,1,4733,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39640, 61338, 79085, 94634]",3.2859184543459365,1039.1365692521465,1101.5710839176904,0.0,1,4734,2,0,1,7.0,1.0,0.0,0.0,0
H1f0,55,"[39643, 46034, 67986, 102736]",0.9884320110115462,1039.6189899308506,1059.5107529073016,0.0,1,4735,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39645, 61339, 79087, 94638]",0.5332015123836013,1040.493687828072,1114.1841393486698,0.0,1,4736,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39661, 42730, 60162, 79116]",2.8002456727160787,1053.2362535106454,1168.8920138237243,0.0,1,4737,1,0,1,7.0,1.0,0.0,0.0,0
Uqcrc1,256,"[39662, 61355, 79113, 94650]",0.7009044039028067,1052.6510004732836,1148.2501641162048,0.0,1,4738,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,1164,"[39663, 79118, 91095, 105090]",3.902252110392781,1053.4345913677319,1124.588634492106,0.0,1,4739,1,0,1,7.0,1.0,0.0,0.0,0
Polr2m,149,"[39678, 42743, 60178, 79137]",1.0447044834407508,1068.7563220609375,1123.977686722254,0.0,1,4740,2,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39709, 46134, 55135, 82945]",1.4139502050643171,721.4390156463585,1336.806521123789,0.0,1,4741,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39717, 46149, 55151, 82957]",1.3144756731995466,732.785237042118,1396.873738227991,0.0,1,4742,2,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39726, 46165, 55177, 82964]",1.199195228533143,740.9865976901592,1389.188280516502,0.0,1,4743,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39736, 46176, 55189, 82972]",1.9306867703627684,745.7287763122332,1328.998329115498,0.0,1,4744,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[39799, 65689, 80029, 92190]",2.1579111640910242,775.342005125284,1075.524267208598,0.0,1,4745,1,0,1,7.0,1.0,0.0,0.0,0
negative_control,648,"[39816, 60380, 79355, 110226]",1.6546255479554919,779.6694997418315,1187.7090898628842,0.0,1,4746,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[39863, 65779, 80088, 92296]",2.762044757155479,792.260789756275,1227.1441422264859,0.0,1,4747,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[39898, 65831, 80115, 92362]",2.0578830264980925,800.8444395150077,1381.4509515205239,0.0,1,4748,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39900, 46379, 55424, 83146]",1.4416231940361024,801.9530779304931,1055.2929666332666,0.0,1,4749,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[39917, 65851, 80127, 92380]",2.3602934917548852,803.5323589727408,1358.0088097052967,0.0,1,4750,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[39968, 46448, 55470, 83216]",2.3527041852662247,816.3147158435734,1372.0610665193835,0.0,1,4751,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40025, 66028, 80216, 92588]",3.892411152204682,831.5681888023555,1315.0372732530564,0.0,1,4752,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[40044, 46530, 55531, 83299]",1.561150127906426,837.337319433748,976.3891652380594,0.0,1,4753,1,0,1,7.0,1.0,0.0,0.0,0
Maged1,82,"[58482, 74037, 85954, 103685]",2.3621814206806637,841.0005075547919,1122.7699771688528,0.0,1,4754,2,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40070, 66104, 80266, 92663]",3.274166383916774,845.9308875511718,1212.5800597461043,0.0,1,4755,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[40073, 46564, 55559, 83341]",1.3617668611929055,847.7253664494642,1071.7911991499736,0.0,1,4756,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40109, 66181, 80315, 92744]",1.0189641606647424,862.3583934945217,1362.9859303893895,0.0,1,4757,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40163, 66285, 80370, 92851]",3.836119937176967,888.3247109445452,1101.5927092909903,0.0,1,4758,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40211, 66390, 80432, 92950]",3.831747846760336,916.0477822502212,1198.9856579071156,0.0,1,4759,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[40225, 46779, 55685, 83567]",0.838533067819057,923.0867806608345,1087.0413822265382,0.0,1,4760,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl37,99,"[40236, 66445, 80460, 92994]",1.7052381803956063,928.1153949590862,1124.413209741264,0.0,1,4761,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[40362, 46950, 55805, 83720]",1.30032440453456,977.1323888119159,1074.770766276991,0.0,1,4762,1,0,1,7.0,1.0,0.0,0.0,0
Hnrnpul1,60,"[40414, 47028, 55873, 83785]",3.020893683971798,1001.8341015713017,1069.560039364716,0.0,1,4763,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40515, 58100, 78030, 87375]",0.27030963408340775,691.49747788743,1417.6911332495097,0.0,1,4764,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40541, 58126, 78065, 87403]",2.6735085891993324,716.2658459383705,1403.0542754651105,0.0,1,4765,1,0,1,7.0,1.0,0.0,0.0,0
Psmd4,164,"[40544, 79950, 84825, 94718]",1.148790628479913,717.590288027849,1342.9420745031591,0.0,1,4766,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40585, 58156, 78118, 87438]",2.5694451216475316,734.0901121374415,1394.9602186757027,0.0,1,4767,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40594, 58161, 78127, 87449]",3.0594332528792454,737.339797428805,1394.5511928593974,0.0,1,4768,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40598, 58162, 78128, 87452]",0.8766328132555725,738.6039456534835,1383.1608268522118,0.0,1,4769,1,0,1,7.0,1.0,0.0,0.0,0
Psmd4,164,"[40669, 79993, 84892, 94815]",2.730921153868805,758.3244372181762,1300.8088763783205,0.0,1,4770,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl17,95,"[40803, 59184, 65729, 83078]",3.4750185333655104,783.8323007442559,1357.819027103712,0.0,1,4771,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl17,95,"[40812, 59187, 65739, 83083]",2.8252422018953585,784.9629445148632,1392.2818308949704,0.0,1,4772,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40818, 58324, 78331, 87667]",1.2963429992062585,786.2997509053896,1092.3765072440715,0.0,1,4773,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40819, 58322, 78327, 87659]",3.260826451365543,785.9337653230273,1097.1251072361088,0.0,1,4774,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40844, 58342, 78352, 87683]",2.6735361409080074,789.8422226242703,1347.8964200614578,0.0,1,4775,1,0,1,7.0,1.0,0.0,0.0,0
Mrpl17,95,"[40919, 59294, 65843, 83143]",1.873921807646231,801.5978852049909,1122.8873439023805,0.0,1,4776,1,0,1,7.0,1.0,0.0,0.0,0
Sf3b2,205,"[40959, 58408, 78433, 87761]",0.8936189986535981,807.6153060202981,1372.2064260669667,0.0,1,4777,1,0,1,7.0,1.0,0.0,0.0,0
