method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda,param_k1
bardensr,seqFISHp2019,5,1.25,74,0.4,0.0,5,2,0.0,3.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,1.5,74,0.2,0.0,5,1,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.75,74,0.0,0.0,5,0,0.0,5.0,0.0,0.03,,,,
bardensr,seqFISHp2019,5,2.0,74,0.2,0.0,5,1,0.0,4.0,0.01,0.08,,,,
bardensr,seqFISHp2019,10,0.0,74,0.2,0.0,10,2,0.0,8.0,0.03,0.12,,,,
bardensr,seqFISHp2019,10,0.25,74,0.7,0.0,10,7,0.0,3.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.5,74,0.4,0.0,10,4,0.0,6.0,0.03,0.08,,,,
bardensr,seqFISHp2019,10,0.75,74,0.2,0.0,10,2,0.0,8.0,0.03,0.08,,,,
bardensr,seqFISHp2019,10,1.0,74,0.4,0.0,10,4,0.0,6.0,0.01,0.05,,,,
bardensr,seqFISHp2019,10,1.25,74,0.2,0.0,10,2,0.0,8.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.5,74,0.0,0.0,10,0,0.0,10.0,0.0,0.05,,,,
bardensr,seqFISHp2019,10,1.75,74,0.2,0.0,10,2,0.0,8.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,2.0,74,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,0.0,74,0.5333333333333333,0.0,15,8,0.0,7.0,0.001,0.06,,,,
bardensr,seqFISHp2019,15,0.25,74,0.2666666666666666,0.0,15,4,0.0,11.0,0.03,0.1,,,,
bardensr,seqFISHp2019,15,0.5,74,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.75,74,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.0,74,0.1333333333333333,0.0,15,2,0.0,13.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.25,74,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.5,74,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.75,74,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,2.0,74,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,0.0,74,0.1,0.0,20,2,0.0,18.0,0.01,0.12,,,,
bardensr,seqFISHp2019,20,0.25,74,0.35,0.0,20,7,0.0,13.0,0.01,0.1,,,,
bardensr,seqFISHp2019,20,0.5,74,0.3,0.0,20,6,0.0,14.0,0.001,0.06,,,,
bardensr,seqFISHp2019,20,0.75,74,0.05,0.0,20,1,0.0,19.0,0.001,0.12,,,,
bardensr,seqFISHp2019,20,1.0,74,0.05,0.0,20,1,0.0,19.0,0.03,0.1,,,,
bardensr,seqFISHp2019,20,1.25,74,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,1.5,74,0.05,0.0,20,1,0.0,19.0,0.001,0.06,,,,
bardensr,seqFISHp2019,20,1.75,74,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,2.0,74,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,5,0.0,75,1.0,0.0,5,5,0.0,0.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,0.25,75,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.5,75,0.4,0.0,5,2,0.0,3.0,0.03,0.1,,,,
bardensr,seqFISHp2019,5,0.75,75,0.6,0.0,5,3,0.0,2.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,1.0,75,0.4,0.0,5,2,0.0,3.0,0.01,0.08,,,,
bardensr,seqFISHp2019,5,1.25,75,0.2,0.0,5,1,0.0,4.0,0.01,0.08,,,,
bardensr,seqFISHp2019,5,1.5,75,0.0,0.0,5,0,0.0,5.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,1.75,75,0.2,0.0,5,1,0.0,4.0,0.01,0.05,,,,
bardensr,seqFISHp2019,5,2.0,75,0.0,0.0,5,0,0.0,5.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,0.0,75,0.4,0.0,10,4,0.0,6.0,0.03,0.1,,,,
bardensr,seqFISHp2019,10,0.25,75,0.6,0.0,10,6,0.0,4.0,0.03,0.1,,,,
bardensr,seqFISHp2019,10,0.5,75,0.3,0.0,10,3,0.0,7.0,0.0,0.05,,,,
bardensr,seqFISHp2019,10,0.75,75,0.3,0.0,10,3,0.0,7.0,0.0,0.05,,,,
bardensr,seqFISHp2019,10,1.0,75,0.2,0.0,10,2,0.0,8.0,0.01,0.08,,,,
bardensr,seqFISHp2019,10,1.25,75,0.4,0.0,10,4,0.0,6.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,1.5,75,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,1.75,75,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,2.0,75,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.0,75,0.2666666666666666,0.0,15,4,0.0,11.0,0.01,0.12,,,,
bardensr,seqFISHp2019,15,0.25,75,0.2,0.0,15,3,0.0,12.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,0.5,75,0.4,0.0,15,6,0.0,9.0,0.03,0.08,,,,
bardensr,seqFISHp2019,15,0.75,75,0.2666666666666666,0.0,15,4,0.0,11.0,0.03,0.12,,,,
bardensr,seqFISHp2019,15,1.0,75,0.2,0.0,15,3,0.0,12.0,0.03,0.12,,,,
bardensr,seqFISHp2019,15,1.25,75,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.5,75,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.75,75,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,2.0,75,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,0.0,75,0.25,0.0,20,5,0.0,15.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,0.25,75,0.15,0.0,20,3,0.0,17.0,0.001,0.08,,,,
bardensr,seqFISHp2019,20,0.5,75,0.15,0.0,20,3,0.0,17.0,0.01,0.1,,,,
bardensr,seqFISHp2019,20,0.75,75,0.05,0.0,20,1,0.0,19.0,0.01,0.06,,,,
bardensr,seqFISHp2019,20,1.0,75,0.05,0.0,20,1,0.0,19.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.25,75,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.5,75,0.05,0.0,20,1,0.0,19.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,1.75,75,0.05,0.0,20,1,0.0,19.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,2.0,75,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,5,0.0,76,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,0.25,76,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,0.5,76,0.8,0.0,5,4,0.0,1.0,0.01,0.08,,,,
bardensr,seqFISHp2019,5,0.75,76,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.0,76,0.6,0.0,5,3,0.0,2.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,1.25,76,0.0,0.0,5,0,0.0,5.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.5,76,0.0,0.0,5,0,0.0,5.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.75,76,0.0,0.0,5,0,0.0,5.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,2.0,76,0.0,0.0,5,0,0.0,5.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,0.0,76,1.0,0.0,10,10,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.25,76,0.8,0.0,10,8,0.0,2.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.5,76,0.5,0.0,10,5,0.0,5.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.75,76,0.5,0.0,10,5,0.0,5.0,0.001,0.05,,,,
bardensr,seqFISHp2019,10,1.0,76,0.3,0.0,10,3,0.0,7.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.25,76,0.1,0.0,10,1,0.0,9.0,0.03,0.1,,,,
bardensr,seqFISHp2019,10,1.5,76,0.1,0.0,10,1,0.0,9.0,0.0,0.04,,,,
bardensr,seqFISHp2019,10,1.75,76,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,2.0,76,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.0,76,0.1333333333333333,0.0,15,2,0.0,13.0,0.01,0.08,,,,
bardensr,seqFISHp2019,15,0.25,76,0.2,0.0,15,3,0.0,12.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,0.5,76,0.5333333333333333,0.0,15,8,0.0,7.0,0.03,0.1,,,,
bardensr,seqFISHp2019,15,0.75,76,0.2,0.0,15,3,0.0,12.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.0,76,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.25,76,0.1333333333333333,0.0,15,2,0.0,13.0,0.03,0.1,,,,
bardensr,seqFISHp2019,15,1.5,76,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.75,76,0.0,0.0,15,0,0.0,15.0,0.0,0.1,,,,
bardensr,seqFISHp2019,15,2.0,76,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,0.0,76,0.25,0.0,20,5,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,0.25,76,0.05,0.0,20,1,0.0,19.0,0.01,0.15,,,,
bardensr,seqFISHp2019,20,0.5,76,0.05,0.0,20,1,0.0,19.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,0.75,76,0.1,0.0,20,2,0.0,18.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,1.0,76,0.05,0.0,20,1,0.0,19.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,1.25,76,0.05,0.0,20,1,0.0,19.0,0.001,0.08,,,,
bardensr,seqFISHp2019,20,1.5,76,0.0,0.0,20,0,0.0,20.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,1.75,76,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,2.0,76,0.1,0.0,20,2,0.0,18.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.0,77,1.0,0.0,5,5,0.0,0.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,0.25,77,1.0,0.0,5,5,0.0,0.0,0.001,0.05,,,,
bardensr,seqFISHp2019,5,0.5,77,0.2,0.0,5,1,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.75,77,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.0,77,0.6,0.0,5,3,0.0,2.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.25,77,0.4,0.0,5,2,0.0,3.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,1.5,77,0.2,0.0,5,1,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.75,77,0.2,0.0,5,1,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,2.0,77,0.2,0.0,5,1,0.0,4.0,0.0,0.04,,,,
bardensr,seqFISHp2019,10,0.0,77,0.5,0.0,10,5,0.0,5.0,0.01,0.06,,,,
bardensr,seqFISHp2019,10,0.25,77,0.7,0.0,10,7,0.0,3.0,0.001,0.06,,,,
bardensr,seqFISHp2019,10,0.5,77,0.7,0.0,10,7,0.0,3.0,0.01,0.05,,,,
bardensr,seqFISHp2019,10,0.75,77,0.3,0.0,10,3,0.0,7.0,0.01,0.08,,,,
bardensr,seqFISHp2019,10,1.0,77,0.2,0.0,10,2,0.0,8.0,0.01,0.06,,,,
bardensr,seqFISHp2019,10,1.25,77,0.5,0.0,10,5,0.0,5.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.5,77,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,1.75,77,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,2.0,77,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,0.0,77,0.4666666666666667,0.0,15,7,0.0,8.0,0.0,0.05,,,,
bardensr,seqFISHp2019,15,0.25,77,0.3333333333333333,0.0,15,5,0.0,10.0,0.03,0.15,,,,
bardensr,seqFISHp2019,15,0.5,77,0.2666666666666666,0.0,15,4,0.0,11.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,0.75,77,0.1333333333333333,0.0,15,2,0.0,13.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.0,77,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.25,77,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.5,77,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.75,77,0.2666666666666666,0.0,15,4,0.0,11.0,0.03,0.12,,,,
bardensr,seqFISHp2019,15,2.0,77,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,0.0,77,0.05,0.0,20,1,0.0,19.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,0.25,77,0.1,0.0,20,2,0.0,18.0,0.01,0.1,,,,
bardensr,seqFISHp2019,20,0.5,77,0.15,0.0,20,3,0.0,17.0,0.03,0.12,,,,
bardensr,seqFISHp2019,20,0.75,77,0.15,0.0,20,3,0.0,17.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,1.0,77,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.25,77,0.05,0.0,20,1,0.0,19.0,0.03,0.1,,,,
bardensr,seqFISHp2019,20,1.5,77,0.1,0.0,20,2,0.0,18.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.75,77,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,2.0,77,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,5,0.0,78,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.25,78,0.8,0.0,5,4,0.0,1.0,0.01,0.08,,,,
bardensr,seqFISHp2019,5,0.5,78,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,0.75,78,0.8,0.0,5,4,0.0,1.0,0.01,0.06,,,,
bardensr,seqFISHp2019,5,1.0,78,0.6,0.0,5,3,0.0,2.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,1.25,78,0.4,0.0,5,2,0.0,3.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.5,78,0.2,0.0,5,1,0.0,4.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,1.75,78,0.0,0.0,5,0,0.0,5.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,2.0,78,0.6,0.0,5,3,0.0,2.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.0,78,0.8,0.0,10,8,0.0,2.0,0.001,0.06,,,,
bardensr,seqFISHp2019,10,0.25,78,0.9,0.0,10,9,0.0,1.0,0.0,0.05,,,,
bardensr,seqFISHp2019,10,0.5,78,0.6,0.0,10,6,0.0,4.0,0.03,0.08,,,,
bardensr,seqFISHp2019,10,0.75,78,0.1,0.0,10,1,0.0,9.0,0.1,0.3,,,,
bardensr,seqFISHp2019,10,1.0,78,0.4,0.0,10,4,0.0,6.0,0.001,0.06,,,,
bardensr,seqFISHp2019,10,1.25,78,0.1,0.0,10,1,0.0,9.0,0.01,0.05,,,,
bardensr,seqFISHp2019,10,1.5,78,0.3,0.0,10,3,0.0,7.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.75,78,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,2.0,78,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.0,78,0.4,0.0,15,6,0.0,9.0,0.03,0.1,,,,
bardensr,seqFISHp2019,15,0.25,78,0.2666666666666666,0.0,15,4,0.0,11.0,0.03,0.12,,,,
bardensr,seqFISHp2019,15,0.5,78,0.4,0.0,15,6,0.0,9.0,0.03,0.1,,,,
bardensr,seqFISHp2019,15,0.75,78,0.1333333333333333,0.0,15,2,0.0,13.0,0.0,0.05,,,,
bardensr,seqFISHp2019,15,1.0,78,0.3333333333333333,0.0,15,5,0.0,10.0,0.001,0.05,,,,
bardensr,seqFISHp2019,15,1.25,78,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.04,,,,
bardensr,seqFISHp2019,15,1.5,78,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.75,78,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,2.0,78,0.0,0.0,15,0,0.0,15.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,0.0,78,0.35,0.0,20,7,0.0,13.0,0.03,0.2,,,,
bardensr,seqFISHp2019,20,0.25,78,0.35,0.0,20,7,0.0,13.0,0.03,0.12,,,,
bardensr,seqFISHp2019,20,0.5,78,0.1,0.0,20,2,0.0,18.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,0.75,78,0.0,0.0,20,0,0.0,20.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,1.0,78,0.05,0.0,20,1,0.0,19.0,0.03,0.08,,,,
bardensr,seqFISHp2019,20,1.25,78,0.1,0.0,20,2,0.0,18.0,0.03,0.12,,,,
bardensr,seqFISHp2019,20,1.5,78,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.75,78,0.05,0.0,20,1,0.0,19.0,0.0,0.05,,,,
bardensr,seqFISHp2019,20,2.0,78,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,0.0,79,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,0.25,79,1.0,0.0,5,5,0.0,0.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,0.5,79,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.75,79,0.6,0.0,5,3,0.0,2.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.0,79,0.6,0.0,5,3,0.0,2.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,1.25,79,0.6,0.0,5,3,0.0,2.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,1.5,79,0.0,0.0,5,0,0.0,5.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.75,79,0.0,0.0,5,0,0.0,5.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,2.0,79,0.2,0.0,5,1,0.0,4.0,0.0,0.05,,,,
bardensr,seqFISHp2019,10,0.0,79,0.8,0.0,10,8,0.0,2.0,0.03,0.08,,,,
bardensr,seqFISHp2019,10,0.25,79,1.0,0.0,10,10,0.0,0.0,0.001,0.05,,,,
bardensr,seqFISHp2019,10,0.5,79,0.1,0.0,10,1,0.0,9.0,0.1,0.3,,,,
bardensr,seqFISHp2019,10,0.75,79,0.4,0.0,10,4,0.0,6.0,0.01,0.04,,,,
bardensr,seqFISHp2019,10,1.0,79,0.5,0.0,10,5,0.0,5.0,0.0,0.04,,,,
bardensr,seqFISHp2019,10,1.25,79,0.0,0.0,10,0,0.0,10.0,0.0,0.04,,,,
bardensr,seqFISHp2019,10,1.5,79,0.1,0.0,10,1,0.0,9.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.75,79,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,10,2.0,79,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.0,79,0.5333333333333333,0.0,15,8,0.0,7.0,0.01,0.1,,,,
bardensr,seqFISHp2019,15,0.25,79,0.0666666666666666,0.0,15,1,0.0,14.0,0.03,0.15,,,,
bardensr,seqFISHp2019,15,0.5,79,0.3333333333333333,0.0,15,5,0.0,10.0,0.001,0.06,,,,
bardensr,seqFISHp2019,15,0.75,79,0.3333333333333333,0.0,15,5,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.0,79,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.06,,,,
bardensr,seqFISHp2019,15,1.25,79,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.05,,,,
bardensr,seqFISHp2019,15,1.5,79,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.75,79,0.0666666666666666,0.0,15,1,0.0,14.0,0.0,0.1,,,,
bardensr,seqFISHp2019,15,2.0,79,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,0.0,79,0.3,0.0,20,6,0.0,14.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,0.25,79,0.1,0.0,20,2,0.0,18.0,0.03,0.15,,,,
bardensr,seqFISHp2019,20,0.5,79,0.15,0.0,20,3,0.0,17.0,0.03,0.12,,,,
bardensr,seqFISHp2019,20,0.75,79,0.05,0.0,20,1,0.0,19.0,0.001,0.08,,,,
bardensr,seqFISHp2019,20,1.0,79,0.1,0.0,20,2,0.0,18.0,0.03,0.12,,,,
bardensr,seqFISHp2019,20,1.25,79,0.0,0.0,20,0,0.0,20.0,0.0,0.05,,,,
bardensr,seqFISHp2019,20,1.5,79,0.0,0.0,20,0,0.0,20.0,0.0,0.12,,,,
bardensr,seqFISHp2019,20,1.75,79,0.05,0.0,20,1,0.0,19.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,2.0,79,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,5,0.0,80,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.25,80,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.5,80,0.6,0.0,5,3,0.0,2.0,0.1,0.3,,,,
bardensr,seqFISHp2019,5,0.75,80,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.0,80,0.4,0.0,5,2,0.0,3.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.25,80,0.2,0.0,5,1,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,1.5,80,0.4,0.0,5,2,0.0,3.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,1.75,80,0.0,0.0,5,0,0.0,5.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,2.0,80,0.0,0.0,5,0,0.0,5.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,0.0,80,0.3,0.0,10,3,0.0,7.0,0.03,0.1,,,,
bardensr,seqFISHp2019,10,0.25,80,0.7,0.0,10,7,0.0,3.0,0.03,0.08,,,,
bardensr,seqFISHp2019,10,0.5,80,0.8,0.0,10,8,0.0,2.0,0.01,0.06,,,,
bardensr,seqFISHp2019,10,0.75,80,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.0,80,0.6,0.0,10,6,0.0,4.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.25,80,0.1,0.0,10,1,0.0,9.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.5,80,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,1.75,80,0.0,0.0,10,0,0.0,10.0,0.0,0.06,,,,
bardensr,seqFISHp2019,10,2.0,80,0.0,0.0,10,0,0.0,10.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,0.0,80,0.4666666666666667,0.0,15,7,0.0,8.0,0.03,0.12,,,,
bardensr,seqFISHp2019,15,0.25,80,0.1333333333333333,0.0,15,2,0.0,13.0,0.03,0.2,,,,
bardensr,seqFISHp2019,15,0.5,80,0.4666666666666667,0.0,15,7,0.0,8.0,0.01,0.05,,,,
bardensr,seqFISHp2019,15,0.75,80,0.0666666666666666,0.0,15,1,0.0,14.0,0.01,0.1,,,,
bardensr,seqFISHp2019,15,1.0,80,0.1333333333333333,0.0,15,2,0.0,13.0,0.01,0.1,,,,
bardensr,seqFISHp2019,15,1.25,80,0.0,0.0,15,0,0.0,15.0,0.0,0.08,,,,
bardensr,seqFISHp2019,15,1.5,80,0.0666666666666666,0.0,15,1,0.0,14.0,0.001,0.08,,,,
bardensr,seqFISHp2019,15,1.75,80,0.0666666666666666,0.0,15,1,0.0,14.0,0.1,0.2,,,,
bardensr,seqFISHp2019,15,2.0,80,0.0,0.0,15,0,0.0,15.0,0.0,0.1,,,,
bardensr,seqFISHp2019,20,0.0,80,0.15,0.0,20,3,0.0,17.0,0.001,0.12,,,,
bardensr,seqFISHp2019,20,0.25,80,0.2,0.0,20,4,0.0,16.0,0.01,0.08,,,,
bardensr,seqFISHp2019,20,0.5,80,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,0.75,80,0.15,0.0,20,3,0.0,17.0,0.001,0.08,,,,
bardensr,seqFISHp2019,20,1.0,80,0.0,0.0,20,0,0.0,20.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.25,80,0.1,0.0,20,2,0.0,18.0,0.0,0.08,,,,
bardensr,seqFISHp2019,20,1.5,80,0.05,0.0,20,1,0.0,19.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,1.75,80,0.0,0.0,20,0,0.0,20.0,0.0,0.06,,,,
bardensr,seqFISHp2019,20,2.0,80,0.0,0.0,20,0,0.0,20.0,0.0,0.12,,,,
bardensr,seqFISHp2019,5,0.0,81,1.0,0.0,5,5,0.0,0.0,0.0,0.06,,,,
bardensr,seqFISHp2019,5,0.25,81,1.0,0.0,5,5,0.0,0.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,0.5,81,0.8,0.0,5,4,0.0,1.0,0.0,0.04,,,,
bardensr,seqFISHp2019,5,0.75,81,0.8,0.0,5,4,0.0,1.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.0,81,0.4,0.0,5,2,0.0,3.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.25,81,0.2,0.0,5,1,0.0,4.0,0.0,0.05,,,,
bardensr,seqFISHp2019,5,1.5,81,0.4,0.0,5,2,0.0,3.0,0.0,0.06,,,,
