method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,149,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,150,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,150,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,150,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,150,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,151,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,151,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,151,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,151,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,151,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,151,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,151,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,151,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,151,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,151,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,151,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,151,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,151,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,151,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,152,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,152,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,152,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,152,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,152,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,152,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,152,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,152,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,152,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,152,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,152,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,152,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,152,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,152,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,153,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,153,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,153,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,153,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,153,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,153,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,153,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,153,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,153,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,153,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,153,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,153,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,153,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,153,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,154,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,154,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,154,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,154,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,154,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,154,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,154,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,154,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,154,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,155,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,155,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,155,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,155,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,155,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,155,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,155,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,155,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,155,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,156,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,156,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,156,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,156,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,156,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,156,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,156,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,156,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,156,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,156,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,156,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,156,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,156,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,156,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,157,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,157,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,157,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,157,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,157,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,157,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,157,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,157,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,158,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,158,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,158,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,158,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,158,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,158,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,158,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,158,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,159,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,159,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,159,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,159,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,159,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,159,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,159,0.8,0.0,5,4,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,159,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,159,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,159,0.9,0.0,10,9,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,159,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,159,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,159,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,159,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,160,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,160,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,160,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,160,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,160,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,160,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,160,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,160,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,161,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,161,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,161,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,161,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,161,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,161,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,161,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,161,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,161,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,161,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,161,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,161,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,161,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,161,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,162,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,162,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,162,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,162,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,162,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,162,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,162,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,162,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,163,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,163,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,163,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,163,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,163,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,163,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,163,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,163,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,163,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,163,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,163,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,163,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,163,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,163,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,164,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,164,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,164,0.0,,10,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,164,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,165,1.0,0.0,5,5,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,165,0.0,,5,0,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,165,1.0,0.0,10,10,,,,,,,
Untangle: spots first,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,165,1.0,0.0,10,10,,,,,,,
