Unnamed: 0,lvf,lwvf,svf,dr,n_barcodes,negative_control_barcodes,gene_encoding_barcodes,est_fp_rate,eff_truth,fdr_truth,fp,not_decoded_true,total_true_cnts,nbarcodes,nnonspec,ims,rep
0,8.0,0.0,0.0,0,8,1,7,0.1020758067479027,0.6,0.125,1.0,4.0,10,10,10,_ims,43
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,43
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,20,_ims,43
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,30,_ims,43
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,30,_ims,43
0,6.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,40,_ims,43
0,8.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,40,_ims,43
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,50,_ims,43
0,8.0,0.0,0.0,0,5,0,5,0.0,0.5,0.0,0.0,5.0,10,10,50,_ims,43
0,6.0,0.0,0.0,0,13,1,12,0.0595442206029432,0.55,0.0769230769230769,1.0,9.0,20,20,0,_ims,43
0,8.0,0.0,0.0,0,12,1,11,0.0649573315668472,0.55,0.0,0.0,9.0,20,20,0,_ims,43
0,6.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.65,0.0666666666666666,1.0,7.0,20,20,10,_ims,43
0,8.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.65,0.0666666666666666,1.0,7.0,20,20,10,_ims,43
0,6.0,0.0,0.0,0,12,2,10,0.1429061294470638,0.35,0.25,3.0,13.0,20,20,20,_ims,43
0,8.0,0.0,0.0,0,11,2,9,0.1587845882745154,0.3,0.2727272727272727,3.0,14.0,20,20,20,_ims,43
0,6.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.6,0.0714285714285714,1.0,8.0,20,20,30,_ims,43
0,8.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,30,_ims,43
0,6.0,0.0,0.0,0,15,4,11,0.2598293262673888,0.35,0.2666666666666666,4.0,13.0,20,20,40,_ims,43
0,8.0,0.0,0.0,0,14,3,11,0.1948719947005416,0.5,0.0714285714285714,1.0,10.0,20,20,40,_ims,43
0,6.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.6,0.1333333333333333,2.0,8.0,20,20,50,_ims,43
0,8.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.6,0.0,0.0,8.0,20,20,50,_ims,43
0,6.0,0.0,0.0,0,22,7,15,0.3334476353764823,0.4333333333333333,0.0909090909090909,2.0,17.0,30,30,0,_ims,43
0,8.0,0.0,0.0,0,20,4,16,0.1786326618088298,0.4333333333333333,0.15,3.0,17.0,30,30,0,_ims,43
0,6.0,0.0,0.0,0,20,6,14,0.3062274202437082,0.3,0.25,5.0,21.0,30,30,10,_ims,43
0,8.0,0.0,0.0,0,18,8,10,0.5716245177882555,0.2666666666666666,0.1111111111111111,2.0,22.0,30,30,10,_ims,43
0,6.0,0.0,0.0,0,21,6,15,0.2858122588941277,0.2333333333333333,0.3809523809523809,8.0,23.0,30,30,20,_ims,43
0,8.0,0.0,0.0,0,19,7,12,0.4168095442206029,0.3,0.1578947368421052,3.0,21.0,30,30,20,_ims,43
0,6.0,0.0,0.0,0,19,5,14,0.2551895168697569,0.4,0.1052631578947368,2.0,18.0,30,30,30,_ims,43
0,8.0,0.0,0.0,0,18,5,13,0.274819479705892,0.3666666666666666,0.1111111111111111,2.0,19.0,30,30,30,_ims,43
0,6.0,0.0,0.0,0,20,7,13,0.3847472715882488,0.3,0.2,4.0,21.0,30,30,40,_ims,43
0,8.0,0.0,0.0,0,17,4,13,0.2198555837647136,0.3,0.2352941176470588,4.0,21.0,30,30,40,_ims,43
0,6.0,0.0,0.0,0,20,7,13,0.3847472715882488,0.2,0.35,7.0,24.0,30,30,50,_ims,43
0,8.0,0.0,0.0,0,16,1,15,0.0476353764823546,0.3666666666666666,0.25,4.0,19.0,30,30,50,_ims,43
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,0,_ims,44
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,0,_ims,44
0,6.0,0.0,0.0,0,7,0,7,0.0,0.6,0.1428571428571428,1.0,4.0,10,10,10,_ims,44
0,8.0,0.0,0.0,0,7,0,7,0.0,0.6,0.1428571428571428,1.0,4.0,10,10,10,_ims,44
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,20,_ims,44
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,20,_ims,44
0,6.0,0.0,0.0,0,10,0,10,0.0,1.0,0.0,0.0,0.0,10,10,30,_ims,44
0,8.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,30,_ims,44
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,40,_ims,44
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,40,_ims,44
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,50,_ims,44
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,50,_ims,44
0,6.0,0.0,0.0,0,15,2,13,0.1099277918823568,0.65,0.0,0.0,7.0,20,20,0,_ims,44
0,8.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.6,0.0,0.0,8.0,20,20,0,_ims,44
0,6.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.4,0.2857142857142857,4.0,12.0,20,20,10,_ims,44
0,8.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.5,0.1428571428571428,2.0,10.0,20,20,10,_ims,44
0,6.0,0.0,0.0,0,14,4,10,0.2858122588941277,0.35,0.2142857142857142,3.0,13.0,20,20,20,_ims,44
0,8.0,0.0,0.0,0,13,4,9,0.3175691765490308,0.35,0.1538461538461538,2.0,13.0,20,20,20,_ims,44
0,6.0,0.0,0.0,0,12,0,12,0.0,0.6,0.0,0.0,8.0,20,20,30,_ims,44
0,8.0,0.0,0.0,0,11,0,11,0.0,0.5,0.0909090909090909,1.0,10.0,20,20,30,_ims,44
0,6.0,0.0,0.0,0,13,1,12,0.0595442206029432,0.6,0.0,0.0,8.0,20,20,40,_ims,44
0,8.0,0.0,0.0,0,13,1,12,0.0595442206029432,0.6,0.0,0.0,8.0,20,20,40,_ims,44
0,6.0,0.0,0.0,0,15,2,13,0.1099277918823568,0.6,0.0666666666666666,1.0,8.0,20,20,50,_ims,44
0,8.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.65,0.0,0.0,7.0,20,20,50,_ims,44
0,6.0,0.0,0.0,0,22,6,16,0.2679489927132447,0.3333333333333333,0.2727272727272727,6.0,20.0,30,30,0,_ims,44
0,8.0,0.0,0.0,0,21,5,16,0.2232908272610373,0.4666666666666667,0.0952380952380952,2.0,16.0,30,30,0,_ims,44
0,6.0,0.0,0.0,0,21,7,14,0.3572653236176596,0.2666666666666666,0.2857142857142857,6.0,22.0,30,30,10,_ims,44
0,8.0,0.0,0.0,0,20,2,18,0.0793922941372577,0.4666666666666667,0.2,4.0,16.0,30,30,10,_ims,44
0,6.0,0.0,0.0,0,24,5,19,0.1880343808513998,0.4666666666666667,0.2083333333333333,5.0,16.0,30,30,20,_ims,44
0,8.0,0.0,0.0,0,21,6,15,0.2858122588941277,0.3333333333333333,0.238095238095238,5.0,20.0,30,30,20,_ims,44
0,6.0,0.0,0.0,0,19,8,11,0.5196586525347777,0.2,0.2631578947368421,5.0,24.0,30,30,30,_ims,44
0,8.0,0.0,0.0,0,17,5,12,0.2977211030147164,0.3666666666666666,0.0588235294117647,1.0,19.0,30,30,30,_ims,44
0,6.0,0.0,0.0,0,22,11,11,0.7145306472353193,0.2333333333333333,0.1818181818181818,4.0,23.0,30,30,40,_ims,44
0,8.0,0.0,0.0,0,20,4,16,0.1786326618088298,0.4333333333333333,0.15,3.0,17.0,30,30,40,_ims,44
0,6.0,0.0,0.0,0,20,5,15,0.2381768824117731,0.4333333333333333,0.1,2.0,17.0,30,30,50,_ims,44
0,8.0,0.0,0.0,0,19,2,17,0.0840624290865081,0.4,0.2631578947368421,5.0,18.0,30,30,50,_ims,44
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,0,_ims,45
0,8.0,0.0,0.0,0,7,1,6,0.1190884412058865,0.6,0.0,0.0,4.0,10,10,0,_ims,45
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,10,_ims,45
0,8.0,0.0,0.0,0,8,2,6,0.2381768824117731,0.6,0.0,0.0,4.0,10,10,10,_ims,45
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,45
0,8.0,0.0,0.0,0,5,0,5,0.0,0.5,0.0,0.0,5.0,10,10,20,_ims,45
0,6.0,0.0,0.0,0,6,1,5,0.1429061294470638,0.5,0.0,0.0,5.0,10,10,30,_ims,45
0,8.0,0.0,0.0,0,6,1,5,0.1429061294470638,0.5,0.0,0.0,5.0,10,10,30,_ims,45
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,40,_ims,45
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,40,_ims,45
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,50,_ims,45
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,50,_ims,45
0,6.0,0.0,0.0,0,12,4,8,0.3572653236176596,0.3,0.1666666666666666,2.0,14.0,20,20,0,_ims,45
0,8.0,0.0,0.0,0,11,5,6,0.5954422060294328,0.25,0.0909090909090909,1.0,15.0,20,20,0,_ims,45
0,6.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.55,0.0714285714285714,1.0,9.0,20,20,10,_ims,45
0,8.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.55,0.0714285714285714,1.0,9.0,20,20,10,_ims,45
0,6.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,20,_ims,45
0,8.0,0.0,0.0,0,10,0,10,0.0,0.5,0.0,0.0,10.0,20,20,20,_ims,45
0,6.0,0.0,0.0,0,16,5,11,0.324786657834236,0.4,0.1875,3.0,12.0,20,20,30,_ims,45
0,8.0,0.0,0.0,0,16,7,9,0.5557460589608039,0.35,0.125,2.0,13.0,20,20,30,_ims,45
0,6.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,40,_ims,45
0,8.0,0.0,0.0,0,11,1,10,0.0714530647235319,0.45,0.0909090909090909,1.0,11.0,20,20,40,_ims,45
0,6.0,0.0,0.0,0,16,2,14,0.1020758067479027,0.7,0.0,0.0,6.0,20,20,50,_ims,45
0,8.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.55,0.2,3.0,9.0,20,20,50,_ims,45
0,6.0,0.0,0.0,0,22,8,14,0.408303226991611,0.3666666666666666,0.1363636363636363,3.0,19.0,30,30,0,_ims,45
0,8.0,0.0,0.0,0,21,4,17,0.1681248581730163,0.4666666666666667,0.1428571428571428,3.0,16.0,30,30,0,_ims,45
0,6.0,0.0,0.0,0,18,7,11,0.4547013209679305,0.1666666666666666,0.3333333333333333,6.0,25.0,30,30,10,_ims,45
0,8.0,0.0,0.0,0,17,5,12,0.2977211030147164,0.2333333333333333,0.2941176470588235,5.0,23.0,30,30,10,_ims,45
0,6.0,0.0,0.0,0,23,9,14,0.4593411303655624,0.3333333333333333,0.1739130434782608,4.0,20.0,30,30,20,_ims,45
0,8.0,0.0,0.0,0,21,13,8,1.161112301757394,0.1666666666666666,0.1428571428571428,3.0,25.0,30,30,20,_ims,45
0,6.0,0.0,0.0,0,20,7,13,0.3847472715882488,0.3333333333333333,0.15,3.0,20.0,30,30,30,_ims,45
0,8.0,0.0,0.0,0,19,5,14,0.2551895168697569,0.3,0.2631578947368421,5.0,21.0,30,30,30,_ims,45
0,6.0,0.0,0.0,0,20,4,16,0.1786326618088298,0.3666666666666666,0.25,5.0,19.0,30,30,40,_ims,45
0,8.0,0.0,0.0,0,18,4,14,0.2041516134958055,0.3,0.2777777777777778,5.0,21.0,30,30,40,_ims,45
0,6.0,0.0,0.0,0,22,7,15,0.3334476353764823,0.4333333333333333,0.0909090909090909,2.0,17.0,30,30,50,_ims,45
0,8.0,0.0,0.0,0,21,4,17,0.1681248581730163,0.2333333333333333,0.4761904761904761,10.0,23.0,30,30,50,_ims,45
0,6.0,0.0,0.0,0,8,1,7,0.1020758067479027,0.7,0.0,0.0,3.0,10,10,0,_ims,46
0,8.0,0.0,0.0,0,8,1,7,0.1020758067479027,0.7,0.0,0.0,3.0,10,10,0,_ims,46
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,46
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,46
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,20,_ims,46
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,46
0,6.0,0.0,0.0,0,8,1,7,0.1020758067479027,0.5,0.25,2.0,5.0,10,10,30,_ims,46
0,8.0,0.0,0.0,0,7,1,6,0.1190884412058865,0.4,0.2857142857142857,2.0,6.0,10,10,30,_ims,46
0,6.0,0.0,0.0,0,8,2,6,0.2381768824117731,0.6,0.0,0.0,4.0,10,10,40,_ims,46
0,8.0,0.0,0.0,0,8,2,6,0.2381768824117731,0.6,0.0,0.0,4.0,10,10,40,_ims,46
0,6.0,0.0,0.0,0,6,2,4,0.3572653236176596,0.3,0.1666666666666666,1.0,7.0,10,10,50,_ims,46
0,8.0,0.0,0.0,0,4,2,2,0.7145306472353193,0.2,0.0,0.0,8.0,10,10,50,_ims,46
0,6.0,0.0,0.0,0,15,5,10,0.3572653236176596,0.35,0.2,3.0,13.0,20,20,0,_ims,46
0,8.0,0.0,0.0,0,12,3,9,0.2381768824117731,0.35,0.1666666666666666,2.0,13.0,20,20,0,_ims,46
0,6.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.65,0.0,0.0,7.0,20,20,10,_ims,46
0,8.0,0.0,0.0,0,12,0,12,0.0,0.6,0.0,0.0,8.0,20,20,10,_ims,46
0,6.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.5,0.2142857142857142,3.0,10.0,20,20,20,_ims,46
0,8.0,0.0,0.0,0,13,0,13,0.0,0.6,0.0769230769230769,1.0,8.0,20,20,20,_ims,46
0,6.0,0.0,0.0,0,15,0,15,0.0,0.75,0.0,0.0,5.0,20,20,30,_ims,46
0,8.0,0.0,0.0,0,13,1,12,0.0595442206029432,0.55,0.0769230769230769,1.0,9.0,20,20,30,_ims,46
0,6.0,0.0,0.0,0,12,3,9,0.2381768824117731,0.35,0.1666666666666666,2.0,13.0,20,20,40,_ims,46
0,8.0,0.0,0.0,0,9,2,7,0.2041516134958055,0.3,0.1111111111111111,1.0,14.0,20,20,40,_ims,46
0,6.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.65,0.0,0.0,7.0,20,20,50,_ims,46
0,8.0,0.0,0.0,0,13,0,13,0.0,0.6,0.0769230769230769,1.0,8.0,20,20,50,_ims,46
0,6.0,0.0,0.0,0,21,1,20,0.0357265323617659,0.6666666666666666,0.0,0.0,10.0,30,30,0,_ims,46
0,8.0,0.0,0.0,0,19,1,18,0.0396961470686288,0.5,0.1578947368421052,3.0,15.0,30,30,0,_ims,46
0,6.0,0.0,0.0,0,19,6,13,0.3297833756470704,0.3666666666666666,0.1052631578947368,2.0,19.0,30,30,10,_ims,46
0,8.0,0.0,0.0,0,17,3,14,0.1531137101218541,0.3333333333333333,0.2352941176470588,4.0,20.0,30,30,10,_ims,46
0,6.0,0.0,0.0,0,22,8,14,0.408303226991611,0.3333333333333333,0.1818181818181818,4.0,20.0,30,30,20,_ims,46
0,8.0,0.0,0.0,0,21,10,11,0.6495733156684721,0.1666666666666666,0.2857142857142857,6.0,25.0,30,30,20,_ims,46
0,6.0,0.0,0.0,0,22,4,18,0.1587845882745154,0.5666666666666667,0.0454545454545454,1.0,13.0,30,30,30,_ims,46
0,8.0,0.0,0.0,0,20,2,18,0.0793922941372577,0.5666666666666667,0.05,1.0,13.0,30,30,30,_ims,46
0,6.0,0.0,0.0,0,21,4,17,0.1681248581730163,0.2333333333333333,0.4761904761904761,10.0,23.0,30,30,40,_ims,46
0,8.0,0.0,0.0,0,19,5,14,0.2551895168697569,0.2666666666666666,0.3157894736842105,6.0,22.0,30,30,40,_ims,46
0,6.0,0.0,0.0,0,20,8,12,0.4763537648235462,0.3,0.15,3.0,21.0,30,30,50,_ims,46
0,8.0,0.0,0.0,0,18,0,18,0.0,0.3666666666666666,0.3888888888888889,7.0,19.0,30,30,50,_ims,46
0,6.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,0,_ims,47
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,0,_ims,47
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,47
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,47
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,47
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,47
0,6.0,0.0,0.0,0,10,0,10,0.0,1.0,0.0,0.0,0.0,10,10,30,_ims,47
0,8.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,30,_ims,47
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,40,_ims,47
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,40,_ims,47
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,50,_ims,47
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,50,_ims,47
0,6.0,0.0,0.0,0,14,0,14,0.0,0.55,0.2142857142857142,3.0,9.0,20,20,0,_ims,47
0,8.0,0.0,0.0,0,13,0,13,0.0,0.6,0.0769230769230769,1.0,8.0,20,20,0,_ims,47
0,6.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.65,0.0666666666666666,1.0,7.0,20,20,10,_ims,47
0,8.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.65,0.0666666666666666,1.0,7.0,20,20,10,_ims,47
0,6.0,0.0,0.0,0,12,1,11,0.0649573315668472,0.55,0.0,0.0,9.0,20,20,20,_ims,47
0,8.0,0.0,0.0,0,12,1,11,0.0649573315668472,0.55,0.0,0.0,9.0,20,20,20,_ims,47
0,6.0,0.0,0.0,0,16,3,13,0.1648916878235352,0.6,0.0625,1.0,8.0,20,20,30,_ims,47
0,8.0,0.0,0.0,0,15,2,13,0.1099277918823568,0.65,0.0,0.0,7.0,20,20,30,_ims,47
0,6.0,0.0,0.0,0,16,4,12,0.2381768824117731,0.4,0.25,4.0,12.0,20,20,40,_ims,47
0,8.0,0.0,0.0,0,15,4,11,0.2598293262673888,0.35,0.2666666666666666,4.0,13.0,20,20,40,_ims,47
0,6.0,0.0,0.0,0,14,0,14,0.0,0.65,0.0714285714285714,1.0,7.0,20,20,50,_ims,47
0,8.0,0.0,0.0,0,14,0,14,0.0,0.65,0.0714285714285714,1.0,7.0,20,20,50,_ims,47
0,6.0,0.0,0.0,0,21,7,14,0.3572653236176596,0.3333333333333333,0.1904761904761904,4.0,20.0,30,30,0,_ims,47
0,8.0,0.0,0.0,0,19,5,14,0.2551895168697569,0.3333333333333333,0.2105263157894736,4.0,20.0,30,30,0,_ims,47
0,6.0,0.0,0.0,0,22,2,20,0.0714530647235319,0.4666666666666667,0.2727272727272727,6.0,16.0,30,30,10,_ims,47
0,8.0,0.0,0.0,0,21,2,19,0.0752137523405599,0.4333333333333333,0.2857142857142857,6.0,17.0,30,30,10,_ims,47
0,6.0,0.0,0.0,0,21,3,18,0.1190884412058865,0.5,0.1428571428571428,3.0,15.0,30,30,20,_ims,47
0,8.0,0.0,0.0,0,20,4,16,0.1786326618088298,0.4333333333333333,0.15,3.0,17.0,30,30,20,_ims,47
0,6.0,0.0,0.0,0,20,8,12,0.4763537648235462,0.3,0.15,3.0,21.0,30,30,30,_ims,47
0,8.0,0.0,0.0,0,19,8,11,0.5196586525347777,0.2333333333333333,0.2105263157894736,4.0,23.0,30,30,30,_ims,47
0,6.0,0.0,0.0,0,21,10,11,0.6495733156684721,0.1333333333333333,0.3333333333333333,7.0,26.0,30,30,40,_ims,47
0,8.0,0.0,0.0,0,20,10,10,0.7145306472353193,0.1666666666666666,0.25,5.0,25.0,30,30,40,_ims,47
0,6.0,0.0,0.0,0,21,7,14,0.3572653236176596,0.3333333333333333,0.1904761904761904,4.0,20.0,30,30,50,_ims,47
0,8.0,0.0,0.0,0,19,5,14,0.2551895168697569,0.2333333333333333,0.3684210526315789,7.0,23.0,30,30,50,_ims,47
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,0,_ims,48
0,8.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,0,_ims,48
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,48
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,10,_ims,48
0,6.0,0.0,0.0,0,7,0,7,0.0,0.7,0.0,0.0,3.0,10,10,20,_ims,48
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,20,_ims,48
0,6.0,0.0,0.0,0,7,1,6,0.1190884412058865,0.5,0.1428571428571428,1.0,5.0,10,10,30,_ims,48
0,8.0,0.0,0.0,0,6,2,4,0.3572653236176596,0.3,0.1666666666666666,1.0,7.0,10,10,30,_ims,48
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,40,_ims,48
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,40,_ims,48
0,6.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,50,_ims,48
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,50,_ims,48
0,6.0,0.0,0.0,0,13,0,13,0.0,0.65,0.0,0.0,7.0,20,20,0,_ims,48
0,8.0,0.0,0.0,0,13,0,13,0.0,0.65,0.0,0.0,7.0,20,20,0,_ims,48
0,6.0,0.0,0.0,0,13,4,9,0.3175691765490308,0.45,0.0,0.0,11.0,20,20,10,_ims,48
0,8.0,0.0,0.0,0,12,4,8,0.3572653236176596,0.4,0.0,0.0,12.0,20,20,10,_ims,48
0,6.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.6,0.0714285714285714,1.0,8.0,20,20,20,_ims,48
0,8.0,0.0,0.0,0,14,1,13,0.0549638959411784,0.6,0.0714285714285714,1.0,8.0,20,20,20,_ims,48
0,6.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,30,_ims,48
0,8.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,30,_ims,48
0,6.0,0.0,0.0,0,16,2,14,0.1020758067479027,0.55,0.1875,3.0,9.0,20,20,40,_ims,48
0,8.0,0.0,0.0,0,15,1,14,0.0510379033739513,0.7,0.0,0.0,6.0,20,20,40,_ims,48
0,6.0,0.0,0.0,0,16,5,11,0.324786657834236,0.5,0.0625,1.0,10.0,20,20,50,_ims,48
0,8.0,0.0,0.0,0,14,2,12,0.1190884412058865,0.6,0.0,0.0,8.0,20,20,50,_ims,48
0,6.0,0.0,0.0,0,21,4,17,0.1681248581730163,0.4,0.238095238095238,5.0,18.0,30,30,0,_ims,48
0,8.0,0.0,0.0,0,19,2,17,0.0840624290865081,0.4666666666666667,0.1578947368421052,3.0,16.0,30,30,0,_ims,48
0,6.0,0.0,0.0,0,22,2,20,0.0714530647235319,0.5666666666666667,0.1363636363636363,3.0,13.0,30,30,10,_ims,48
0,8.0,0.0,0.0,0,21,3,18,0.1190884412058865,0.5,0.1428571428571428,3.0,15.0,30,30,10,_ims,48
0,6.0,0.0,0.0,0,17,7,10,0.5001714530647235,0.2333333333333333,0.1764705882352941,3.0,23.0,30,30,20,_ims,48
0,8.0,0.0,0.0,0,17,4,13,0.2198555837647136,0.3333333333333333,0.1764705882352941,3.0,20.0,30,30,20,_ims,48
0,6.0,0.0,0.0,0,21,9,12,0.5358979854264895,0.3,0.1428571428571428,3.0,21.0,30,30,30,_ims,48
0,8.0,0.0,0.0,0,21,9,12,0.5358979854264895,0.2333333333333333,0.238095238095238,5.0,23.0,30,30,30,_ims,48
0,6.0,0.0,0.0,0,20,4,16,0.1786326618088298,0.2,0.5,10.0,24.0,30,30,40,_ims,48
0,8.0,0.0,0.0,0,19,3,16,0.1339744963566223,0.2333333333333333,0.4736842105263157,9.0,23.0,30,30,40,_ims,48
0,6.0,0.0,0.0,0,21,6,15,0.2858122588941277,0.4,0.1428571428571428,3.0,18.0,30,30,50,_ims,48
0,8.0,0.0,0.0,0,18,2,16,0.0893163309044149,0.3333333333333333,0.3333333333333333,6.0,20.0,30,30,50,_ims,48
0,6.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,0,_ims,49
0,8.0,0.0,0.0,0,9,0,9,0.0,0.9,0.0,0.0,1.0,10,10,0,_ims,49
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,10,_ims,49
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,10,_ims,49
0,6.0,0.0,0.0,0,8,0,8,0.0,0.7,0.125,1.0,3.0,10,10,20,_ims,49
0,8.0,0.0,0.0,0,8,0,8,0.0,0.7,0.125,1.0,3.0,10,10,20,_ims,49
0,6.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,30,_ims,49
0,8.0,0.0,0.0,0,8,0,8,0.0,0.8,0.0,0.0,2.0,10,10,30,_ims,49
0,6.0,0.0,0.0,0,7,1,6,0.1190884412058865,0.6,0.0,0.0,4.0,10,10,40,_ims,49
0,8.0,0.0,0.0,0,7,1,6,0.1190884412058865,0.6,0.0,0.0,4.0,10,10,40,_ims,49
0,6.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,50,_ims,49
0,8.0,0.0,0.0,0,6,0,6,0.0,0.6,0.0,0.0,4.0,10,10,50,_ims,49
0,6.0,0.0,0.0,0,13,2,11,0.1299146631336944,0.5,0.0769230769230769,1.0,10.0,20,20,0,_ims,49
0,8.0,0.0,0.0,0,12,1,11,0.0649573315668472,0.5,0.0833333333333333,1.0,10.0,20,20,0,_ims,49
0,6.0,0.0,0.0,0,12,1,11,0.0649573315668472,0.5,0.0833333333333333,1.0,10.0,20,20,10,_ims,49
