gene,block1,block2,block3,block4
Adamts4,6,2,4,4
Tsen54,8,16,6,18
Clgn,5,2,12,15
Zfp408,7,20,17,10
Arhgef10,2,4,17,9
Pcsk1,2,15,14,3
Cbln2,8,20,13,15
Nyap2,9,12,18,3
Rab11fip4,18,5,20,3
Mitf,14,1,8,7
Dap,17,10,2,5
Krt79,6,7,18,15
Plch1,15,5,17,3
Gramd4,3,13,10,6
Raver1,4,11,8,7
Sh3kbp1,7,2,4,5
Rsad1,12,12,16,8
Ankrd34b,20,6,11,15
Brca2,15,19,6,8
Calhm2,7,9,11,5
Suv39h2,8,8,3,13
Plekha2,10,12,2,20
Poll,19,7,10,16
Slc25a32,15,3,7,11
Chac1,8,17,20,5
Trp53inp1,18,3,11,10
Tldc1,13,4,6,11
Hps1,15,8,5,18
Cd276,4,7,2,9
Trim62,4,2,8,18
Kdr,1,16,12,5
Has3,18,6,18,6
Fchsd1,15,9,10,14
Afap1l1,13,8,13,8
Cbln4,1,15,6,10
Rin2,8,5,7,6
Gcfc2,4,1,8,17
Tns3,16,9,14,11
Zfp398,17,2,7,12
Sun2,16,13,1,8
Galns,7,17,19,5
Zfp324,1,20,8,13
Zcchc24,6,18,8,16
Frmd5,13,11,1,3
Gpc3,13,15,2,6
Zfp449,12,4,4,12
Map3k11,16,9,11,14
Tcirg1,14,17,9,2
Wwtr1,14,4,7,11
Lamp3,12,4,10,6
Smoc2,17,9,17,9
Heatr5a,10,18,8,20
Carf,8,12,5,15
Pcolce2,4,17,10,11
Ston2,16,16,13,19
Myo16,1,14,6,9
Rgs16,17,13,16,14
Armc2,4,5,5,4
Yap1,3,12,6,9
Zfp128,14,11,10,15
Slc2a9,9,11,17,3
Zfp219,5,7,20,12
Grk5,14,7,3,18
Ctnnal1,4,11,5,10
Ablim3,14,18,9,3
Clic5,7,1,3,5
Dusp4,8,9,10,7
Naglu,16,18,15,19
Lnx2,10,8,2,16
Slc9a7,9,13,13,9
Cad,9,3,18,14
Hes6,11,3,9,5
Phactr2,7,20,3,4
Plekhh1,4,15,13,6
Rcor2,9,16,11,14
Gsg1l,11,20,3,8
Mrs2,6,2,9,19
Pdgfc,6,17,14,9
Nfil3,5,9,19,15
Sesn3,5,6,8,3
Decr1,3,19,11,11
Ctdsp1,6,2,2,6
Nek7,20,6,6,20
Fzd1,1,9,12,18
Lrrc3,8,11,20,19
Efcc1,10,2,16,16
Tmem88,12,14,16,10
Ccdc159,6,8,12,2
Ttc7,13,19,2,10
Dock11,16,9,18,7
Klf5,7,14,12,9
Gpr137c,8,8,20,16
Pmp22,10,18,10,18
Spidr,18,17,13,2
1700001l05rik,11,3,12,2
Slc26a10,15,8,17,6
Phf7,11,15,5,1
Eda,1,18,19,20
Ccdc141,20,12,17,15
Tex9,18,14,8,4
Sox10,12,8,6,14
Gjc2,2,5,8,19
Smad9,4,16,11,9
Tmem121,2,7,10,19
Fancg,15,11,6,20
Gpld1,5,18,11,12
Ldhd,6,8,15,19
Gal3st1,5,16,19,2
Hsd3b7,4,2,7,19
Zbtb40,11,15,3,3
Lipt1,20,10,12,18
Xylb,4,2,15,11
Bcat2,5,11,7,9
Pde11a,5,16,12,9
Adam1a,17,4,19,2
Pde5a,12,17,10,19
Cdc14b,2,15,9,8
Ccdc61,11,4,9,6
Chsy3,10,1,19,12
Frmd8,9,1,13,17
Ccdc151,12,15,19,8
Kcns1,11,2,19,14
C1qtnf6,8,6,6,8
Nkiras2,13,8,15,6
Plce1,17,9,2,4
Gpt,9,1,11,19
Cry1,14,20,5,9
Padi2,14,1,18,17
Msc,12,15,9,18
Arsj,20,20,15,5
Rpusd2,12,15,17,10
Cdc42ep2,1,20,16,5
Slc9a5,10,15,20,5
Ccl28,6,1,12,15
Rps6ka6,19,12,15,16
Prcp,16,16,7,5
Slc22a4,15,14,3,6
Irak2,3,1,3,1
Slc16a13,14,7,2,19
Hlcs,14,14,7,1
Tcf7l2,1,10,3,8
Tshz1,14,20,7,7
Anks6,17,5,2,20
Agtrap,18,6,20,4
Slc7a2,5,2,10,17
Kctd16,1,1,6,16
Esrrg,1,12,6,7
Phf21b,12,1,16,17
Dlx6os1,4,13,3,14
Zbtb3,6,7,4,9
Plekha7,13,13,1,5
Myo1e,16,6,20,2
Abcc10,7,15,16,6
Sh2b3,20,18,4,14
Peli2,6,2,13,15
Fam189a2,11,13,18,6
Stom,2,5,9,18
Rnf180,9,18,6,1
Zfp28,1,19,4,16
Ido2,10,3,17,16
Rai2,2,6,3,5
Palld,19,13,17,15
Rnf217,9,10,17,2
Pnoc,1,6,6,1
Pla2g4e,2,11,1,12
Glis2,10,15,8,17
Kctd8,18,12,15,15
Samd11,1,15,4,12
Aldob,11,12,10,13
Chaf1a,2,6,17,11
Hfe,11,7,4,14
Thbd,8,14,20,2
Ccdc80,14,1,6,9
Mcf2,13,14,15,12
Dgka,7,3,6,4
Amigo2,13,18,13,18
H6pd,4,1,5,20
Ubl7,5,10,1,14
Rffl,6,4,3,7
Cpt1a,10,9,18,1
Ushbp1,4,4,15,13
Carns1,11,16,16,11
Aplf,20,9,15,14
Elf1,17,15,5,7
Pi4k2b,11,7,8,10
Zscan29,7,1,20,8
Slc37a1,18,6,11,13
Myo19,17,15,15,17
Slc22a8,4,7,18,13
Nos3,14,3,14,3
Blnk,17,3,16,4
Sesn2,7,15,2,20
Klhl4,8,5,1,12
Aldh1l1,12,15,5,2
Kcnh2,17,1,19,19
Fzd2,18,15,2,11
Rbbp8,2,10,14,18
Pls1,4,17,1,20
Atg9b,12,12,13,11
Stk17b,12,16,19,9
Prkd2,16,14,11,19
Dock1,14,9,9,14
Gpr173,18,13,12,19
Otud3,4,7,11,20
Entpd2,6,4,4,6
Adam8,18,11,11,18
Fcrls,15,12,4,3
Kdm8,6,9,18,17
Glyctk,11,6,11,6
Ttc34,12,7,8,11
Slc32a1,12,8,16,4
Shcbp1l,19,16,17,18
Fbxl7,3,3,18,8
Bmp3,9,17,16,10
Nfkbid,5,18,4,19
Timeless,12,16,16,12
Phactr4,8,17,12,13
Ppp1r3d,17,10,4,3
Klhl25,8,19,12,15
Haus6,7,5,12,20
Tekt1,11,3,19,15
Notch2,1,3,7,17
Edn1,5,19,12,12
Pnpla2,18,18,19,17
Syt9,10,12,10,12
Swsap1,3,8,14,17
Itga9,3,5,9,19
Rnf152,16,13,18,11
Tek,15,16,3,8
Trabd2b,16,10,6,20
Cdc42ep1,3,9,8,4
Nos1,11,15,9,17
Ctgf,17,11,6,2
Gjc1,4,18,20,2
Pdpr,17,4,4,17
Xrcc2,19,15,14,20
Hspg2,6,15,4,17
Gk5,16,14,17,13
Zfp275,8,18,7,19
Sertad3,9,11,10,10
Ccno,20,19,11,8
Aurka,16,5,15,6
Egr3,6,13,19,20
Adamts7,19,4,12,11
Ttc12,8,3,18,13
Rarg,2,18,6,14
Phkg1,2,9,12,19
Kcnj14,9,10,6,13
Idua,2,18,14,6
Abcd1,3,6,12,17
Rapgef3,12,19,5,6
Ppm1m,14,11,18,7
Gpr137b,12,5,14,3
Pak4,3,2,8,17
Hykk,14,5,8,11
Itgb5,18,6,8,16
Akap12,16,9,1,4
Igsf9b,20,16,11,5
Gpam,15,4,20,19
Foxp2,8,1,14,15
Mgat5,2,13,7,8
Papss2,15,15,17,13
Det1,14,12,16,10
Plekhf2,3,17,19,1
Nfe2l3,15,1,6,10
Cenpo,16,10,5,1
Trpc3,2,11,19,14
Creb3l3,4,15,7,12
Foxj1,8,12,11,9
Pald1,9,20,1,8
Ppp1r37,13,3,2,14
Slc26a2,9,1,18,12
Galnt6,1,16,3,14
Bace2,19,10,16,13
Tap2,10,20,18,12
Itga10,8,15,9,14
Megf10,2,3,15,10
Hvcn1,3,5,5,3
Lrrc46,7,7,20,14
Adamts16,18,10,12,16
Ehd4,5,8,14,19
Parp3,3,18,8,13
Tcn2,10,5,12,3
Cenpj,8,2,3,7
Racgap1,10,19,16,13
Olfml1,13,15,4,4
Mcc,3,7,15,15
Gpatch3,14,6,2,18
Styk1,19,17,14,2
Oplah,18,9,3,4
Wnt5a,9,12,4,17
Tapbpl,14,13,18,9
Nrl,1,1,18,4
Pabpc5,15,15,20,10
Ascl1,1,16,6,11
Iqca,1,4,15,10
Nid1,20,18,11,7
Arhgap10,6,16,17,5
Ctsh,8,11,17,2
Mcm5,2,13,11,4
Cdca7l,18,20,1,17
Gja4,14,2,16,20
Adarb2,9,2,8,3
Arg2,16,14,6,4
Edn3,16,20,2,14
Lamb2,12,10,4,18
Stpg1,20,8,14,14
Shc1,3,15,11,7
Kdelc2,4,7,14,17
Crhr2,12,14,19,7
Socs3,5,10,9,6
Nkd1,9,10,5,14
Stat5b,5,13,5,13
Fam161a,7,6,14,19
Gdf10,7,19,18,8
Sec1,19,14,17,16
Atp10d,13,10,5,18
Stk36,3,12,15,20
Vit,18,6,13,11
P2ry14,7,12,12,7
Gjb1,12,13,1,4
Pxdc1,6,12,17,1
Tnxb,14,5,15,4
Sema3d,17,17,8,6
Zfp526,5,12,5,12
Igbp1b,13,8,19,2
Txnrd3,19,7,19,7
Phldb2,12,13,16,9
Pard6g,5,11,12,4
Vwa3a,5,12,7,10
Gsap,6,11,8,9
Tha1,20,13,17,16
Kank1,13,15,6,2
Adhfe1,4,1,3,2
Rhobtb1,5,20,18,7
Nqo2,10,13,17,6
Gm973,8,5,13,20
Lrp4,5,5,14,16
Lrfn1,5,1,9,17
Fgd6,12,17,3,6
Map3k1,6,14,10,10
Lrrc56,12,6,14,4
Steap2,15,2,19,18
Maats1,15,3,13,5
Col6a3,7,3,13,17
Zscan20,20,8,2,6
Grip2,18,4,13,9
Sdk2,8,9,16,1
Ano1,18,9,20,7
Rcan3,9,6,16,19
Plcd4,13,10,12,11
Zfp568,2,13,16,19
Wdhd1,9,17,2,4
Polh,8,2,20,10
Fam222a,9,5,8,6
Efs,7,5,10,2
Rimbp3,4,4,2,6
Cntn6,16,6,12,10
Pla2g3,11,8,9,10
Abi3bp,11,20,11,20
Parp4,8,20,3,5
Adora2b,8,9,13,4
Hmcn1,18,16,11,3
Sod3,2,6,4,4
Dnd1,11,20,5,6
Atp10a,3,20,20,3
Abtb2,11,12,4,19
Pik3r6,20,13,2,11
Scd4,14,15,14,15
Trip10,1,18,15,4
Ankrd1,20,14,17,17
Pax6,8,1,3,6
B3gnt8,6,6,1,11
Krt73,7,7,12,2
Kdm4d,11,7,14,4
Birc3,17,9,16,10
Elk3,17,7,6,18
Adamts17,4,20,5,19
Myo1h,13,9,18,4
Syndig1l,14,15,19,10
Zwilch,1,14,16,19
Ptgfrn,4,8,12,20
Naif1,2,16,9,9
Lca5l,13,8,7,14
Col27a1,12,10,2,20
Bicc1,5,6,7,4
Npas1,13,8,1,20
Tmem196,7,3,10,20
Madcam1,20,14,6,8
Cobll1,17,20,18,19
Megf6,17,20,20,17
Tceanc,16,8,14,10
Ntn1,20,8,1,7
Mak,2,1,12,11
Ccnjl,1,3,16,8
Rest,12,8,1,19
Nipal4,1,8,15,14
Mreg,9,16,1,4
Nxn,13,4,15,2
Cpne9,6,19,8,17
Cdh5,15,1,10,6
Arhgap24,17,1,2,16
Mocs1,16,17,20,13
Kif7,5,5,15,15
Prrx1,2,9,14,17
Gbp7,10,19,20,9
Svil,11,6,12,5
Tap1,2,12,14,20
Entpd3,19,4,20,3
Erap1,2,1,7,16
Plekhd1,3,18,11,10
Hey2,8,6,19,15
Ccdc15,14,13,8,19
Gm6815,11,8,6,13
Col16a1,2,10,20,12
Insc,5,16,14,7
Eif2ak2,12,9,4,17
Fhl4,16,12,18,10
Gpr3,18,15,18,15
Rgsl1,20,7,8,19
Mtbp,18,1,3,16
Cradd,12,19,6,5
Gpr153,11,16,7,20
Fbxl21,8,9,11,6
Snx8,18,18,20,16
Tmem215,1,9,8,2
Baz1a,17,18,8,7
Tbx3,13,14,12,15
St8sia2,3,8,17,14
Npc1l1,20,10,10,20
Rtbdn,2,17,16,3
Rhbdd1,2,11,5,8
Slfn5,6,2,1,7
Kcnj8,16,20,16,20
Arhgap6,6,10,15,1
Scrt2,2,9,15,16
Nhlrc3,7,8,10,5
Hapln3,14,2,14,2
Fzd6,15,10,12,13
Smtn,17,9,10,16
Sntg2,15,5,10,10
Micalcl,10,20,3,7
Il1r1,18,9,13,14
Mybph,5,15,9,11
Gm10432,12,11,10,13
Pld1,18,2,13,7
Coch,11,15,13,13
Asap3,5,12,10,7
Uba7,16,12,10,18
Etnk2,8,3,12,19
Trpc6,7,14,9,12
Mmrn2,6,3,12,17
Inpp5d,18,18,7,9
Whrn,5,16,5,16
Best1,20,17,11,6
Atp2c2,9,12,2,19
Cage1,1,16,11,6
Gli3,16,2,8,10
Stox1,3,7,1,9
Mboat1,4,20,3,1
Epha8,15,10,15,10
Adamts5,18,9,7,20
Trim25,2,1,3,20
Zfp69,16,10,7,19
P4ha3,11,16,1,6
Dock5,20,3,18,5
Nynrin,4,5,10,19
Fkbp10,6,13,18,1
Tes,8,18,2,4
Pi15,12,10,19,3
Il16,12,15,15,12
Gm10536,15,14,7,2
Bmp4,7,15,7,15
Nes,4,12,13,3
Plekhn1,15,6,12,9
Wdfy4,8,19,3,4
Kiss1r,16,16,3,9
Btc,14,16,20,10
Emp1,19,14,6,7
Aldh1l2,20,15,17,18
Nid2,19,14,12,1
C1ql2,20,17,7,10
Lrguk,5,3,18,10
Cep128,7,4,11,20
Dnah11,6,12,4,14
P2rx3,2,4,5,1
Hspb6,11,4,5,10
Mpeg1,2,7,17,12
Aebp1,9,8,16,1
Clcn5,1,8,17,12
Sardh,6,12,20,18
Ptch2,11,8,16,3
Tdrd5,15,12,14,13
Il17rd,3,15,20,18
Hsf5,18,4,8,14
Srpk3,20,11,10,1
Col3a1,13,18,4,7
Map3k8,11,9,16,4
Def6,3,16,1,18
Top2a,1,12,17,16
Mtfr1,6,13,2,17
Rasgrp2,4,14,20,18
Matn4,20,1,11,10
Dhrs13,14,10,5,19
Kif20a,17,5,18,4
Slc19a3,9,15,7,17
Cdc6,20,7,17,10
Tor3a,7,13,8,12
Kcp,20,9,20,9
Hpdl,6,14,20,20
Kank4,8,8,19,17
Fignl1,11,17,1,7
B3gnt3,4,9,8,5
Rilp,1,12,8,5
Col4a5,10,12,20,2
Lfng,10,9,7,12
Map3k14,9,14,3,20
Rrad,19,15,19,15
Colec12,10,14,17,7
Kntc1,20,9,6,3
Btbd11,4,4,8,20
Kcnmb2,8,4,16,16
Maff,8,18,13,13
Chst14,15,17,14,18
Prr22,5,17,11,11
Fam114a1,16,17,7,6
4931408d14rik,12,20,6,6
Pard6b,20,3,15,8
Slco2a1,2,20,1,1
Ptges,9,6,10,5
Hrh1,4,12,20,16
Heyl,10,2,11,1
Ptgr1,4,2,12,14
Frem1,6,4,20,10
Ssh1,10,6,7,9
Ppef1,12,11,4,19
Fam83d,6,15,11,10
B3galt4,15,1,17,19
Ccna2,10,17,12,15
Mms22l,12,7,1,18
Egflam,16,13,10,19
Kirrel2,2,17,6,13
Ckap2,20,17,14,3
Trim21,17,3,9,11
St6galnac2,10,10,17,3
Dll4,4,19,10,13
Nlrp6,14,8,16,6
Dnah10,16,8,11,13
Zfp185,15,20,13,2
Sh3tc1,13,2,10,5
Reep4,16,17,9,4
Strc,8,16,7,17
Bfsp1,14,11,16,9
Tnc,17,3,10,10
Il17re,7,12,17,2
Tie1,7,10,12,5
Hyal1,14,1,3,12
Fyb,11,18,17,12
Clec18a,16,12,8,20
Cast,8,16,8,16
Adrb2,11,10,3,18
Foxr2,13,7,7,13
Arhgap11a,18,3,2,19
Cubn,8,19,8,19
Dpy19l2,1,12,2,11
Gins3,13,1,18,16
Erbb4,4,17,2,19
Slc12a7,15,6,18,3
Dhtkd1,5,12,17,20
Map4k1,6,13,17,2
Muc6,10,4,5,9
Apbb1ip,10,2,15,17
Rasa4,5,9,3,11
Gfpt2,5,13,16,2
Aass,11,18,14,15
Slc25a13,7,18,5,20
Ngb,7,10,15,2
Fgl2,10,17,4,3
Stab2,13,20,19,14
Ggt5,17,6,1,2
Kcne4,17,9,12,14
Foxm1,8,12,12,8
Neu3,17,19,4,12
Inpp4b,4,10,6,8
Ptch1,8,12,16,4
Rfx2,8,5,2,11
Zfp488,4,17,12,9
Foxs1,10,10,1,19
Kcnh4,6,9,14,1
Egfr,15,11,11,15
Tgif2,20,2,20,2
Ccr5,14,17,6,5
Col14a1,7,9,10,6
Aspm,20,10,4,6
Slc35g1,7,17,17,7
Osr1,1,6,16,11
Hpse,16,10,1,5
Adora3,17,15,2,10
Ccdc114,6,11,2,15
Egln3,11,12,13,10
Tbc1d10c,14,2,9,7
Jak3,18,20,13,5
Adm,6,9,4,11
Cyp27a1,4,2,6,20
Aox4,8,1,9,20
Kcnj13,4,14,5,13
Wnt10a,1,7,11,17
Tmc4,6,12,7,11
Traf3ip2,2,20,13,9
Tlr2,18,2,17,3
Nfam1,19,20,7,12
Card6,14,14,16,12
Pik3cg,19,8,4,3
Dmp1,10,14,12,12
Ccdc110,9,17,14,12
Tdg,4,13,10,7
Ttpa,9,13,3,19
Spata31d1a,13,11,18,6
Tnfrsf1a,11,16,20,7
Adamts18,14,19,8,5
Ikzf1,8,9,19,18
Gm7104,9,6,5,10
Ephx3,17,13,8,2
Fam163a,14,10,18,6
Tmem252,8,17,16,9
Ace2,14,8,1,1
Col8a2,12,13,2,3
Ppp1r13l,2,10,6,6
Dlx2,13,14,18,9
Itpr3,20,16,12,4
Fibin,4,7,15,16
Ttc22,14,10,9,15
Atp8b1,3,5,1,7
Pdzd3,13,17,3,7
Myct1,6,1,19,8
Enpep,18,13,16,15
Mr1,13,13,12,14
Ucp2,3,11,4,10
Adcy7,15,7,1,1
Rgs6,7,16,5,18
Adap2,18,9,14,13
Fgf5,14,6,10,10
Nek2,20,1,20,1
Mstn,8,7,7,8
Nkx3-1,7,8,9,6
Lama1,17,18,7,8
Dsn1,18,3,14,7
Gm2518,14,17,7,4
Ttc21a,2,19,15,6
Tmem232,10,1,4,7
Bank1,2,6,13,15
Rpp25,1,20,13,8
Zc2hc1c,8,5,12,1
Stk32a,8,5,4,9
Lrp2,6,1,4,3
Nup210l,7,2,16,13
Fndc7,16,17,4,9
Edaradd,15,6,1,20
Tmco4,13,19,1,11
Trim47,9,7,12,4
Cish,2,12,15,19
Tsks,19,6,11,14
Ccdc89,2,4,12,14
Scarf1,19,2,19,2
Il27ra,1,15,11,5
Rac2,1,10,2,9
Nrm,6,9,5,10
Ephb4,3,4,7,20
Ncapg,2,18,8,12
Gucy2c,14,1,12,3
4933407e24rik,9,6,2,13
Car5b,6,15,2,19
Rnf39,14,11,4,1
Lamb3,12,14,3,3
Tmem106a,14,8,15,7
Susd5,17,14,14,17
Pde7b,11,14,6,19
Rom1,14,16,15,15
Slc4a11,2,16,15,3
Lrg1,15,13,3,5
Sncaip,3,14,18,19
Pnldc1,15,2,9,8
Rassf9,18,14,3,9
Grm4,17,18,20,15
Tfap2b,9,8,6,11
Fbxl8,16,10,12,14
Brca1,8,4,12,20
Kcnmb1,2,3,17,8
Ppm1n,15,20,20,15
Col9a1,20,8,13,15
Tmem154,14,15,3,6
Ect2,13,11,4,20
Hcn4,1,6,17,10
Dennd1c,2,6,11,17
Arhgap30,7,7,17,17
Tgm4,3,5,4,4
Rad51,9,15,9,15
Slc26a3,2,10,9,3
Spata20,13,17,15,15
Acan,5,5,12,18
Rad54l,5,18,19,4
Zfp541,13,2,11,4
Flt4,17,12,18,11
Gpr160,7,1,6,2
Ifih1,19,9,17,11
Dok1,15,5,16,4
Pax2,10,4,6,8
Nudt12,8,13,4,17
Helz2,14,17,19,12
Masp1,9,4,5,8
Htr3b,10,5,6,9
Lmcd1,11,14,17,8
Scube3,5,5,1,9
Bcl6b,20,2,17,5
Rd3,11,2,6,7
Galnt12,16,1,8,9
Pirt,15,18,4,9
Cd109,2,2,11,13
Ush2a,13,15,14,14
Tdrd6,4,15,9,10
Abhd15,10,4,14,20
Bco2,9,8,9,8
Cacna2d4,17,18,2,13
Myo7a,7,15,17,5
Gipr,15,19,8,6
Aldh1a2,20,14,19,15
Gja3,19,2,15,6
Mis18bp1,11,12,11,12
Sgms2,10,13,12,11
Gypc,7,2,2,7
Mamstr,18,13,18,13
Tigd3,11,18,18,11
Il12rb1,11,11,10,12
Parp14,9,1,6,4
Tnfrsf10b,7,17,14,10
Lrrc43,18,13,6,5
Lepr,12,19,18,13
Tmem170,2,2,1,3
Slc16a8,14,14,19,9
Oas1c,4,14,3,15
Sp8,13,4,8,9
Trpm1,9,4,20,13
Pla2r1,19,12,16,15
Gbp3,18,6,7,17
Akna,3,6,6,3
Cdk2,18,10,11,17
Vash2,2,12,1,13
Pax7,18,8,3,3
Gcnt4,4,4,13,15
Tex14,15,13,14,14
Gys2,2,12,3,11
Gch1,8,5,6,7
Enpp1,2,16,19,19
Fbxl22,3,2,20,5
Klhl33,12,19,3,8
Fanci,20,18,1,17
Ptprq,1,13,17,17
C1qtnf3,2,10,19,13
Tssk4,20,6,10,16
Irgm2,8,18,12,14
Fam111a,17,10,17,10
Nlrp3,15,13,17,11
Mastl,14,5,3,16
Sh3d21,16,14,13,17
Lrit2,16,17,8,5
Trpm6,6,5,3,8
Rbpms2,1,4,8,17
Fhl3,6,6,9,3
Ttll2,11,18,1,8
Myh13,12,6,8,10
Rem1,19,14,9,4
Cyp27b1,13,5,11,7
Acsm3,18,1,20,19
Sufu,9,15,1,3
Cdhr1,13,15,12,16
Zfp663,15,15,13,17
Hc,7,18,19,6
Myh8,15,19,13,1
Dppa2,12,12,5,19
Slc28a3,3,2,5,20
Cd300a,15,8,19,4
Gm5591,14,18,5,7
Exph5,16,11,7,20
Foxb1,16,12,14,14
Lrrc10,16,18,20,14
Adcy10,15,9,1,3
Dmrt3,14,15,18,11
Gm12250,10,2,7,5
Ltbp2,19,16,20,15
Lamc2,18,5,3,20
Cyth4,15,14,20,9
Dkk2,9,1,3,7
Klf17,5,4,17,12
Arhgef5,2,4,13,13
Oasl2,6,17,8,15
Zc3hav1,15,20,9,6
Cacna1s,12,16,5,3
Baiap2l2,12,5,4,13
Kif14,15,14,13,16
Tead2,3,2,6,19
C430049b03rik,18,7,17,8
Igf2os,11,11,8,14
Zcchc5,11,4,16,19
Aox3,18,1,2,17
Sec16b,5,4,19,10
Ccdc42,2,17,15,4
Tnip3,14,19,5,8
Bcam,20,15,7,8
Vrtn,12,4,20,16
Tjp3,6,20,13,13
St14,10,5,4,11
Svep1,20,7,6,1
Avil,16,7,16,7
Nkpd1,17,14,3,8
Gpr55,11,10,11,10
Ret,19,19,18,20
Wdr62,5,14,19,20
Glp2r,20,3,10,13
Ptger1,3,11,8,6
P2rx1,17,11,8,20
Cass4,11,11,1,1
Lrat,14,10,2,2
Eme1,19,11,17,13
Klhl41,4,18,19,3
Knstrn,6,17,13,10
Dsc2,19,10,12,17
Baat,7,14,19,2
Tlr1,20,1,16,5
Accs,12,4,18,18
Cenpi,19,19,10,8
Chrnb1,7,1,9,19
Adamtsl3,12,3,9,6
Havcr2,19,17,15,1
Nox1,6,10,10,6
Fbxl13,18,17,18,17
D930020b18rik,11,4,20,15
Upk1a,13,2,2,13
Usp43,19,16,6,9
Ptgir,14,19,16,17
Rs1,13,10,18,5
Serpind1,6,3,14,15
Zic4,9,9,12,6
Rbpjl,3,13,14,2
Cldn15,18,10,15,13
Irf6,9,10,8,11
Apobr,11,16,8,19
Fgf23,20,6,5,1
Osm,8,9,14,3
Grpr,13,1,7,7
Corin,12,3,10,5
Irf5,16,7,12,11
Tmc3,18,5,8,15
Mybl1,9,16,19,6
Kif18b,10,18,15,13
Gpc2,16,9,16,9
Cbln3,9,5,1,13
Tlr13,2,10,4,8
Alas2,11,1,4,8
Myo15,5,5,4,6
Tmem51,1,12,10,3
Sstr5,1,10,14,17
Ccdc36,1,6,19,8
L3mbtl4,7,5,13,19
Zp2,17,14,1,10
Spdef,14,3,12,5
Ccdc178,6,4,7,3
Efcab11,20,18,14,4
Erbb2,19,10,11,18
Prss16,18,2,9,11
Dgkk,3,2,3,2
Itgb7,19,12,10,1
S1pr2,14,12,8,18
Mybpc3,13,13,20,6
Pigr,8,13,6,15
Gk2,6,20,2,4
Hoxa9,7,13,9,11
Col15a1,14,2,20,16
E430016f16rik,19,8,1,6
Gm10440,9,11,18,2
Gas2l2,17,15,20,12
Atp8b4,4,3,10,17
Zfp42,2,1,1,2
Hrnr,6,17,20,3
Mylk4,4,17,19,2
Ston1,20,1,13,8
Kcnh8,16,4,9,11
Mdfic,12,19,9,2
Unc45b,10,20,7,3
Ucp3,6,17,9,14
Olfml3,8,5,20,13
Slc16a5,11,17,11,17
Plekhg6,9,6,17,18
Asb4,15,20,15,20
Vipr2,2,17,8,11
Nipal1,3,1,6,18
Arhgap40,10,11,8,13
Tas1r1,14,11,2,3
Osgin1,17,6,15,8
Hgfac,16,20,20,16
Slc28a1,12,14,5,1
Ly75,2,1,8,15
Slc44a3,20,14,10,4
Ccdc73,1,19,8,12
Nlrp10,16,10,10,16
Adamts6,10,13,3,20
Asic4,1,8,18,11
Tec,1,4,7,18
Otop3,11,19,4,6
Nlrc3,20,1,18,3
Acer1,7,18,12,13
Popdc2,20,3,11,12
Mab21l2,16,14,12,18
Ttc24,6,11,11,6
Otop2,18,19,14,3
Cxcr5,7,11,16,2
Ccdc170,4,4,12,16
Wnt5b,3,8,12,19
Kcnj5,18,9,12,15
Mmp11,5,14,1,18
Wdr63,1,9,20,10
Ptgis,18,18,16,20
Slc34a2,15,16,2,9
Slc5a1,16,20,17,19
Sprtn,7,6,17,16
Chrna2,6,10,4,12
Arhgef37,2,17,11,8
Traf3ip3,4,12,1,15
P2rx5,18,12,4,6
Mboat4,16,19,14,1
Galr1,15,11,10,16
Serpina12,16,5,7,14
Muc1,5,4,5,4
Rgs22,3,7,8,2
Cxcr2,8,17,4,1
Bhlha15,19,8,16,11
Ell3,8,18,11,15
Gm10390,6,4,18,12
Odf3l2,16,17,6,7
Ckm,10,12,19,3
Kcnq1,12,15,4,3
Olfr332,19,1,7,13
Aknad1,12,16,9,19
Tbx5,1,17,13,5
Ptk6,8,2,17,13
Spata18,18,16,7,7
Mab21l3,8,1,16,13
Bnc2,17,14,12,19
Sytl5,8,13,15,6
Hs3st3b1,20,18,17,1
Akap3,4,1,13,12
Zc3h12a,8,12,15,5
Slc22a20,9,12,15,6
Foxl2,18,3,9,12
Slc46a2,19,14,18,15
Rsph6a,10,8,14,4
Ptafr,1,7,14,14
Neil3,10,14,13,11
Apof,9,12,3,18
Ccdc60,7,3,8,2
Siglecg,14,15,4,5
Sowahb,6,3,3,6
Fmo9,10,6,8,8
Lhx1,20,5,16,9
Hnf1a,18,14,13,19
Tnfsf14,5,3,20,8
Ctse,14,13,13,14
Lactbl1,17,19,13,3
Ccdc38,20,15,15,20
Pabpc2,13,15,10,18
Fermt1,12,18,4,6
Slc25a45,10,10,12,8
Capn11,6,17,5,18
Pm20d1,16,10,18,8
Muc5ac,7,20,6,1
Sall4,18,13,15,16
Ptprv,15,12,3,4
Dennd2d,5,4,18,11
Scnn1a,8,16,13,11
Mybpc1,18,7,3,2
Sfn,2,18,13,7
Gcm1,17,3,2,18
Slc22a6,6,16,11,11
Rmi2,3,11,10,4
Tph2,4,8,8,4
Arhgap28,15,16,9,2
Cytip,20,1,10,11
Tpo,11,17,15,13
Uba1y,7,19,4,2
Zfp819,2,1,2,1
Cd101,13,5,10,8
Tfap2c,6,9,13,2
Nhs,7,11,12,6
Asb10,3,17,12,8
Scara5,19,15,20,14
Oas2,3,20,8,15
Atp8b3,13,18,9,2
Sctr,12,17,20,9
Efhb,11,16,10,17
Slc44a4,18,4,20,2
Brip1,2,19,1,20
