"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"6075",1332,1332,"[110, 707, 962, 1133]",0,5.55,3.2,1,25,3.52786e-05
"6076",1332,1332,"[114, 707, 962, 1133]",0,5.6,3.2,1,54,6.15374e-07
"6119",1332,1332,"[105, 705, 950, 1131]",0,5.35,3.4,1,31,1.08161e-05
"6297",1332,1332,"[115, 706, 962, 1133]",0,5.6,3.2,1,42,2.09965e-06
"6298",1332,1332,"[115, 707, 962, 1133]",0,5.6,3.25,1,40,2.8589e-06
"6301",1332,1332,"[115, 708, 962, 1133]",0,5.6,3.3,1,86,4.97028e-08
"6304",387,387,"[75, 447, 500, 1074]",0,5.55,4,1,15,0.000673912
"6307",387,387,"[75, 447, 503, 1074]",0,5.6,4,1,92,3.41452e-08
"6308",387,387,"[76, 447, 503, 1074]",0,5.6,4.05,1,64,2.54572e-07
"6326",387,387,"[76, 445, 498, 1065]",0,5.35,4.25,1,55,5.96913e-07
"6372",1275,1275,"[197, 786, 813, 1134]",0,5.65,5.85,1,30,1.12882e-05
"6429",299,299,"[81, 244, 320, 892]",0,6.1,4.6,1,79,1.09654e-07
"6503",299,299,"[81, 246, 320, 893]",0,6.1,4.75,1,12,0.0120025
"6540",299,299,"[81, 246, 321, 894]",0,6.1,4.85,1,83,8.00624e-08
"6606",1275,1275,"[203, 790, 824, 1140]",0,6.1,5.7,1,53,6.34406e-07
"6791",1275,1275,"[204, 789, 820, 1135]",0,5.9,6.05,1,20,0.000131795
"6884",1275,1275,"[204, 789, 820, 1138]",0,5.95,6.05,1,79,1.09654e-07
"7000",457,457,"[169, 507, 665, 1194]",0,6.4,3.7,1,87,4.82117e-08
"7011",457,457,"[169, 509, 667, 1194]",0,6.5,3.6,1,64,2.54572e-07
"7082",457,457,"[169, 509, 667, 1197]",0,6.55,3.6,1,31,1.08161e-05
"7134",1379,1379,"[248, 285, 634, 997]",0,6.4,4.15,1,52,6.54027e-07
"7233",1379,1379,"[247, 285, 634, 996]",0,6.4,4.05,1,96,2.49307e-08
"7265",1379,1379,"[252, 292, 635, 996]",0,6.6,4.1,1,52,6.54027e-07
"7270",1379,1379,"[260, 287, 636, 996]",0,6.7,3.95,1,92,3.41452e-08
"7271",1379,1379,"[251, 288, 636, 996]",0,6.6,4.05,1,2,0.0401612
"7276",1379,1379,"[260, 291, 636, 996]",0,6.75,3.95,1,74,1.54827e-07
"7327",457,457,"[171, 507, 665, 1191]",0,6.35,3.85,1,8,0.0180079
"7357",457,457,"[171, 508, 670, 1195]",0,6.5,3.9,1,88,4.67653e-08
"7360",457,457,"[179, 510, 670, 1195]",0,6.6,3.85,1,65,2.46935e-07
"7366",457,457,"[179, 510, 668, 1197]",0,6.6,3.8,1,42,2.09965e-06
"7538",1379,1379,"[257, 294, 637, 1001]",0,6.75,4.4,1,29,1.46223e-05
"7570",299,299,"[84, 254, 321, 900]",0,6.35,4.75,1,34,6.78058e-06
"7571",299,299,"[84, 254, 324, 900]",0,6.4,4.7,1,36,4.74762e-06
"7942",1245,1245,"[6, 310, 596, 781]",0,6.65,5.1,1,50,8.42818e-07
"7952",1245,1245,"[6, 312, 596, 781]",0,6.7,5.05,1,81,8.50913e-08
"8006",1245,1245,"[7, 312, 598, 781]",0,6.8,4.95,1,10,0.0146476
"8100",1275,1275,"[205, 794, 830, 1144]",0,6.3,5.9,1,56,5.79005e-07
"8121",1275,1275,"[207, 795, 835, 1145]",0,6.4,6.1,1,78,1.13045e-07
"8149",1275,1275,"[207, 792, 835, 1142]",0,6.3,6.1,1,12,0.0120025
"8275",942,942,"[90, 225, 340, 841]",0,6.55,6.65,1,97,2.41828e-08
"8492",942,942,"[91, 221, 344, 834]",0,6.45,6.75,1,6,0.0234416
"9203",942,942,"[89, 226, 342, 844]",0,6.55,6.95,1,40,2.8589e-06
"9215",942,942,"[96, 223, 344, 844]",0,6.65,6.95,1,42,2.09965e-06
"9217",942,942,"[91, 226, 344, 844]",0,6.65,6.85,1,79,1.09654e-07
"9292",942,942,"[89, 226, 341, 842]",0,6.5,6.9,1,88,4.67653e-08
"9293",942,942,"[91, 226, 341, 842]",0,6.55,6.85,1,67,2.32341e-07
"9328",942,942,"[91, 222, 344, 842]",0,6.55,6.85,1,96,2.49307e-08
"9341",942,942,"[96, 226, 344, 842]",0,6.65,6.9,1,71,1.69641e-07
"9383",942,942,"[91, 222, 347, 842]",0,6.6,6.85,1,92,3.41452e-08
"9390",942,942,"[96, 226, 347, 842]",0,6.7,6.9,1,86,4.97028e-08
