"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"3703",1804,1804,"[128, 353, 616, 812]",0,4.4,4.1,1,14,0.0108899
"3741",539,539,"[311, 334, 549, 884]",0,4.45,4.2,1,46,3.15964e-06
"3791",1399,1399,"[575, 621, 773, 1173]",0,4.5,4.05,1,22,0.000390398
"3812",539,539,"[311, 330, 548, 884]",0,4.35,4.25,1,48,2.43141e-06
"3818",539,539,"[311, 331, 548, 884]",0,4.35,4.3,1,83,6.8473e-08
"3828",539,539,"[311, 334, 548, 884]",0,4.4,4.25,1,99,2.8609e-08
"3840",539,539,"[311, 331, 549, 884]",0,4.4,4.25,1,75,1.05932e-07
"4087",1344,1344,"[164, 725, 845, 1029]",0,4.05,4.95,1,78,7.97371e-08
"4095",1344,1344,"[164, 725, 847, 1029]",0,4.1,4.95,1,91,3.65031e-08
"4312",1344,1344,"[179, 725, 848, 1036]",0,4.4,4.9,1,38,8.51059e-06
"4412",1344,1344,"[164, 725, 847, 1032]",0,4.15,4.95,1,2,0.0497092
"4569",1952,1952,"[760, 854, 1042, 1210]",0,4.6,5.6,1,63,4.00106e-07
"4713",1804,1804,"[128, 355, 616, 817]",0,4.5,4,1,76,1.02754e-07
"4715",1804,1804,"[130, 355, 616, 817]",0,4.55,4,1,36,1.26951e-05
"4722",1804,1804,"[130, 356, 619, 818]",0,4.6,4.1,1,46,3.15964e-06
"4735",539,539,"[315, 337, 553, 884]",0,4.6,4.2,1,11,0.014528
"4786",539,539,"[313, 333, 551, 895]",0,4.65,3.85,1,45,3.25737e-06
"4803",539,539,"[314, 334, 552, 896]",0,4.65,4.05,1,45,3.25737e-06
"4850",1399,1399,"[577, 627, 777, 1177]",0,4.9,4.1,1,1,0.053446
"4868",1399,1399,"[577, 621, 773, 1173]",0,4.55,4.05,1,87,4.12328e-08
"4970",1399,1399,"[575, 627, 773, 1175]",0,4.7,4.05,1,36,1.26951e-05
"4990",1399,1399,"[577, 627, 777, 1175]",0,4.85,4.05,1,31,2.72036e-05
"5143",539,539,"[319, 335, 550, 899]",0,4.65,4.45,1,20,0.000405249
"5151",539,539,"[319, 339, 553, 899]",0,4.75,4.45,1,78,7.97371e-08
"5406",1344,1344,"[180, 728, 855, 1039]",0,4.6,5.05,1,27,7.00646e-05
"5448",1952,1952,"[761, 858, 1044, 1213]",0,4.7,5.75,1,82,7.05907e-08
"5509",1952,1952,"[760, 858, 1042, 1210]",0,4.65,5.6,1,66,3.01168e-07
"5559",1952,1952,"[761, 858, 1042, 1212]",0,4.7,5.6,1,12,0.0129497
"5737",791,791,"[6, 249, 767, 944]",0,4.75,6.65,1,67,2.92133e-07
"5742",791,791,"[6, 250, 768, 944]",0,4.75,6.75,1,99,2.8609e-08
"5755",791,791,"[6, 253, 768, 951]",0,4.9,6.75,1,97,3.0406e-08
"5921",791,791,"[6, 253, 771, 947]",0,4.9,6.7,1,43,4.30836e-06
"6077",791,791,"[6, 249, 766, 945]",0,4.8,6.5,1,60,5.31547e-07
"6079",791,791,"[5, 250, 766, 945]",0,4.8,6.5,1,8,0.0156318
"6174",791,791,"[6, 249, 766, 949]",0,4.85,6.5,1,60,5.31547e-07
"6328",1794,1794,"[198, 255, 1019, 1225]",0,5.55,2.35,1,60,5.31547e-07
"6337",1459,1459,"[234, 342, 638, 1276]",0,5.3,2.7,1,29,5.04907e-05
"6348",1459,1459,"[234, 347, 638, 1276]",0,5.35,2.75,1,93,3.43457e-08
"6486",1794,1794,"[198, 255, 1019, 1226]",0,5.55,2.4,1,88,3.99958e-08
"6711",1459,1459,"[236, 344, 640, 1277]",0,5.3,3.05,1,93,3.43457e-08
"6714",1459,1459,"[236, 348, 640, 1277]",0,5.35,3.05,1,80,7.50246e-08
"6716",1459,1459,"[241, 348, 640, 1277]",0,5.4,3.1,1,67,2.92133e-07
"7052",1459,1459,"[236, 347, 638, 1276]",0,5.35,2.85,1,98,2.94939e-08
"7075",1459,1459,"[236, 347, 639, 1276]",0,5.35,2.9,1,15,0.0105221
"7383",799,799,"[275, 544, 641, 1120]",0,5.4,3.45,1,21,0.000395992
"7451",1160,1160,"[369, 996, 1080, 1318]",0,5.5,3.6,1,23,0.000298332
"7660",1160,1160,"[369, 996, 1061, 1321]",0,5.45,3.55,1,61,5.156e-07
"7767",1160,1160,"[370, 1001, 1082, 1323]",0,5.6,3.9,1,39,8.31574e-06
"7772",1160,1160,"[370, 1001, 1082, 1318]",0,5.55,3.85,1,80,7.50246e-08
"7803",1160,1160,"[370, 1001, 1082, 1322]",0,5.6,3.85,1,78,7.97371e-08
"7893",49,49,"[195, 376, 591, 1270]",0,5.35,5.25,1,18,0.00103161
"7952",1072,1072,"[152, 735, 937, 1335]",0,5.95,2.35,1,66,3.01168e-07
"7955",1072,1072,"[152, 735, 933, 1333]",0,5.9,2.25,1,19,0.000972071
"7958",1072,1072,"[152, 735, 934, 1333]",0,5.9,2.3,1,40,6.58909e-06
"7961",1072,1072,"[152, 735, 937, 1333]",0,5.95,2.25,1,98,2.94939e-08
"7972",1072,1072,"[152, 735, 937, 1334]",0,5.95,2.3,1,78,7.97371e-08
"7980",1459,1459,"[243, 347, 644, 1276]",0,5.5,2.8,1,58,8.22458e-07
"7987",1459,1459,"[238, 347, 655, 1276]",0,5.55,2.75,1,68,2.83369e-07
"8077",1072,1072,"[151, 733, 933, 1330]",0,5.75,2.35,1,90,3.7632e-08
"8101",1794,1794,"[198, 259, 1023, 1222]",0,5.6,2.45,1,7,0.0158864
"8115",1794,1794,"[198, 259, 1019, 1225]",0,5.6,2.4,1,82,7.05907e-08
"8126",1794,1794,"[198, 259, 1023, 1225]",0,5.65,2.4,1,90,3.7632e-08
"8130",1794,1794,"[198, 259, 1024, 1225]",0,5.65,2.45,1,57,8.24407e-07
"8147",1794,1794,"[198, 259, 1019, 1226]",0,5.6,2.45,1,89,3.87959e-08
"8166",1794,1794,"[198, 259, 1024, 1226]",0,5.65,2.5,1,66,3.01168e-07
"8328",1072,1072,"[146, 733, 930, 1331]",0,5.65,2.5,1,7,0.0158864
"8330",1072,1072,"[151, 733, 930, 1331]",0,5.7,2.5,1,72,1.70638e-07
"8338",1072,1072,"[151, 733, 933, 1331]",0,5.75,2.4,1,88,3.99958e-08
"8367",799,799,"[280, 547, 660, 1126]",0,5.95,3.15,1,6,0.0191326
"8684",799,799,"[278, 544, 647, 1123]",0,5.55,3.45,1,84,6.64188e-08
"8685",799,799,"[278, 545, 647, 1123]",0,5.6,3.4,1,83,6.8473e-08
"8691",799,799,"[278, 544, 653, 1123]",0,5.6,3.45,1,78,7.97371e-08
"8695",799,799,"[278, 544, 654, 1123]",0,5.6,3.5,1,68,2.83369e-07
"8714",799,799,"[278, 544, 647, 1125]",0,5.6,3.4,1,53,1.28274e-06
"8766",799,799,"[276, 545, 656, 1125]",0,5.75,3.15,1,92,3.5408e-08
"8797",799,799,"[276, 545, 658, 1125]",0,5.75,3.25,1,64,3.88103e-07
"8844",799,799,"[280, 547, 661, 1126]",0,5.95,3.2,1,90,3.7632e-08
"8950",799,799,"[278, 544, 653, 1122]",0,5.6,3.4,1,51,1.65301e-06
"8961",799,799,"[278, 544, 654, 1122]",0,5.6,3.45,1,50,1.70414e-06
"9023",1869,1869,"[226, 564, 1192, 1249]",0,5.75,3.75,1,14,0.0108899
"9335",1160,1160,"[388, 1004, 1081, 1326]",0,5.75,3.85,1,75,1.05932e-07
"9345",1869,1869,"[226, 564, 1190, 1249]",0,5.7,3.8,1,76,1.02754e-07
"9353",1160,1160,"[370, 1001, 1082, 1325]",0,5.65,3.85,1,35,1.8251e-05
"9366",1869,1869,"[227, 562, 1193, 1246]",0,5.65,3.95,1,4,0.0256593
"9368",1160,1160,"[388, 1004, 1081, 1324]",0,5.75,3.75,1,5,0.0229292
"9369",1563,1563,"[211, 445, 826, 1304]",0,5.6,5.25,1,11,0.014528
"9548",1563,1563,"[213, 443, 826, 1306]",0,5.55,5.55,1,47,2.5066e-06
"9563",1563,1563,"[213, 451, 826, 1306]",0,5.65,5.55,1,72,1.70638e-07
"9566",1563,1563,"[213, 443, 827, 1306]",0,5.55,5.6,1,43,4.30836e-06
"9580",1563,1563,"[213, 451, 827, 1306]",0,5.65,5.6,1,79,7.7345e-08
"9583",1563,1563,"[213, 443, 828, 1306]",0,5.55,5.65,1,93,3.43457e-08
"9595",1563,1563,"[213, 451, 828, 1306]",0,5.65,5.65,1,83,6.8473e-08
"9604",1563,1563,"[225, 450, 830, 1306]",0,5.75,5.5,1,42,4.76858e-06
"9607",1563,1563,"[213, 443, 831, 1306]",0,5.6,5.6,1,27,7.00646e-05
"9639",49,49,"[201, 396, 596, 1273]",0,5.6,5.5,1,61,5.156e-07
"9676",49,49,"[202, 397, 597, 1274]",0,5.6,5.7,1,32,2.628e-05
"9686",49,49,"[205, 397, 598, 1274]",0,5.7,5.65,1,16,0.0100142
"9732",1894,1894,"[120, 304, 473, 835]",0,5.95,6.85,1,56,8.49904e-07
"9736",1894,1894,"[120, 305, 473, 835]",0,5.95,6.9,1,39,8.31574e-06
"9870",1894,1894,"[123, 308, 473, 839]",0,6.1,6.85,1,66,3.01168e-07
"9871",1894,1894,"[124, 308, 473, 839]",0,6.1,6.9,1,63,4.00106e-07
"9884",1894,1894,"[119, 308, 473, 840]",0,6.05,6.9,1,7,0.0158864
"9913",1791,1791,"[45, 505, 680, 798]",0,6.6,4.05,1,13,0.0122732
