"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"2184",382,382,"[34, 226, 445, 1022]",0,3.15,2.95,1,40,6.45253e-06
"2190",382,382,"[34, 229, 445, 1022]",0,3.2,2.95,1,42,6.07119e-06
"2276",612,612,"[185, 244, 345, 1122]",0,3.35,2.85,1,67,5.75775e-07
"2279",612,612,"[189, 244, 345, 1122]",0,3.4,2.9,1,66,5.93583e-07
"2338",382,382,"[35, 234, 447, 1024]",0,3.4,3,1,64,7.64926e-07
"3655",1216,1216,"[307, 834, 956, 1088]",0,3.2,3.9,1,10,0.0163389
"3659",1216,1216,"[308, 837, 956, 1088]",0,3.25,3.9,1,56,1.43486e-06
"3663",1216,1216,"[315, 837, 956, 1088]",0,3.35,3.85,1,56,1.43486e-06
"3673",1216,1216,"[307, 840, 956, 1088]",0,3.3,3.85,1,67,5.75775e-07
"3748",1216,1216,"[326, 841, 958, 1088]",0,3.5,4,1,31,2.4879e-05
"3786",136,136,"[261, 605, 708, 797]",0,3.15,5.25,1,26,5.32056e-05
"3787",136,136,"[263, 605, 708, 797]",0,3.2,5.3,1,21,0.000171117
"3788",136,136,"[264, 605, 708, 797]",0,3.25,5.25,1,28,3.52658e-05
"3799",136,136,"[263, 612, 708, 797]",0,3.3,5.3,1,55,1.47924e-06
"4317",2011,2011,"[453, 619, 944, 1127]",0,3.8,5.55,1,84,1.58725e-07
"4326",2011,2011,"[453, 619, 944, 1128]",0,3.8,5.6,1,62,8.12973e-07
"4815",1228,1228,"[319, 507, 845, 1030]",0,3.75,5.85,1,26,5.32056e-05
"4824",1228,1228,"[327, 507, 847, 1030]",0,3.85,5.85,1,1,0.0423155
"4898",1228,1228,"[320, 508, 845, 1031]",0,3.75,6,1,85,1.53963e-07
"4908",1228,1228,"[320, 508, 848, 1031]",0,3.8,6,1,82,1.68695e-07
"4990",2011,2011,"[453, 619, 947, 1129]",0,3.9,5.5,1,63,7.88584e-07
"5055",2011,2011,"[452, 617, 947, 1127]",0,3.8,5.45,1,92,1.02598e-07
"5058",2011,2011,"[452, 618, 947, 1127]",0,3.85,5.4,1,91,1.05771e-07
"5062",2011,2011,"[453, 619, 947, 1127]",0,3.85,5.5,1,82,1.68695e-07
"5070",2011,2011,"[456, 619, 948, 1127]",0,3.9,5.5,1,9,0.01815
"5122",2011,2011,"[453, 620, 944, 1130]",0,3.9,5.6,1,19,0.000253595
"5134",2011,2011,"[456, 622, 952, 1130]",0,4.1,5.6,1,66,5.93583e-07
"5140",456,456,"[160, 550, 889, 1190]",0,3.75,5.95,1,6,0.0217564
"5200",456,456,"[163, 550, 892, 1192]",0,3.95,5.85,1,96,9.0829e-08
"5227",456,456,"[164, 547, 889, 1193]",0,3.85,6,1,83,1.63634e-07
"5228",456,456,"[160, 550, 889, 1193]",0,3.8,6,1,86,1.49344e-07
"5371",374,374,"[22, 132, 640, 1033]",0,3.8,6.4,1,34,1.35296e-05
"5390",374,374,"[29, 137, 640, 1033]",0,4,6.4,1,10,0.0163389
"5428",374,374,"[28, 139, 638, 1036]",0,4.1,6.15,1,59,1.08005e-06
"5443",374,374,"[28, 139, 639, 1036]",0,4.1,6.2,1,88,1.40518e-07
"5481",374,374,"[28, 139, 643, 1036]",0,4.15,6.2,1,60,1.04765e-06
"5789",1228,1228,"[320, 508, 848, 1028]",0,3.75,6.05,1,68,5.58502e-07
"5839",456,456,"[164, 551, 894, 1191]",0,3.9,6.1,1,29,2.95938e-05
"6132",77,77,"[6, 396, 735, 876]",0,4.45,2.6,1,13,0.0117898
"6168",1232,1232,"[340, 490, 541, 740]",0,4.55,2.9,1,79,2.24114e-07
"6272",77,77,"[6, 396, 739, 882]",0,4.6,2.55,1,82,1.68695e-07
"6501",77,77,"[6, 398, 739, 883]",0,4.6,2.7,1,67,5.75775e-07
"6506",77,77,"[6, 400, 739, 883]",0,4.65,2.65,1,67,5.75775e-07
"6509",77,77,"[9, 400, 739, 883]",0,4.7,2.6,1,69,5.41747e-07
"6512",77,77,"[3, 396, 740, 883]",0,4.55,2.65,1,86,1.49344e-07
"6529",77,77,"[6, 398, 740, 883]",0,4.6,2.75,1,72,4.07784e-07
"7047",77,77,"[8, 396, 739, 887]",0,4.65,2.75,1,33,1.50608e-05
"7048",77,77,"[9, 396, 739, 887]",0,4.7,2.6,1,40,6.45253e-06
"7258",1960,1960,"[663, 772, 988, 1041]",0,4.35,2.45,1,13,0.0117898
"7270",1960,1960,"[661, 772, 990, 1041]",0,4.3,2.6,1,50,2.30802e-06
"7283",1960,1960,"[664, 772, 992, 1041]",0,4.4,2.6,1,95,9.36381e-08
"7298",1960,1960,"[664, 772, 992, 1042]",0,4.4,2.65,1,74,3.83684e-07
"7300",1960,1960,"[664, 776, 992, 1042]",0,4.45,2.65,1,75,3.72173e-07
"7306",1960,1960,"[667, 777, 993, 1046]",0,4.6,2.7,1,32,1.82949e-05
"7474",1232,1232,"[338, 486, 543, 738]",0,4.4,3.15,1,48,3.70883e-06
"7479",1232,1232,"[338, 491, 543, 738]",0,4.45,3.2,1,51,2.23878e-06
"7491",1232,1232,"[338, 487, 542, 741]",0,4.45,3.1,1,8,0.0202759
"7601",975,975,"[88, 382, 471, 721]",0,4.65,4.85,1,15,0.00887147
"7722",975,975,"[90, 383, 472, 722]",0,4.7,5,1,56,1.43486e-06
"7799",1575,1575,"[380, 457, 648, 912]",0,4.4,4.7,1,73,3.9555e-07
"7828",1575,1575,"[383, 462, 652, 912]",0,4.6,4.9,1,81,1.73912e-07
"7829",1575,1575,"[380, 465, 652, 912]",0,4.55,4.75,1,13,0.0117898
"8106",466,466,"[169, 566, 757, 858]",0,4.55,5.55,1,62,8.12973e-07
"8107",466,466,"[173, 566, 757, 858]",0,4.6,5.55,1,97,8.81041e-08
"8115",466,466,"[173, 570, 757, 858]",0,4.65,5.6,1,98,8.5461e-08
"8126",466,466,"[177, 567, 760, 858]",0,4.7,5.7,1,31,2.4879e-05
"8131",466,466,"[177, 570, 760, 858]",0,4.75,5.7,1,33,1.50608e-05
"8137",1124,1124,"[74, 281, 687, 929]",0,4.6,5.9,1,13,0.0117898
"8296",1124,1124,"[70, 280, 684, 925]",0,4.4,5.95,1,48,3.70883e-06
"8297",1124,1124,"[75, 280, 684, 925]",0,4.45,5.95,1,50,2.30802e-06
"8390",1042,1042,"[295, 654, 982, 1135]",0,4.7,5.4,1,35,1.31237e-05
"8436",374,374,"[33, 139, 647, 1036]",0,4.25,6.35,1,46,4.20646e-06
"8596",1530,1530,"[194, 365, 410, 1007]",0,5.15,3.5,1,87,1.44864e-07
"8599",1530,1530,"[191, 366, 410, 1007]",0,5.15,3.5,1,96,9.0829e-08
"8611",1530,1530,"[195, 365, 411, 1007]",0,5.15,3.6,1,64,7.64926e-07
"8613",1530,1530,"[191, 366, 411, 1007]",0,5.15,3.55,1,92,1.02598e-07
"8696",1530,1530,"[192, 366, 412, 1004]",0,5.1,3.7,1,66,5.93583e-07
"8788",1530,1530,"[191, 365, 406, 999]",0,4.95,3.45,1,3,0.0333599
"8925",975,975,"[90, 385, 473, 725]",0,4.9,4.9,1,64,7.64926e-07
"8927",975,975,"[90, 386, 473, 725]",0,4.9,4.95,1,93,9.95197e-08
"8960",1575,1575,"[385, 469, 655, 915]",0,4.85,4.65,1,24,9.77428e-05
"8984",975,975,"[91, 387, 472, 725]",0,4.85,5.1,1,30,2.81348e-05
"9142",1723,1723,"[13, 298, 819, 981]",0,4.85,5.35,1,45,4.38276e-06
"9200",1723,1723,"[13, 298, 819, 982]",0,4.85,5.4,1,47,3.82917e-06
"9237",1550,1550,"[155, 580, 867, 935]",0,5.15,5.3,1,38,8.31512e-06
"9307",1723,1723,"[15, 300, 820, 983]",0,5.05,5.15,1,69,5.41747e-07
"9498",466,466,"[177, 569, 763, 860]",0,4.85,5.6,1,69,5.41747e-07
"9509",466,466,"[178, 573, 763, 860]",0,4.95,5.55,1,74,3.83684e-07
"9555",466,466,"[179, 573, 762, 861]",0,5,5.5,1,13,0.0117898
"9568",466,466,"[178, 572, 763, 861]",0,5,5.45,1,70,5.25494e-07
"9800",1550,1550,"[148, 578, 868, 927]",0,4.9,5.55,1,22,0.000153948
"9875",1550,1550,"[155, 582, 872, 931]",0,5.15,5.5,1,54,1.52499e-06
"10136",1723,1723,"[17, 296, 818, 981]",0,4.85,5.35,1,14,0.00945869
"10152",1723,1723,"[17, 299, 819, 983]",0,4.95,5.4,1,54,1.52499e-06
"10162",1723,1723,"[18, 301, 820, 983]",0,5.05,5.35,1,72,4.07784e-07
"10183",1570,1570,"[387, 820, 935, 1140]",0,5.05,5.35,1,2,0.039449
"10185",1570,1570,"[387, 822, 935, 1140]",0,5.1,5.4,1,16,0.00168788
"10189",1530,1530,"[199, 368, 414, 1012]",0,5.45,3.9,1,18,0.000278609
"10190",1530,1530,"[195, 367, 412, 1011]",0,5.25,3.85,1,58,1.11345e-06
"10214",1530,1530,"[194, 366, 411, 1010]",0,5.25,3.65,1,98,8.5461e-08
"10215",1530,1530,"[195, 366, 411, 1010]",0,5.25,3.7,1,68,5.58502e-07
"10413",975,975,"[93, 393, 477, 730]",0,5.35,5,1,84,1.58725e-07
"10415",975,975,"[96, 393, 477, 730]",0,5.4,5,1,54,1.52499e-06
"10553",975,975,"[96, 394, 480, 729]",0,5.4,5.1,1,21,0.000171117
"10866",1550,1550,"[156, 582, 872, 940]",0,5.25,5.5,1,15,0.00887147
"10949",1020,1020,"[282, 557, 689, 1153]",0,6.15,2.45,1,14,0.00945869
"10950",1020,1020,"[283, 557, 689, 1153]",0,6.15,2.5,1,94,9.65342e-08
"11029",1331,1331,"[105, 627, 825, 1108]",0,6.15,4.5,1,95,9.36381e-08
"11031",1331,1331,"[105, 628, 825, 1108]",0,6.15,4.55,1,74,3.83684e-07
"11077",1600,1600,"[79, 370, 1016, 1154]",0,6.1,6.1,1,48,3.70883e-06
"11078",1600,1600,"[80, 370, 1016, 1154]",0,6.1,6.15,1,50,2.30802e-06
"11085",1600,1600,"[79, 373, 1016, 1154]",0,6.15,6.1,1,51,2.23878e-06
"11396",1020,1020,"[289, 563, 695, 1157]",0,6.5,2.4,1,36,1.05417e-05
"11544",926,926,"[217, 591, 748, 900]",0,6.45,4.25,1,43,5.88905e-06
"11547",926,926,"[216, 590, 747, 899]",0,6.45,4.05,1,93,9.95197e-08
"11648",926,926,"[216, 594, 747, 903]",0,6.55,4.15,1,92,1.02598e-07
"11684",926,926,"[216, 594, 752, 903]",0,6.6,4.2,1,72,4.07784e-07
"11687",926,926,"[221, 594, 752, 903]",0,6.65,4.25,1,94,9.65342e-08
"11805",926,926,"[217, 595, 748, 906]",0,6.6,4.3,1,96,9.0829e-08
"11823",926,926,"[220, 593, 751, 906]",0,6.7,4.1,1,11,0.0150573
"11883",1331,1331,"[110, 627, 830, 1108]",0,6.4,4.4,1,75,3.72173e-07
"12109",1331,1331,"[109, 628, 827, 1108]",0,6.3,4.5,1,74,3.83684e-07
"12117",1331,1331,"[109, 634, 827, 1108]",0,6.4,4.45,1,30,2.81348e-05
"12124",1331,1331,"[109, 628, 828, 1108]",0,6.3,4.55,1,62,8.12973e-07
"12141",1331,1331,"[109, 627, 830, 1108]",0,6.35,4.45,1,67,5.75775e-07
"12225",1331,1331,"[107, 628, 827, 1107]",0,6.25,4.45,1,7,0.0209362
"12595",1600,1600,"[84, 374, 1019, 1159]",0,6.3,6.25,1,11,0.0150573
"12615",1600,1600,"[83, 379, 1019, 1159]",0,6.4,6.15,1,87,1.44864e-07
"12639",1600,1600,"[84, 379, 1020, 1159]",0,6.4,6.25,1,95,9.36381e-08
