Unnamed: 0,gene,gene_number,cpath,cost,x,y,z,stringency_rank,lambda,rep
3294,482,482,"[155, 215, 561, 897]",0,4.55,4.55,1,89,1.79908e-07,95
3297,1739,1739,"[241, 303, 693, 1176]",0,4.25,5.9,1,29,5.42307e-05,95
3299,1739,1739,"[241, 303, 693, 1177]",0,4.25,5.95,1,29,5.42307e-05,95
3307,1739,1739,"[241, 303, 693, 1180]",0,4.3,5.95,1,94,1.05086e-07,95
3309,1739,1739,"[241, 303, 697, 1180]",0,4.35,6.0,1,70,5.72049e-07,95
3323,1739,1739,"[244, 303, 697, 1181]",0,4.4,6.05,1,54,1.66009e-06,95
3343,1739,1739,"[244, 306, 701, 1180]",0,4.55,6.05,1,9,0.0165784,95
3607,971,971,"[254, 364, 498, 849]",0,4.45,6.8,1,17,0.00745018,95
3621,971,971,"[248, 363, 499, 849]",0,4.3,6.95,1,61,9.12366e-07,95
3682,971,971,"[247, 364, 503, 849]",0,4.4,6.85,1,78,3.69765e-07,95
3685,971,971,"[254, 364, 503, 849]",0,4.5,6.85,1,93,1.08336e-07,95
3773,246,246,"[93, 264, 608, 803]",0,5.1,6.05,1,59,1.17573e-06,95
3798,246,246,"[97, 259, 608, 808]",0,5.15,6.1,1,4,0.0275739,95
3812,1147,1147,"[60, 183, 622, 1062]",0,5.55,2.0,1,94,1.05086e-07,95
3831,1147,1147,"[61, 188, 624, 1064]",0,5.6,2.35,1,38,9.48067e-06,95
3836,1147,1147,"[63, 184, 623, 1063]",0,5.6,2.2,1,75,4.05145e-07,95
3991,1147,1147,"[59, 186, 623, 1068]",0,5.6,2.2,1,9,0.0165784,95
4139,1898,1898,"[5, 206, 841, 1085]",0,5.25,2.75,1,91,1.39609e-07,95
4140,1898,1898,"[9, 206, 841, 1085]",0,5.3,2.75,1,75,4.05145e-07,95
4143,1898,1898,"[9, 208, 841, 1085]",0,5.35,2.7,1,54,1.66009e-06,95
4144,1898,1898,"[10, 208, 841, 1085]",0,5.35,2.75,1,49,2.84207e-06,95
4273,1898,1898,"[5, 206, 842, 1086]",0,5.25,2.85,1,8,0.017094,95
4478,927,927,"[277, 576, 718, 856]",0,5.35,3.4,1,38,9.48067e-06,95
4484,927,927,"[273, 576, 721, 856]",0,5.35,3.35,1,33,1.968e-05,95
4486,927,927,"[277, 576, 721, 856]",0,5.4,3.35,1,36,1.22174e-05,95
4613,927,927,"[278, 578, 723, 858]",0,5.4,3.7,1,5,0.0260269,95
4623,927,927,"[278, 580, 723, 863]",0,5.5,3.6,1,58,1.21209e-06,95
4626,927,927,"[278, 580, 725, 863]",0,5.55,3.55,1,55,1.61028e-06,95
4747,246,246,"[96, 268, 607, 812]",0,5.3,5.85,1,55,1.61028e-06,95
4755,246,246,"[96, 268, 609, 812]",0,5.35,5.85,1,52,2.13929e-06,95
4792,246,246,"[96, 268, 609, 807]",0,5.3,5.9,1,40,7.35472e-06,95
4825,246,246,"[97, 269, 610, 807]",0,5.3,6.05,1,99,7.44257e-08,95
4830,246,246,"[97, 269, 608, 808]",0,5.25,6.1,1,88,1.85472e-07,95
4839,246,246,"[97, 269, 610, 808]",0,5.3,6.1,1,73,5.22094e-07,95
5451,164,164,"[437, 886, 930, 1215]",0,5.4,6.25,1,87,1.91209e-07,95
5517,164,164,"[438, 888, 935, 1215]",0,5.45,6.45,1,10,0.0155713,95
5915,164,164,"[436, 888, 932, 1220]",0,5.4,6.6,1,87,1.91209e-07,95
5941,164,164,"[440, 890, 935, 1220]",0,5.6,6.4,1,54,1.66009e-06,95
6125,807,807,"[81, 371, 809, 1227]",0,5.4,6.4,1,49,2.84207e-06,95
6128,807,807,"[81, 375, 809, 1227]",0,5.45,6.4,1,40,7.35472e-06,95
6202,807,807,"[86, 382, 816, 1227]",0,5.65,6.55,1,75,4.05145e-07,95
6226,807,807,"[85, 381, 819, 1227]",0,5.7,6.35,1,1,0.0447309,95
6264,807,807,"[84, 382, 820, 1227]",0,5.7,6.4,1,19,0.000413033,95
6934,1147,1147,"[63, 191, 628, 1070]",0,5.85,2.25,1,62,8.84995e-07,95
6948,1147,1147,"[62, 190, 627, 1071]",0,5.85,2.15,1,36,1.22174e-05,95
7070,1968,1968,"[683, 924, 1046, 1127]",0,6.05,3.65,1,24,0.000144705,95
7197,1968,1968,"[685, 925, 1050, 1127]",0,6.1,3.9,1,57,1.24958e-06,95
7198,1968,1968,"[686, 925, 1050, 1127]",0,6.15,3.8,1,57,1.24958e-06,95
7253,1968,1968,"[687, 925, 1046, 1128]",0,6.1,3.8,1,99,7.44257e-08,95
7278,1968,1968,"[687, 925, 1047, 1128]",0,6.1,3.85,1,78,3.69765e-07,95
7281,1968,1968,"[685, 926, 1047, 1128]",0,6.05,3.95,1,51,2.20545e-06,95
7539,1067,1067,"[124, 533, 915, 1203]",0,6.1,4.15,1,6,0.0226064,95
7700,579,579,"[350, 872, 1111, 1245]",0,6.05,4.6,1,13,0.0135399,95
7702,579,579,"[354, 872, 1111, 1245]",0,6.1,4.6,1,91,1.39609e-07,95
7710,579,579,"[355, 873, 1113, 1245]",0,6.15,4.7,1,87,1.91209e-07,95
7725,579,579,"[350, 868, 1111, 1237]",0,5.95,4.65,1,42,6.08299e-06,95
7738,579,579,"[355, 873, 1113, 1237]",0,6.1,4.7,1,44,5.18013e-06,95
7843,541,541,"[286, 507, 706, 942]",0,6.05,5.25,1,80,3.47911e-07,95
7863,541,541,"[286, 509, 707, 942]",0,6.1,5.35,1,77,3.81201e-07,95
8303,407,407,"[74, 647, 659, 1119]",0,6.55,3.35,1,66,6.46169e-07,95
8444,1517,1517,"[178, 337, 990, 1194]",0,6.4,3.2,1,75,4.05145e-07,95
8465,1517,1517,"[178, 338, 991, 1194]",0,6.45,3.2,1,7,0.0211547,95
8612,407,407,"[70, 648, 660, 1115]",0,6.45,3.45,1,66,6.46169e-07,95
8703,407,407,"[71, 649, 657, 1116]",0,6.4,3.6,1,58,1.21209e-06,95
8834,407,407,"[71, 652, 664, 1119]",0,6.6,3.5,1,10,0.0155713,95
8848,407,407,"[75, 648, 660, 1120]",0,6.55,3.55,1,97,7.91005e-08,95
8854,407,407,"[75, 653, 660, 1120]",0,6.6,3.6,1,93,1.08336e-07,95
9025,1517,1517,"[181, 343, 990, 1196]",0,6.5,3.45,1,21,0.00026465,95
9098,1517,1517,"[179, 336, 990, 1192]",0,6.3,3.45,1,54,1.66009e-06,95
9101,1517,1517,"[179, 338, 990, 1192]",0,6.35,3.4,1,57,1.24958e-06,95
9227,1968,1968,"[686, 928, 1050, 1136]",0,6.25,3.85,1,9,0.0165784,95
9252,1067,1067,"[127, 532, 916, 1202]",0,6.3,4.0,1,43,5.25036e-06,95
9324,1067,1067,"[127, 532, 916, 1207]",0,6.35,4.05,1,69,5.89741e-07,95
9332,1067,1067,"[127, 537, 916, 1207]",0,6.4,4.1,1,67,6.26784e-07,95
9393,1067,1067,"[126, 532, 916, 1203]",0,6.25,4.05,1,57,1.24958e-06,95
9394,1067,1067,"[126, 533, 916, 1203]",0,6.25,4.1,1,71,5.54887e-07,95
9401,1067,1067,"[128, 533, 917, 1203]",0,6.3,4.2,1,75,4.05145e-07,95
9408,1067,1067,"[128, 538, 917, 1203]",0,6.35,4.25,1,70,5.72049e-07,95
9440,1067,1067,"[127, 537, 916, 1209]",0,6.45,4.05,1,20,0.000305336,95
9522,1067,1067,"[127, 537, 916, 1202]",0,6.35,4.05,1,63,8.58445e-07,95
9643,541,541,"[289, 510, 708, 946]",0,6.35,5.05,1,57,1.24958e-06,95
10039,541,541,"[290, 513, 709, 945]",0,6.35,5.25,1,12,0.0140194,95
10140,1752,1752,"[519, 634, 1013, 1051]",0,6.7,5.6,1,79,3.58672e-07,95
10190,1104,1104,"[197, 331, 831, 1157]",0,6.5,6.9,1,51,2.20545e-06,95
10224,1104,1104,"[193, 331, 831, 1165]",0,6.5,6.85,1,58,1.21209e-06,95
10225,1104,1104,"[194, 331, 831, 1165]",0,6.5,6.9,1,64,8.32692e-07,95
10227,1104,1104,"[197, 331, 831, 1165]",0,6.55,6.9,1,91,1.39609e-07,95
10247,1104,1104,"[197, 333, 832, 1165]",0,6.65,6.95,1,15,0.0106042,95
10265,1752,1752,"[522, 640, 1017, 1055]",0,6.95,5.5,1,6,0.0226064,95
10298,1752,1752,"[518, 636, 1017, 1054]",0,6.85,5.45,1,33,1.968e-05,95
10309,1752,1752,"[522, 640, 1017, 1054]",0,6.95,5.45,1,98,7.67275e-08,95
200,1764,1764,"[112, 236, 425, 605]",0,2.8,2.25,1,66,6.31326e-07,96
291,1764,1764,"[111, 233, 421, 602]",0,2.6,2.15,1,82,2.63778e-07,96
695,1459,1459,"[139, 252, 497, 1181]",0,2.15,2.45,1,48,2.96213e-06,96
748,1459,1459,"[139, 252, 501, 1181]",0,2.2,2.45,1,58,1.18425e-06,96
853,1459,1459,"[138, 251, 500, 1184]",0,2.25,2.25,1,11,0.014582,96
1473,1617,1617,"[286, 472, 870, 1066]",0,2.35,6.4,1,43,5.20272e-06,96
1570,1617,1617,"[286, 476, 870, 1069]",0,2.45,6.4,1,90,1.4062e-07,96
1868,1617,1617,"[291, 473, 874, 1072]",0,2.55,6.55,1,11,0.014582,96
2162,1764,1764,"[117, 240, 430, 605]",0,2.95,2.35,1,97,7.72836e-08,96
2171,1764,1764,"[116, 236, 423, 602]",0,2.8,2.05,1,96,7.96738e-08,96
2189,1764,1764,"[116, 236, 427, 602]",0,2.85,2.05,1,72,3.57702e-07,96
2260,1764,1764,"[117, 237, 425, 604]",0,2.85,2.3,1,13,0.013599,96
2299,1764,1764,"[116, 240, 427, 604]",0,2.95,2.1,1,74,3.36561e-07,96
2300,1764,1764,"[117, 240, 427, 604]",0,2.95,2.15,1,98,7.49651e-08,96
2587,1764,1764,"[120, 240, 427, 607]",0,3.05,2.2,1,39,7.6809e-06,96
2691,1764,1764,"[117, 240, 430, 607]",0,3.0,2.35,1,64,6.70981e-07,96
2846,1764,1764,"[118, 241, 430, 609]",0,3.0,2.55,1,73,3.46971e-07,96
3070,1617,1617,"[294, 476, 876, 1072]",0,2.7,6.4,1,79,2.89017e-07,96
3238,859,859,"[25, 260, 915, 924]",0,3.2,2.75,1,36,1.21078e-05,96
3326,859,859,"[28, 262, 915, 926]",0,3.4,2.6,1,12,0.0141887,96
3335,859,859,"[25, 261, 917, 926]",0,3.35,2.6,1,68,5.94015e-07,96
3770,1281,1281,"[185, 623, 743, 945]",0,3.6,3.55,1,54,1.62195e-06,96
3772,1281,1281,"[189, 623, 743, 945]",0,3.65,3.6,1,55,1.5733e-06,96
3774,1281,1281,"[186, 624, 743, 945]",0,3.65,3.6,1,29,3.07137e-05,96
3775,1281,1281,"[189, 624, 743, 945]",0,3.7,3.6,1,56,1.5261e-06,96
3856,1288,1288,"[187, 539, 620, 919]",0,3.75,3.05,1,33,1.65292e-05,96
3948,962,962,"[223, 437, 747, 806]",0,4.1,3.05,1,61,8.91409e-07,96
4024,1974,1974,"[539, 653, 1023, 1095]",0,4.15,3.05,1,38,8.66353e-06,96
4164,1281,1281,"[188, 621, 744, 946]",0,3.75,3.25,1,3,0.0295979,96
4178,962,962,"[223, 437, 745, 806]",0,4.05,3.15,1,30,2.91266e-05,96
4460,1974,1974,"[540, 653, 1023, 1096]",0,4.15,3.15,1,44,4.54198e-06,96
4461,1974,1974,"[543, 653, 1023, 1096]",0,4.2,3.1,1,92,1.09122e-07,96
4483,675,675,"[42, 552, 672, 770]",0,3.8,5.75,1,24,8.41377e-05,96
4485,675,675,"[42, 552, 674, 770]",0,3.85,5.75,1,5,0.0246656,96
4489,675,675,"[42, 552, 672, 775]",0,3.85,5.8,1,21,0.000238857,96
4492,675,675,"[42, 552, 672, 772]",0,3.8,5.85,1,95,8.21379e-08,96
4932,3,3,"[68, 337, 357, 983]",0,4.6,2.55,1,8,0.0205938,96
4950,3,3,"[67, 331, 351, 981]",0,4.45,2.25,1,31,2.18408e-05,96
4988,3,3,"[71, 332, 352, 981]",0,4.5,2.4,1,95,8.21379e-08,96
4992,3,3,"[68, 333, 352, 981]",0,4.45,2.45,1,77,3.07171e-07,96
5009,3,3,"[71, 336, 352, 981]",0,4.55,2.4,1,86,1.92594e-07,96
5015,3,3,"[71, 337, 352, 981]",0,4.55,2.45,1,75,3.26465e-07,96
5627,962,962,"[228, 439, 756, 809]",0,4.35,3.2,1,15,0.0106408,96
5901,962,962,"[227, 439, 752, 810]",0,4.3,3.2,1,50,2.82105e-06,96
5918,962,962,"[231, 439, 757, 810]",0,4.4,3.3,1,58,1.18425e-06,96
5987,1618,1618,"[301, 561, 792, 1088]",0,4.35,3.45,1,10,0.0152549,96
6027,1618,1618,"[301, 561, 792, 1090]",0,4.4,3.4,1,99,7.27161e-08,96
6205,1618,1618,"[300, 560, 791, 1089]",0,4.35,3.25,1,86,1.92594e-07,96
6207,1618,1618,"[304, 560, 791, 1089]",0,4.4,3.25,1,52,2.23236e-06,96
6208,1618,1618,"[305, 560, 791, 1089]",0,4.4,3.3,1,54,1.62195e-06,96
6478,1974,1974,"[543, 653, 1026, 1096]",0,4.25,3.15,1,99,7.27161e-08,96
6487,1974,1974,"[543, 658, 1026, 1096]",0,4.3,3.2,1,78,2.97955e-07,96
6510,1974,1974,"[546, 657, 1025, 1097]",0,4.4,3.1,1,9,0.0167528,96
6628,227,227,"[84, 307, 662, 1102]",0,4.6,4.4,1,67,6.12387e-07,96
6650,227,227,"[84, 310, 662, 1107]",0,4.7,4.4,1,28,3.34301e-05,96
6672,949,949,"[44, 277, 505, 848]",0,4.95,2.5,1,41,5.92675e-06,96
6982,1394,1394,"[378, 632, 714, 1146]",0,5.1,3.95,1,11,0.014582,96
6998,1394,1394,"[372, 633, 715, 1146]",0,5.05,4.1,1,94,8.46783e-08,96
6999,1394,1394,"[373, 633, 715, 1146]",0,5.05,4.15,1,48,2.96213e-06,96
7042,1394,1394,"[372, 633, 719, 1146]",0,5.1,4.1,1,89,1.4497e-07,96
7043,1394,1394,"[373, 633, 719, 1146]",0,5.1,4.15,1,42,5.74894e-06,96
7289,227,227,"[87, 314, 668, 1121]",0,5.05,4.5,1,99,7.27161e-08,96
7291,227,227,"[87, 313, 669, 1121]",0,5.05,4.5,1,16,0.009999,96
7746,952,952,"[12, 171, 342, 1078]",0,5.65,2.25,1,61,8.91409e-07,96
7936,949,949,"[53, 283, 510, 851]",0,5.4,2.65,1,6,0.022546,96
7951,949,949,"[49, 284, 511, 851]",0,5.35,2.75,1,61,8.91409e-07,96
7952,949,949,"[52, 284, 511, 851]",0,5.4,2.7,1,62,8.64667e-07,96
8454,550,550,"[163, 520, 761, 1168]",0,5.35,2.5,1,7,0.0208528,96
8537,550,550,"[164, 518, 760, 1170]",0,5.25,2.75,1,51,2.73642e-06,96
8861,550,550,"[169, 521, 761, 1172]",0,5.5,2.6,1,76,3.16671e-07,96
8866,550,550,"[169, 524, 761, 1172]",0,5.55,2.55,1,82,2.63778e-07,96
9035,550,550,"[164, 521, 760, 1174]",0,5.35,2.75,1,50,2.82105e-06,96
9222,949,949,"[54, 284, 513, 851]",0,5.45,2.75,1,99,7.27161e-08,96
9261,1394,1394,"[378, 635, 718, 1149]",0,5.25,3.9,1,86,1.92594e-07,96
9459,707,707,"[195, 387, 694, 777]",0,5.5,5.1,1,94,8.46783e-08,96
9466,707,707,"[193, 389, 694, 777]",0,5.5,5.15,1,39,7.6809e-06,96
9550,707,707,"[193, 387, 695, 780]",0,5.55,5.05,1,17,0.00738509,96
10433,73,73,"[6, 707, 847, 1064]",0,5.75,5.45,1,74,3.36561e-07,96
10434,73,73,"[8, 707, 847, 1064]",0,5.8,5.4,1,77,3.07171e-07,96
10575,73,73,"[5, 707, 846, 1063]",0,5.75,5.3,1,10,0.0152549,96
10840,73,73,"[6, 707, 847, 1061]",0,5.7,5.4,1,94,8.46783e-08,96
11019,952,952,"[15, 173, 348, 1081]",0,5.9,2.1,1,67,6.12387e-07,96
11271,952,952,"[19, 173, 348, 1083]",0,5.95,2.25,1,64,6.70981e-07,96
11287,952,952,"[16, 174, 349, 1083]",0,5.9,2.35,1,87,1.86816e-07,96
11415,952,952,"[16, 174, 349, 1078]",0,5.85,2.3,1,11,0.014582,96
11546,876,876,"[457, 727, 883, 954]",0,6.1,2.8,1,46,3.81718e-06,96
11553,876,876,"[450, 726, 884, 954]",0,6.05,2.8,1,65,6.50852e-07,96
11564,876,876,"[450, 726, 884, 953]",0,6.05,2.75,1,18,0.00217691,96
11609,2003,2003,"[595, 866, 989, 1154]",0,6.0,3.5,1,94,8.46783e-08,96
11616,2003,2003,"[599, 867, 991, 1156]",0,6.2,3.5,1,16,0.009999,96
11747,121,121,"[320, 640, 801, 1135]",0,6.1,3.75,1,4,0.0249424,96
11842,2003,2003,"[595, 866, 989, 1157]",0,6.05,3.55,1,71,3.68765e-07,96
11903,1336,1336,"[78, 588, 902, 1193]",0,6.15,3.6,1,11,0.014582,96
12321,121,121,"[321, 641, 796, 1137]",0,6.1,3.8,1,90,1.4062e-07,96
12445,707,707,"[199, 392, 698, 785]",0,5.9,5.4,1,23,0.000129294,96
12621,1350,1350,"[126, 395, 529, 932]",0,5.95,6.3,1,11,0.014582,96
12749,1350,1350,"[126, 404, 533, 935]",0,6.1,6.35,1,59,1.14872e-06,96
12761,1350,1350,"[126, 405, 534, 935]",0,6.1,6.45,1,83,2.55864e-07,96
12764,1350,1350,"[131, 405, 534, 935]",0,6.15,6.5,1,34,1.3671e-05,96
12765,1350,1350,"[126, 406, 534, 935]",0,6.1,6.5,1,64,6.70981e-07,96
12769,1350,1350,"[132, 406, 534, 935]",0,6.15,6.6,1,41,5.92675e-06,96
12782,876,876,"[460, 734, 891, 972]",0,6.55,2.8,1,62,8.64667e-07,96
12783,876,876,"[462, 734, 891, 972]",0,6.6,2.8,1,58,1.18425e-06,96
12790,876,876,"[460, 734, 894, 972]",0,6.6,2.8,1,64,6.70981e-07,96
12882,876,876,"[459, 730, 886, 955]",0,6.3,2.65,1,97,7.72836e-08,96
12883,876,876,"[460, 730, 886, 955]",0,6.3,2.7,1,73,3.46971e-07,96
12924,876,876,"[460, 729, 890, 955]",0,6.35,2.65,1,37,8.92569e-06,96
12926,876,876,"[459, 732, 890, 955]",0,6.4,2.55,1,32,1.73259e-05,96
12932,876,876,"[459, 734, 890, 955]",0,6.4,2.65,1,65,6.50852e-07,96
13962,876,876,"[465, 735, 892, 967]",0,6.6,3.05,1,90,1.4062e-07,96
13973,876,876,"[461, 735, 895, 967]",0,6.55,3.05,1,27,4.29064e-05,96
13976,876,876,"[465, 735, 895, 967]",0,6.65,3.05,1,68,5.94015e-07,96
14171,876,876,"[465, 735, 891, 973]",0,6.65,2.95,1,1,0.0573674,96
14767,121,121,"[328, 644, 801, 1141]",0,6.4,3.8,1,42,5.74894e-06,96
14862,2003,2003,"[600, 868, 1003, 1160]",0,6.35,3.55,1,39,7.6809e-06,96
14990,1336,1336,"[81, 589, 908, 1197]",0,6.35,3.55,1,48,2.96213e-06,96
15320,121,121,"[325, 645, 801, 1137]",0,6.25,3.85,1,54,1.62195e-06,96
15333,121,121,"[325, 645, 802, 1137]",0,6.25,3.9,1,54,1.62195e-06,96
15400,9,9,"[108, 419, 487, 1021]",0,6.75,4.9,1,19,0.000757732,96
15405,9,9,"[106, 419, 488, 1021]",0,6.7,4.95,1,92,1.09122e-07,96
15804,9,9,"[106, 408, 485, 1010]",0,6.45,5.05,1,2,0.042774,96
15883,9,9,"[109, 419, 489, 1010]",0,6.7,5.1,1,26,5.21629e-05,96
16000,9,9,"[104, 419, 489, 1011]",0,6.6,5.1,1,94,8.46783e-08,96
16001,9,9,"[106, 419, 489, 1011]",0,6.65,5.1,1,87,1.86816e-07,96
16054,9,9,"[105, 410, 486, 1012]",0,6.4,5.35,1,35,1.25755e-05,96
16161,597,597,"[61, 214, 383, 970]",0,6.7,5.95,1,14,0.0128517,96
50,1540,1540,"[114, 440, 756, 1091]",0,2.25,2.15,1,9,0.018361,97
85,1540,1540,"[114, 440, 756, 1096]",0,2.3,2.2,1,66,4.79037e-07,97
150,1540,1540,"[107, 438, 734, 1089]",0,1.95,2.25,1,87,1.41752e-07,97
151,1540,1540,"[108, 438, 734, 1089]",0,1.95,2.3,1,22,0.000945683,97
169,1540,1540,"[108, 438, 735, 1089]",0,1.95,2.35,1,99,6.69002e-08,97
256,2038,2038,"[457, 612, 1013, 1222]",0,2.45,2.65,1,35,2.3877e-05,97
896,2038,2038,"[442, 609, 1010, 1221]",0,2.2,2.55,1,40,6.20495e-06,97
899,2038,2038,"[446, 609, 1010, 1221]",0,2.25,2.6,1,26,0.000268,97
906,2038,2038,"[442, 611, 1010, 1221]",0,2.25,2.55,1,68,3.71732e-07,97
934,2038,2038,"[458, 611, 1016, 1221]",0,2.5,2.6,1,2,0.0293584,97
943,245,245,"[62, 254, 460, 702]",0,2.7,3.6,1,16,0.0109084,97
997,245,245,"[62, 252, 460, 700]",0,2.6,3.7,1,66,4.79037e-07,97
999,245,245,"[62, 254, 460, 700]",0,2.65,3.65,1,82,1.65071e-07,97
1131,2064,2064,"[521, 782, 857, 1029]",0,2.6,5.75,1,94,9.44605e-08,97
1134,2064,2064,"[525, 782, 857, 1029]",0,2.7,5.75,1,20,0.00551845,97
1157,372,372,"[52, 189, 826, 1199]",0,2.4,6.65,1,68,3.71732e-07,97
1285,372,372,"[52, 190, 830, 1204]",0,2.55,6.75,1,90,1.067e-07,97
1287,372,372,"[57, 190, 830, 1204]",0,2.6,6.8,1,43,3.97606e-06,97
1295,372,372,"[57, 193, 830, 1204]",0,2.65,6.8,1,46,2.30857e-06,97
1331,372,372,"[50, 190, 829, 1201]",0,2.4,6.9,1,15,0.0116546,97
1553,1284,1284,"[125, 491, 953, 1076]",0,3.65,4.5,1,23,0.00082429,97
1564,1284,1284,"[125, 493, 953, 1080]",0,3.75,4.55,1,80,2.12721e-07,97
1623,1596,1596,"[81, 280, 533, 942]",0,3.55,4.85,1,87,1.41752e-07,97
1769,1596,1596,"[81, 280, 533, 946]",0,3.6,4.9,1,93,9.7382e-08,97
1775,1596,1596,"[81, 284, 533, 946]",0,3.65,4.95,1,3,0.0278394,97
1891,1863,1863,"[29, 416, 480, 659]",0,4.1,2.45,1,28,0.000150608,97
1892,1863,1863,"[29, 418, 480, 659]",0,4.15,2.45,1,88,1.375e-07,97
1893,1863,1863,"[29, 419, 480, 659]",0,4.15,2.5,1,79,2.193e-07,97
1951,1284,1284,"[125, 494, 953, 1080]",0,3.8,4.55,1,66,4.79037e-07,97
1985,1284,1284,"[126, 493, 953, 1084]",0,3.85,4.55,1,70,3.49763e-07,97
2018,1284,1284,"[126, 493, 961, 1084]",0,3.9,4.6,1,77,2.33074e-07,97
2028,1284,1284,"[130, 495, 966, 1084]",0,4.15,4.45,1,4,0.0235448,97
2212,1284,1284,"[127, 493, 953, 1086]",0,3.85,4.7,1,43,3.97606e-06,97
2213,1284,1284,"[128, 493, 953, 1086]",0,3.9,4.65,1,48,1.79145e-06,97
2214,1284,1284,"[129, 493, 953, 1086]",0,3.9,4.7,1,40,6.20495e-06,97
2282,1596,1596,"[92, 288, 543, 952]",0,4.05,4.95,1,72,3.29092e-07,97
2291,1596,1596,"[92, 288, 543, 951]",0,4.05,4.9,1,88,1.375e-07,97
2345,1596,1596,"[92, 280, 541, 945]",0,3.8,4.85,1,66,4.79037e-07,97
2359,1596,1596,"[92, 288, 541, 945]",0,3.9,4.9,1,32,8.1549e-05,97
2382,1596,1596,"[92, 288, 543, 945]",0,3.95,4.9,1,98,6.89692e-08,97
2534,1596,1596,"[87, 283, 537, 949]",0,3.8,4.9,1,66,4.79037e-07,97
2543,1596,1596,"[93, 285, 537, 949]",0,3.85,5.05,1,35,2.3877e-05,97
2733,1863,1863,"[34, 421, 482, 661]",0,4.4,2.5,1,1,0.0361108,97
2741,1863,1863,"[32, 425, 482, 661]",0,4.4,2.6,1,71,3.3927e-07,97
2981,197,197,"[157, 484, 599, 982]",0,4.6,2.6,1,40,6.20495e-06,97
3187,197,197,"[162, 489, 600, 984]",0,4.75,2.85,1,60,6.97301e-07,97
3279,1123,1123,"[41, 243, 549, 1150]",0,4.7,3.1,1,18,0.00944046,97
3622,798,798,"[156, 298, 725, 1100]",0,4.4,3.35,1,57,9.26374e-07,97
3638,798,798,"[156, 293, 726, 1100]",0,4.35,3.35,1,50,1.68557e-06,97
3653,798,798,"[156, 298, 726, 1100]",0,4.4,3.4,1,56,9.55025e-07,97
3682,798,798,"[160, 294, 729, 1100]",0,4.45,3.3,1,7,0.0197557,97
3882,1096,1096,"[18, 372, 570, 917]",0,4.65,5.65,1,55,9.84562e-07,97
4150,1742,1742,"[390, 433, 992, 1112]",0,4.6,6.35,1,31,8.93147e-05,97
4163,1742,1742,"[390, 433, 993, 1112]",0,4.6,6.4,1,69,3.6058e-07,97
4164,1742,1742,"[391, 433, 993, 1112]",0,4.6,6.45,1,3,0.0278394,97
4238,197,197,"[169, 488, 604, 988]",0,4.95,2.55,1,19,0.0063768,97
4241,197,197,"[165, 490, 604, 988]",0,4.95,2.6,1,92,1.00394e-07,97
4244,197,197,"[171, 490, 604, 988]",0,5.0,2.65,1,91,1.03499e-07,97
4425,197,197,"[171, 489, 604, 984]",0,4.9,2.85,1,55,9.84562e-07,97
5044,1123,1123,"[46, 248, 554, 1163]",0,4.9,3.4,1,35,2.3877e-05,97
5064,1123,1123,"[45, 248, 554, 1162]",0,4.9,3.3,1,37,1.14184e-05,97
5170,1040,1040,"[306, 646, 1059, 1173]",0,5.1,3.8,1,96,8.88779e-08,97
5173,1040,1040,"[306, 646, 1056, 1174]",0,5.05,3.9,1,10,0.0169725,97
5300,2000,2000,"[839, 914, 1068, 1178]",0,5.05,4.4,1,1,0.0361108,97
5316,2000,2000,"[841, 916, 1072, 1178]",0,5.1,4.6,1,43,3.97606e-06,97
5322,2000,2000,"[839, 914, 1067, 1176]",0,5.05,4.25,1,71,3.3927e-07,97
5410,1272,1272,"[143, 513, 811, 1113]",0,5.05,5.1,1,39,8.39109e-06,97
5553,1715,1715,"[205, 363, 564, 845]",0,5.05,5.55,1,66,4.79037e-07,97
5674,1096,1096,"[23, 378, 571, 920]",0,4.95,5.55,1,17,0.0100692,97
5699,1096,1096,"[25, 381, 572, 921]",0,5.15,5.4,1,82,1.65071e-07,97
5875,65,65,"[1, 679, 998, 1206]",0,5.75,1.95,1,75,2.47714e-07,97
5897,65,65,"[1, 679, 999, 1208]",0,5.75,2.1,1,79,2.193e-07,97
5898,65,65,"[2, 679, 999, 1208]",0,5.75,2.15,1,52,1.30801e-06,97
5911,830,830,"[3, 237, 614, 773]",0,5.75,2.6,1,52,1.30801e-06,97
5922,830,830,"[3, 236, 613, 772]",0,5.75,2.45,1,14,0.0129674,97
5933,65,65,"[3, 680, 998, 1207]",0,5.75,2.15,1,27,0.000257559,97
5948,65,65,"[2, 680, 1000, 1208]",0,5.75,2.25,1,49,1.73771e-06,97
5953,1507,1507,"[182, 326, 862, 1244]",0,5.3,2.2,1,12,0.013692,97
5958,1507,1507,"[183, 327, 863, 1245]",0,5.3,2.4,1,55,9.84562e-07,97
5959,1507,1507,"[182, 326, 862, 1240]",0,5.25,2.2,1,82,1.65071e-07,97
5993,1040,1040,"[309, 652, 1062, 1182]",0,5.35,3.8,1,38,1.10549e-05,97
6012,1040,1040,"[309, 648, 1062, 1181]",0,5.3,3.7,1,50,1.68557e-06,97
6017,1040,1040,"[308, 651, 1062, 1181]",0,5.35,3.65,1,42,4.09903e-06,97
6250,1040,1040,"[310, 649, 1062, 1192]",0,5.4,3.9,1,61,6.76381e-07,97
6253,1040,1040,"[312, 651, 1062, 1192]",0,5.5,3.8,1,29,0.000132163,97
