"","gene","gene_number","cpath","cost","x","y","z","stringency_rank","lambda"
"5933",386,386,"[93, 551, 818, 1104]",0,5.35,4.55,1,80,1.93981e-07
"5943",386,386,"[93, 553, 818, 1104]",0,5.35,4.65,1,90,6.61834e-08
"6075",386,386,"[114, 557, 826, 1104]",0,5.6,4.8,1,22,0.000174217
"6416",386,386,"[113, 556, 825, 1111]",0,5.65,4.55,1,40,6.86438e-06
"6448",386,386,"[113, 556, 826, 1111]",0,5.65,4.6,1,46,3.95662e-06
"6662",386,386,"[93, 556, 825, 1112]",0,5.5,4.6,1,1,0.0542854
"6809",386,386,"[113, 555, 825, 1120]",0,5.7,4.5,1,43,5.25643e-06
"6822",386,386,"[113, 558, 825, 1120]",0,5.75,4.5,1,67,5.13773e-07
"6960",386,386,"[114, 557, 827, 1122]",0,5.7,4.9,1,77,2.12541e-07
"7069",386,386,"[95, 553, 827, 1114]",0,5.45,4.95,1,71,3.09382e-07
"7138",386,386,"[95, 553, 827, 1104]",0,5.4,4.9,1,85,1.13306e-07
"7248",1306,1306,"[322, 576, 862, 1124]",0,5.7,5.6,1,18,0.00954628
"7258",1306,1306,"[323, 577, 863, 1110]",0,5.6,5.9,1,24,0.000145485
"7262",1306,1306,"[323, 577, 863, 1118]",0,5.65,5.85,1,88,8.52879e-08
"7264",1306,1306,"[323, 577, 865, 1118]",0,5.7,5.85,1,59,1.17653e-06
"7312",1437,1437,"[118, 219, 413, 903]",0,6.1,3.3,1,62,8.79582e-07
"7379",1437,1437,"[118, 214, 409, 900]",0,5.95,3.2,1,97,5.3475e-08
"7380",1437,1437,"[118, 215, 409, 900]",0,5.95,3.25,1,19,0.00939088
"7383",1437,1437,"[118, 214, 410, 900]",0,5.95,3.25,1,84,1.16811e-07
"7453",1869,1869,"[216, 518, 1043, 1138]",0,5.95,3.55,1,28,5.76533e-05
"7538",1869,1869,"[220, 522, 1046, 1143]",0,6.15,3.6,1,2,0.0362323
"8022",1451,1451,"[140, 338, 519, 1205]",0,6.15,4.05,1,49,2.97822e-06
"8064",1451,1451,"[137, 338, 523, 1205]",0,6.15,4.05,1,96,5.51289e-08
"8066",1451,1451,"[140, 338, 523, 1205]",0,6.2,4.05,1,91,6.41979e-08
"8082",1451,1451,"[140, 338, 524, 1205]",0,6.2,4.1,1,11,0.0162061
"8088",262,262,"[375, 909, 1074, 1226]",0,6.15,4.1,1,29,4.93418e-05
"8112",1451,1451,"[141, 340, 521, 1207]",0,6.15,4.4,1,54,1.73961e-06
"8144",1451,1451,"[141, 340, 521, 1206]",0,6.15,4.35,1,92,6.2272e-08
"8216",983,983,"[138, 595, 905, 1120]",0,5.9,4.4,1,31,2.37369e-05
"8481",754,754,"[133, 711, 764, 908]",0,6.05,5.55,1,52,2.24177e-06
"8490",754,754,"[133, 711, 768, 908]",0,6.1,5.6,1,47,3.83792e-06
"8534",754,754,"[126, 707, 764, 907]",0,5.95,5.4,1,5,0.0239684
"8564",754,754,"[132, 710, 765, 907]",0,6.05,5.45,1,91,6.41979e-08
"8581",754,754,"[132, 710, 767, 907]",0,6.1,5.4,1,86,1.09907e-07
"8595",754,754,"[132, 711, 768, 907]",0,6.1,5.5,1,71,3.09382e-07
"8606",1204,1204,"[208, 243, 608, 781]",0,6.35,3.55,1,46,3.95662e-06
"8618",1204,1204,"[208, 248, 608, 781]",0,6.4,3.6,1,78,2.06165e-07
"8670",1204,1204,"[204, 244, 608, 782]",0,6.3,3.65,1,73,2.91097e-07
"8730",1204,1204,"[205, 247, 612, 782]",0,6.4,3.65,1,76,2.19115e-07
"8967",1204,1204,"[205, 248, 608, 786]",0,6.4,3.7,1,71,3.09382e-07
"8968",1204,1204,"[208, 248, 608, 786]",0,6.45,3.65,1,72,3.001e-07
"9452",1069,1069,"[183, 687, 928, 1227]",0,6.35,3.75,1,91,6.41979e-08
"9455",1069,1069,"[188, 687, 928, 1227]",0,6.45,3.75,1,98,5.18708e-08
"9459",1069,1069,"[187, 689, 928, 1227]",0,6.5,3.7,1,85,1.13306e-07
"9533",1069,1069,"[187, 689, 928, 1230]",0,6.55,3.75,1,26,7.27228e-05
"10230",1204,1204,"[205, 248, 615, 788]",0,6.5,3.85,1,13,0.0150458
"10705",1867,1867,"[191, 375, 1052, 1147]",0,6.4,3.9,1,18,0.00954628
"10958",1069,1069,"[183, 690, 928, 1227]",0,6.4,3.8,1,77,2.12541e-07
"11016",1069,1069,"[184, 688, 929, 1228]",0,6.35,3.95,1,13,0.0150458
"11127",1069,1069,"[183, 690, 928, 1229]",0,6.4,3.9,1,74,2.82364e-07
"11138",1069,1069,"[188, 690, 929, 1229]",0,6.5,3.95,1,67,5.13773e-07
"11454",955,955,"[240, 382, 529, 1082]",0,6.5,4.4,1,31,2.37369e-05
"11471",955,955,"[234, 377, 525, 1079]",0,6.25,4.45,1,18,0.00954628
"11500",955,955,"[236, 377, 529, 1079]",0,6.35,4.4,1,84,1.16811e-07
"11518",955,955,"[233, 376, 525, 1078]",0,6.25,4.3,1,71,3.09382e-07
"11519",955,955,"[233, 377, 525, 1078]",0,6.25,4.35,1,95,5.68339e-08
"11522",955,955,"[233, 382, 525, 1078]",0,6.3,4.35,1,72,3.001e-07
"11548",955,955,"[236, 382, 525, 1081]",0,6.4,4.35,1,34,1.31521e-05
"11639",754,754,"[134, 713, 767, 915]",0,6.25,5.35,1,32,2.24707e-05
"11763",1867,1867,"[195, 390, 1058, 1149]",0,6.95,3.7,1,58,1.27016e-06
"11779",1867,1867,"[197, 391, 1060, 1153]",0,7.1,3.9,1,20,0.00057784
"11859",1867,1867,"[195, 390, 1058, 1152]",0,7,3.75,1,41,6.65845e-06
"11901",1867,1867,"[194, 388, 1058, 1150]",0,6.85,3.95,1,84,1.16811e-07
"12091",243,243,"[315, 444, 544, 745]",0,6.95,4.35,1,6,0.023133
"12092",243,243,"[312, 446, 544, 745]",0,6.95,4.3,1,92,6.2272e-08
"12093",243,243,"[313, 446, 544, 745]",0,6.95,4.35,1,85,1.13306e-07
"12132",243,243,"[314, 446, 548, 745]",0,7.05,4.3,1,99,5.03147e-08
"12135",243,243,"[317, 446, 548, 745]",0,7.1,4.35,1,96,5.51289e-08
"12179",243,243,"[313, 444, 544, 744]",0,6.9,4.3,1,52,2.24177e-06
"12217",243,243,"[314, 446, 548, 744]",0,7.05,4.25,1,79,1.9998e-07
"12246",243,243,"[313, 444, 544, 741]",0,6.85,4.35,1,58,1.27016e-06
"12249",243,243,"[312, 446, 544, 741]",0,6.9,4.3,1,88,8.52879e-08
"12250",243,243,"[313, 446, 544, 741]",0,6.9,4.35,1,71,3.09382e-07
"12273",243,243,"[313, 445, 546, 741]",0,6.85,4.5,1,25,8.30721e-05
