pos,cell,lvf,zvf,dr,negative_control_barcodes,gene_encoding_barcodes,est_FDR
0,5,5.5,1,0,1061,5204,0.030208814
0,6,5.5,1,0,1368,8423,0.024064391
1,1,5.5,1,0,1575,6989,0.03339036
1,2,5.5,1,0,1745,6240,0.041434913
1,3,5.5,1,0,2351,13487,0.025828124
1,4,5.5,1,0,1462,9492,0.022821555
1,5,5.5,1,0,1140,6493,0.026014473
1,6,5.5,1,0,2911,12522,0.034444834
1,7,5.5,1,0,2484,12757,0.028850851
1,8,5.5,1,0,1468,3566,0.060995852
1,9,5.5,1,0,1544,3664,0.062437775
1,10,5.5,1,0,1705,8202,0.030800673
1,11,5.5,1,0,2394,10253,0.03459623
1,12,5.5,1,0,3571,13507,0.039172973
1,14,5.5,1,0,2580,10446,0.036595296
2,1,5.5,1,0,2604,7512,0.051361889
2,3,5.5,1,0,1514,6179,0.036304735
2,4,5.5,1,0,1286,4851,0.039279439
2,5,5.5,1,0,1246,5604,0.032943937
2,6,5.5,1,0,1158,2695,0.063665679
2,7,5.5,1,0,1586,3822,0.061484845
2,8,5.5,1,0,1916,6294,0.045104965
2,9,5.5,1,0,1280,5768,0.032880643
2,10,5.5,1,0,1296,4986,0.038513085
2,11,5.5,1,0,1474,3329,0.065605353
2,12,5.5,1,0,1668,3914,0.063143814
2,13,5.5,1,0,1829,6234,0.043471286
2,23,5.5,1,0,2200,7079,0.046047532
2,28,5.5,1,0,2466,7914,0.046169228
2,29,5.5,1,0,1301,4483,0.042999573
2,31,5.5,1,0,4458,14791,0.044657881
3,1,5.5,1,0,1432,16210,0.013089275
3,2,5.5,1,0,2356,15240,0.022905823
3,3,5.5,1,0,2200,17475,0.018653532
3,5,5.5,1,0,837,8432,0.014707892
3,8,5.5,1,0,1260,8781,0.021260925
3,9,5.5,1,0,2069,14371,0.021331878
3,11,5.5,1,0,1283,13423,0.014162263
3,13,5.5,1,0,2627,16778,0.023199331
4,3,5.5,1,0,2034,7575,0.039785415
4,5,5.5,1,0,1764,5758,0.045392333
4,6,5.5,1,0,3031,10515,0.042710263
4,8,5.5,1,0,2734,11309,0.035820355
5,2,5.5,1,0,3314,19073,0.025744774
5,7,5.5,1,0,2024,15676,0.019130699
5,11,5.5,1,0,1494,7544,0.029342999
6,1,5.5,1,0,1525,8417,0.02684529
6,6,5.5,1,0,280,2158,0.019224815
6,7,5.5,1,0,3180,13982,0.03369872
6,8,5.5,1,0,2357,9647,0.036201194
6,10,5.5,1,0,2939,11447,0.038042013
7,2,5.5,1,0,3329,13577,0.036330014
7,4,5.5,1,0,1882,11562,0.024118053
7,5,5.5,1,0,385,3966,0.014383468
7,8,5.5,1,0,1640,6782,0.035829574
7,9,5.5,1,0,2517,11904,0.031328953
7,10,5.5,1,0,2701,9956,0.040197152
7,11,5.5,1,0,3984,18915,0.031208189
7,12,5.5,1,0,2560,14207,0.026698888
8,2,5.5,1,0,2702,10746,0.037255817
8,3,5.5,1,0,2567,15599,0.024382863
8,4,5.5,1,0,2015,12433,0.024013458
8,6,5.5,1,0,2999,12366,0.035933772
8,7,5.5,1,0,3088,14895,0.03071796
8,8,5.5,1,0,4247,16476,0.038193201
8,9,5.5,1,0,3463,13545,0.037881666
8,12,5.5,1,0,2251,11850,0.028145744
9,3,5.5,1,0,1653,9640,0.025406884
9,7,5.5,1,0,2735,17442,0.023233607
9,8,5.5,1,0,1554,13765,0.016727475
9,10,5.5,1,0,4098,16412,0.036996959
9,12,5.5,1,0,2823,15360,0.027231731
9,13,5.5,1,0,3343,21516,0.023021331
9,14,5.5,1,0,4260,20266,0.031145632
10,6,5.5,1,0,2094,17115,0.018128228
10,7,5.5,1,0,870,9562,0.013481124
10,8,5.5,1,0,2692,12117,0.032918159
10,9,5.5,1,0,1915,12115,0.023420758
10,11,5.5,1,0,1832,11839,0.022927993
10,15,5.5,1,0,2044,12849,0.023570411
10,16,5.5,1,0,2145,7659,0.041496437
11,3,5.5,1,0,2700,9227,0.043356961
11,4,5.5,1,0,2197,7509,0.043351441
11,5,5.5,1,0,2538,9565,0.039315357
11,6,5.5,1,0,3076,17277,0.026379927
11,12,5.5,1,0,2803,24305,0.017087678
11,13,5.5,1,0,3748,14440,0.038458113
12,2,5.5,1,0,790,8920,0.013122537
12,3,5.5,1,0,750,9516,0.011677837
12,4,5.5,1,0,1601,9596,0.024720467
12,6,5.5,1,0,820,9949,0.01221209
12,7,5.5,1,0,1792,13832,0.019195906
12,12,5.5,1,0,1609,12638,0.018863978
12,13,5.5,1,0,995,8147,0.018095932
12,14,5.5,1,0,734,7130,0.01525324
12,15,5.5,1,0,1580,16063,0.014574243
12,16,5.5,1,0,1403,28140,0.007387358
13,9,5.5,1,0,2357,17956,0.019449371
13,10,5.5,1,0,2895,8040,0.053351681
13,11,5.5,1,0,2052,14362,0.021169862
14,4,5.5,1,0,2878,14422,0.029567927
14,6,5.5,1,0,3599,22116,0.024111868
14,7,5.5,1,0,761,3175,0.035513748
14,9,5.5,1,0,1899,7270,0.038703135
14,10,5.5,1,0,1463,6564,0.033024126
14,11,5.5,1,0,4828,16899,0.042331323
14,12,5.5,1,0,4341,18559,0.034656987
14,13,5.5,1,0,3181,32332,0.014577622
14,14,5.5,1,0,2868,12784,0.033240532
15,3,5.5,1,0,1175,6055,0.028752744
15,7,5.5,1,0,2010,6023,0.049446867
15,8,5.5,1,0,1377,5184,0.039357231
15,9,5.5,1,0,2368,7725,0.045419128
15,10,5.5,1,0,2953,7873,0.055574912
15,11,5.5,1,0,2119,9252,0.033935239
15,16,5.5,1,0,2586,7175,0.053402575
15,17,5.5,1,0,1892,8743,0.032063892
16,2,5.5,1,0,2421,11194,0.032045354
16,3,5.5,1,0,1898,10930,0.025729517
16,5,5.5,1,0,1783,9004,0.029340766
16,9,5.5,1,0,2108,9450,0.033051744
16,13,5.5,1,0,2387,10058,0.035163846
16,14,5.5,1,0,2234,12917,0.02562578
17,5,5.5,1,0,2212,9871,0.033203171
17,7,5.5,1,0,2502,13843,0.026780129
17,8,5.5,1,0,1706,11830,0.021367311
17,9,5.5,1,0,2204,13580,0.02404736
17,11,5.5,1,0,1547,20523,0.011168762
17,12,5.5,1,0,1447,10696,0.020044846
18,3,5.5,1,0,3245,15730,0.030566208
18,5,5.5,1,0,381,2605,0.021670695
18,6,5.5,1,0,2852,10061,0.042001418
18,12,5.5,1,0,2041,11158,0.02710268
18,13,5.5,1,0,5535,22854,0.035884838
18,14,5.5,1,0,3530,13750,0.038038869
19,5,5.5,1,0,3373,21093,0.023693738
19,6,5.5,1,0,1082,10931,0.014666381
19,8,5.5,1,0,2766,16622,0.024656106
19,9,5.5,1,0,4330,26928,0.023825355
19,10,5.5,1,0,1544,8825,0.025923174
20,4,5.5,1,0,2672,8022,0.049352525
20,5,5.5,1,0,1164,6186,0.027880378
20,10,5.5,1,0,2028,9959,0.030172257
20,11,5.5,1,0,1973,6470,0.045183346
20,12,5.5,1,0,2528,12878,0.029086016
20,13,5.5,1,0,2961,11872,0.036954736
20,14,5.5,1,0,1676,7652,0.032452984
21,1,5.5,1,0,3114,22403,0.020595295
21,2,5.5,1,0,2193,19221,0.016905119
21,4,5.5,1,0,2722,14964,0.026952311
21,5,5.5,1,0,3332,17424,0.028334315
21,6,5.5,1,0,2428,12183,0.029529087
21,7,5.5,1,0,3274,15860,0.030586591
21,10,5.5,1,0,2166,9874,0.03250281
21,11,5.5,1,0,1018,11768,0.012817423
21,12,5.5,1,0,2678,10522,0.037710984
21,13,5.5,1,0,2356,12730,0.027422211
22,2,5.5,1,0,2649,17330,0.022648476
22,8,5.5,1,0,1595,12407,0.019048005
22,9,5.5,1,0,4280,15680,0.040443925
22,11,5.5,1,0,1986,15644,0.018809923
23,2,5.5,1,0,1383,13258,0.015456094
23,3,5.5,1,0,3395,22084,0.022778107
23,5,5.5,1,0,1192,14195,0.012442179
23,7,5.5,1,0,1393,14310,0.014423381
23,8,5.5,1,0,493,8195,0.008913608
23,9,5.5,1,0,1847,16298,0.016791449
23,10,5.5,1,0,2343,15271,0.022733191
24,2,5.5,1,0,2213,7266,0.045127534
24,3,5.5,1,0,3676,15722,0.034643622
24,4,5.5,1,0,2911,9253,0.046613877
24,6,5.5,1,0,2586,9976,0.038408528
24,8,5.5,1,0,4071,14302,0.042175468
24,9,5.5,1,0,2865,12374,0.034306001
24,10,5.5,1,0,2473,8573,0.042741216
24,12,5.5,1,0,3079,9421,0.048424848
24,13,5.5,1,0,1890,6946,0.04031648
25,3,5.5,1,0,2226,13232,0.024926153
25,6,5.5,1,0,2810,19353,0.021513626
25,7,5.5,1,0,3306,14971,0.032719573
25,8,5.5,1,0,2989,16854,0.026277165
25,9,5.5,1,0,2090,15633,0.019808863
26,5,5.5,1,0,3524,11218,0.046545323
26,6,5.5,1,0,2276,12744,0.026461964
26,7,5.5,1,0,2112,14894,0.021010585
26,9,5.5,1,0,2195,6237,0.052145203
26,10,5.5,1,0,2414,8221,0.043507908
26,13,5.5,1,0,1009,3663,0.040814063
26,16,5.5,1,0,3022,10204,0.043881311
27,2,5.5,1,0,1842,5765,0.047341924
27,6,5.5,1,0,1472,11835,0.018428718
27,7,5.5,1,0,2393,7865,0.045081624
27,8,5.5,1,0,2087,7562,0.040892283
27,9,5.5,1,0,2092,7923,0.039122591
28,3,5.5,1,0,1617,7311,0.032770934
28,8,5.5,1,0,2195,10580,0.030740041
28,9,5.5,1,0,3022,11305,0.039607687
28,10,5.5,1,0,3018,15802,0.028298457
28,11,5.5,1,0,2902,9325,0.046110959
28,12,5.5,1,0,1910,13416,0.021094338
28,13,5.5,1,0,3778,14909,0.037546462
28,14,5.5,1,0,2502,9127,0.040617654
28,16,5.5,1,0,2201,8974,0.036340388
29,3,5.5,1,0,1156,12005,0.014267611
29,4,5.5,1,0,1930,9421,0.030353997
29,5,5.5,1,0,1717,8468,0.03004312
29,6,5.5,1,0,1494,12830,0.017253592
29,7,5.5,1,0,3450,21902,0.023339465
29,8,5.5,1,0,2446,24045,0.015072568
30,1,5.5,1,0,3794,21984,0.025570911
30,2,5.5,1,0,2346,12087,0.028758423
30,6,5.5,1,0,2727,11555,0.034967998
30,8,5.5,1,0,4131,18771,0.032607941
0,1,5.5,1,1,2648,8915,0.044010086
0,2,5.5,1,1,3570,9951,0.053156585
0,3,5.5,1,1,4069,14514,0.041539011
0,4,5.5,1,1,3703,9260,0.059251358
0,5,5.5,1,1,2089,6462,0.047899069
0,6,5.5,1,1,2707,10196,0.039338157
1,1,5.5,1,1,3091,8731,0.052455448
1,2,5.5,1,1,3132,7686,0.060377755
1,3,5.5,1,1,4525,16298,0.041137686
1,4,5.5,1,1,3099,11702,0.039238922
1,5,5.5,1,1,2341,8152,0.04254934
1,6,5.5,1,1,5222,15385,0.050291542
1,7,5.5,1,1,4730,15733,0.044545638
1,8,5.5,1,1,2558,4588,0.082610018
1,9,5.5,1,1,2663,4633,0.085165647
1,10,5.5,1,1,3167,10073,0.046584862
1,11,5.5,1,1,4331,12409,0.051713863
1,12,5.5,1,1,6210,16614,0.055382554
1,14,5.5,1,1,4646,12525,0.054961308
2,1,5.5,1,1,4767,9454,0.074711101
2,3,5.5,1,1,2964,7649,0.057415496
2,4,5.5,1,1,2333,6019,0.057430947
2,5,5.5,1,1,2398,6932,0.051256177
2,6,5.5,1,1,1911,3261,0.086829135
2,7,5.5,1,1,2622,4756,0.081685774
2,8,5.5,1,1,3425,7713,0.065794991
2,9,5.5,1,1,2562,7253,0.052337989
2,10,5.5,1,1,2529,6358,0.058936439
2,11,5.5,1,1,2525,4169,0.089739795
2,12,5.5,1,1,2851,4933,0.085633104
2,13,5.5,1,1,3371,7794,0.064084638
2,23,5.5,1,1,3964,8661,0.067814286
2,28,5.5,1,1,4483,9842,0.067490239
2,29,5.5,1,1,2437,5721,0.063115956
2,31,5.5,1,1,8153,18378,0.065731687
3,1,5.5,1,1,3076,19249,0.023677385
3,2,5.5,1,1,4354,18216,0.035415306
3,3,5.5,1,1,4470,21094,0.031398158
3,5,5.5,1,1,1870,10089,0.027463069
3,8,5.5,1,1,2364,10426,0.033595827
3,9,5.5,1,1,3948,17136,0.034136837
3,11,5.5,1,1,2807,16369,0.025408314
3,13,5.5,1,1,4820,20078,0.035569861
4,3,5.5,1,1,3526,9264,0.056394837
4,5,5.5,1,1,3061,7001,0.064782669
4,6,5.5,1,1,5432,13145,0.06122866
4,8,5.5,1,1,5047,13902,0.053791246
5,2,5.5,1,1,6065,22791,0.039429658
5,7,5.5,1,1,3972,18842,0.031234735
5,11,5.5,1,1,2806,9054,0.045920093
6,1,5.5,1,1,2634,10044,0.038856587
6,6,5.5,1,1,531,2533,0.031060963
6,7,5.5,1,1,5686,16893,0.049871871
6,8,5.5,1,1,4175,11778,0.05252191
6,10,5.5,1,1,4920,13598,0.053609981
7,2,5.5,1,1,5864,16572,0.052429368
7,4,5.5,1,1,3433,13934,0.036505103
7,5,5.5,1,1,906,4785,0.028054455
7,8,5.5,1,1,3114,8405,0.054895466
7,9,5.5,1,1,4650,14424,0.047766434
7,10,5.5,1,1,4739,12255,0.057296617
7,11,5.5,1,1,7116,23042,0.045758455
7,12,5.5,1,1,4808,17278,0.041231257
8,2,5.5,1,1,4617,12892,0.053063411
8,3,5.5,1,1,4779,18819,0.037626695
8,4,5.5,1,1,3723,14947,0.036905797
8,6,5.5,1,1,5094,14873,0.050747651
8,7,5.5,1,1,5450,17842,0.045259375
8,8,5.5,1,1,7390,19905,0.055009518
8,9,5.5,1,1,6019,16408,0.054353095
8,12,5.5,1,1,4052,14301,0.041981564
9,3,5.5,1,1,3002,11455,0.038830339
9,7,5.5,1,1,5009,20863,0.035573767
9,8,5.5,1,1,3097,16398,0.02798375
9,10,5.5,1,1,7025,19862,0.052405749
9,12,5.5,1,1,5034,18379,0.040583259
9,13,5.5,1,1,6210,25767,0.035709464
9,14,5.5,1,1,7518,24508,0.04545169
10,6,5.5,1,1,4087,20416,0.029661258
10,7,5.5,1,1,1902,11611,0.024271492
10,8,5.5,1,1,4688,14587,0.047618664
10,9,5.5,1,1,3696,14558,0.037617145
10,11,5.5,1,1,3399,14248,0.035347023
10,15,5.5,1,1,3983,15691,0.037611034
10,16,5.5,1,1,3607,9228,0.057915411
11,3,5.5,1,1,4478,11098,0.059785375
11,4,5.5,1,1,3695,9082,0.060282122
11,5,5.5,1,1,4518,11807,0.056697283
11,6,5.5,1,1,5790,20988,0.040875501
11,12,5.5,1,1,5607,29474,0.028186884
11,13,5.5,1,1,6380,17358,0.054459867
12,2,5.5,1,1,1702,10849,0.02324478
12,3,5.5,1,1,1778,11468,0.022972045
12,4,5.5,1,1,3123,11677,0.039627465
12,6,5.5,1,1,1816,12124,0.022193485
12,7,5.5,1,1,3502,16498,0.031451432
12,12,5.5,1,1,3309,15298,0.032049237
12,13,5.5,1,1,2015,9734,0.030671802
12,14,5.5,1,1,1560,8694,0.026586462
12,15,5.5,1,1,3315,19392,0.025328911
12,16,5.5,1,1,3522,34311,0.015209382
13,9,5.5,1,1,4644,21725,0.031672913
13,10,5.5,1,1,5328,10299,0.076652221
13,11,5.5,1,1,4395,17776,0.03663367
14,4,5.5,1,1,5253,17316,0.044948521
14,6,5.5,1,1,6981,26844,0.038532394
14,7,5.5,1,1,1416,4029,0.052074076
14,9,5.5,1,1,3515,8882,0.058636784
14,10,5.5,1,1,2787,8022,0.051476605
14,11,5.5,1,1,8040,20480,0.058167672
14,12,5.5,1,1,7596,22567,0.04987314
14,13,5.5,1,1,6760,38916,0.025737958
14,14,5.5,1,1,5077,15452,0.04868308
15,3,5.5,1,1,2290,7373,0.046020023
15,7,5.5,1,1,3283,7278,0.06683661
15,8,5.5,1,1,2519,6319,0.059065706
15,9,5.5,1,1,4039,9496,0.0630215
15,10,5.5,1,1,4958,9663,0.076023897
15,11,5.5,1,1,3927,11240,0.051766664
15,16,5.5,1,1,4263,8714,0.072485871
15,17,5.5,1,1,3494,10640,0.048656051
16,2,5.5,1,1,4237,13350,0.047025431
16,3,5.5,1,1,3415,13168,0.038426115
16,5,5.5,1,1,3184,10880,0.043361046
16,9,5.5,1,1,3820,11426,0.049536433
16,13,5.5,1,1,4067,12044,0.050033284
16,14,5.5,1,1,4165,15752,0.039177335
17,5,5.5,1,1,3915,12034,0.048203364
17,7,5.5,1,1,4495,16744,0.039776454
17,8,5.5,1,1,3251,14133,0.03408303
17,9,5.5,1,1,4144,16439,0.037350802
17,11,5.5,1,1,3399,24437,0.020609092
17,12,5.5,1,1,2838,12765,0.032941787
18,3,5.5,1,1,6025,18966,0.047069208
18,5,5.5,1,1,910,3332,0.040466159
18,6,5.5,1,1,5235,12389,0.062608892
18,12,5.5,1,1,3882,13818,0.04162612
18,13,5.5,1,1,10478,28000,0.055446731
18,14,5.5,1,1,6331,16906,0.055486462
19,5,5.5,1,1,6196,25109,0.036562643
19,6,5.5,1,1,2267,13479,0.02492008
19,8,5.5,1,1,4936,20018,0.036535079
19,9,5.5,1,1,7974,32348,0.036524509
19,10,5.5,1,1,2777,10525,0.039093933
20,4,5.5,1,1,4635,9698,0.070814655
20,5,5.5,1,1,2259,7556,0.044297566
20,10,5.5,1,1,3930,12319,0.047268594
20,11,5.5,1,1,3551,7919,0.066440962
20,12,5.5,1,1,4910,15711,0.046305572
20,13,5.5,1,1,5434,14301,0.056300054
20,14,5.5,1,1,3202,9348,0.05075259
21,1,5.5,1,1,5692,26622,0.031679608
21,2,5.5,1,1,4528,23166,0.028960826
21,4,5.5,1,1,4757,17762,0.039682303
21,5,5.5,1,1,5883,20845,0.041816967
21,6,5.5,1,1,4181,14656,0.042268837
21,7,5.5,1,1,5634,18996,0.043945081
21,10,5.5,1,1,3723,11895,0.046375027
21,11,5.5,1,1,2148,14201,0.022411501
21,12,5.5,1,1,4433,12673,0.051829126
21,13,5.5,1,1,4188,15292,0.040578685
22,2,5.5,1,1,5753,21867,0.038981698
22,8,5.5,1,1,3290,15623,0.031202332
22,9,5.5,1,1,7238,19091,0.056175311
22,11,5.5,1,1,4233,19280,0.032530956
23,2,5.5,1,1,2983,15760,0.028044818
23,3,5.5,1,1,6405,26690,0.035557085
23,5,5.5,1,1,2554,17150,0.022065428
23,7,5.5,1,1,2960,17294,0.025360151
23,8,5.5,1,1,1208,10080,0.017756689
23,9,5.5,1,1,3884,19752,0.029135584
23,10,5.5,1,1,4290,18319,0.034698533
24,2,5.5,1,1,3675,8747,0.062252071
24,3,5.5,1,1,6615,19315,0.050744704
24,4,5.5,1,1,4885,11190,0.064682987
24,6,5.5,1,1,4509,12130,0.055077602
24,8,5.5,1,1,6912,17383,0.058916181
24,9,5.5,1,1,4849,14759,0.04868003
24,10,5.5,1,1,4168,10307,0.059917132
24,12,5.5,1,1,5181,11394,0.067374098
24,13,5.5,1,1,3341,8536,0.057993278
25,3,5.5,1,1,4033,15972,0.03741317
25,6,5.5,1,1,5243,23294,0.033349657
25,7,5.5,1,1,5666,18090,0.046408079
25,8,5.5,1,1,5340,20104,0.039356309
25,9,5.5,1,1,4081,18634,0.032450104
26,5,5.5,1,1,5916,13681,0.06407165
26,6,5.5,1,1,4302,15712,0.04056902
26,7,5.5,1,1,4209,18063,0.03452587
26,9,5.5,1,1,3669,7664,0.070932914
26,10,5.5,1,1,4206,10083,0.061806633
26,13,5.5,1,1,1950,4701,0.061461046
26,16,5.5,1,1,5403,12548,0.063799319
27,2,5.5,1,1,3150,7142,0.065350106
27,6,5.5,1,1,3035,14602,0.030796541
27,7,5.5,1,1,4194,9762,0.063656859
27,8,5.5,1,1,3687,9357,0.058383764
27,9,5.5,1,1,3841,9767,0.058269153
28,3,5.5,1,1,2898,8857,0.048480526
28,8,5.5,1,1,4081,12807,0.047214432
28,9,5.5,1,1,5227,13531,0.057237175
28,10,5.5,1,1,5600,19345,0.04289186
28,11,5.5,1,1,4879,11318,0.063872912
28,12,5.5,1,1,3826,16478,0.034402979
28,13,5.5,1,1,6786,17973,0.055943401
28,14,5.5,1,1,4385,11007,0.059027748
28,16,5.5,1,1,3850,10832,0.052663251
29,3,5.5,1,1,2414,14367,0.024895839
29,4,5.5,1,1,3439,11291,0.045128963
29,5,5.5,1,1,3133,10266,0.045218351
29,6,5.5,1,1,2993,15230,0.029118057
29,7,5.5,1,1,6453,26277,0.036386599
29,8,5.5,1,1,5010,28808,0.02576797
30,1,5.5,1,1,6759,26287,0.038097546
30,2,5.5,1,1,4132,14505,0.04220833
30,6,5.5,1,1,4682,13959,0.049697288
30,8,5.5,1,1,7253,22828,0.047076634
0,1,6,1,0,1109,6676,0.024613354
0,2,6,1,0,1544,7297,0.031351515
0,3,6,1,0,1865,11121,0.024847951
0,4,6,1,0,1737,6945,0.0370581
0,5,6,1,0,948,4903,0.028648509
0,6,6,1,0,1205,7964,0.022418749
1,1,6,1,0,1400,6592,0.031467803
1,2,6,1,0,1562,5855,0.039528444
1,3,6,1,0,2095,12690,0.024461213
1,4,6,1,0,1276,8967,0.021084295
1,5,6,1,0,1006,6147,0.024248806
1,6,6,1,0,2568,11768,0.032333145
1,7,6,1,0,2162,12014,0.026663898
1,8,6,1,0,1303,3306,0.058397889
1,9,6,1,0,1340,3396,0.058464562
1,10,6,1,0,1505,7730,0.028847793
1,11,6,1,0,2095,9582,0.032395407
1,12,6,1,0,3090,12706,0.036033398
1,14,6,1,0,2283,9792,0.034545389
2,1,6,1,0,2283,6969,0.048539023
2,3,6,1,0,1333,5783,0.03415329
2,4,6,1,0,1114,4555,0.036237013
2,5,6,1,0,1096,5264,0.030849651
2,6,6,1,0,1027,2489,0.061136579
2,7,6,1,0,1400,3550,0.058432608
2,8,6,1,0,1692,5862,0.042767132
2,9,6,1,0,1100,5391,0.03023284
2,10,6,1,0,1156,4665,0.036716542
2,11,6,1,0,1296,3081,0.062325947
2,12,6,1,0,1477,3605,0.060705887
2,13,6,1,0,1601,5778,0.041055314
2,23,6,1,0,1908,6585,0.042931709
2,28,6,1,0,2178,7381,0.043721822
2,29,6,1,0,1141,4197,0.040281187
2,31,6,1,0,3911,13699,0.04230138
3,1,6,1,0,1263,15555,0.012030645
3,2,6,1,0,2089,14565,0.021251204
3,3,6,1,0,1940,16759,0.017151781
3,5,6,1,0,725,8048,0.013347675
3,8,6,1,0,1108,8421,0.019495379
3,9,6,1,0,1830,13756,0.019711266
3,11,6,1,0,1136,12941,0.013006669
3,13,6,1,0,2281,16013,0.021106109
4,3,6,1,0,1776,7104,0.0370421
4,5,6,1,0,1580,5384,0.043481811
4,6,6,1,0,2654,9844,0.039947067
4,8,6,1,0,2412,10614,0.033670829
5,2,6,1,0,2936,18093,0.024043686
5,7,6,1,0,1794,14966,0.017761199
5,11,6,1,0,1316,7151,0.027267461
6,1,6,1,0,1356,8005,0.025098857
6,6,6,1,0,249,2043,0.018058703
6,7,6,1,0,2815,13153,0.031710944
6,8,6,1,0,2078,9073,0.033935185
6,10,6,1,0,2630,10790,0.036115189
7,2,6,1,0,2919,12806,0.033773509
7,4,6,1,0,1658,10988,0.022357408
7,5,6,1,0,333,3769,0.013091026
7,8,6,1,0,1458,6366,0.033934892
7,9,6,1,0,2233,11294,0.029295204
7,10,6,1,0,2409,9356,0.03815067
7,11,6,1,0,3532,17988,0.029093328
7,12,6,1,0,2257,13501,0.024769726
8,2,6,1,0,2352,10088,0.034545209
8,3,6,1,0,2273,14877,0.022638084
8,4,6,1,0,1759,11799,0.022089009
8,6,6,1,0,2643,11707,0.033450848
8,7,6,1,0,2696,14060,0.028411238
8,8,6,1,0,3714,15490,0.03552598
8,9,6,1,0,3071,12749,0.035691046
8,12,6,1,0,1969,11269,0.025889039
9,3,6,1,0,1435,9190,0.023136197
9,7,6,1,0,2403,16616,0.021428061
9,8,6,1,0,1355,13241,0.015162615
9,10,6,1,0,3590,15501,0.034315499
9,12,6,1,0,2502,14561,0.025459607
9,13,6,1,0,2983,20485,0.021576096
9,14,6,1,0,3764,19237,0.028991311
10,6,6,1,0,1844,16346,0.016714947
10,7,6,1,0,750,9203,0.012075008
10,8,6,1,0,2353,11475,0.030382592
10,9,6,1,0,1710,11575,0.021889241
10,11,6,1,0,1617,11275,0.021249517
10,15,6,1,0,1779,12278,0.021468609
10,16,6,1,0,1927,7221,0.0395403
11,3,6,1,0,2363,8656,0.040448466
11,4,6,1,0,1956,7065,0.041021569
11,5,6,1,0,2250,8961,0.037203314
11,6,6,1,0,2666,16338,0.024177803
11,12,6,1,0,2464,23238,0.015710773
11,13,6,1,0,3324,13604,0.036203452
12,2,6,1,0,693,8554,0.012003823
12,3,6,1,0,647,9141,0.01048736
12,4,6,1,0,1425,9084,0.023243061
12,6,6,1,0,725,9581,0.011211991
12,7,6,1,0,1608,13231,0.018007315
12,12,6,1,0,1401,12088,0.017172727
12,13,6,1,0,874,7836,0.016526184
12,14,6,1,0,643,6819,0.013971591
12,15,6,1,0,1387,15410,0.013336117
12,16,6,1,0,1238,27333,0.006711026
13,9,6,1,0,2111,17043,0.018352607
13,10,6,1,0,2533,7466,0.050269294
13,11,6,1,0,1807,13559,0.019746316
14,4,6,1,0,2570,13649,0.027898951
14,6,6,1,0,3232,21020,0.022782125
14,7,6,1,0,674,2993,0.033366355
14,9,6,1,0,1708,6817,0.037123606
14,10,6,1,0,1279,6190,0.030615086
14,11,6,1,0,4294,15866,0.040100536
14,12,6,1,0,3844,17452,0.032635762
14,13,6,1,0,2783,30975,0.013312434
14,14,6,1,0,2519,12085,0.030884253
15,3,6,1,0,1032,5693,0.026859263
15,7,6,1,0,1793,5671,0.046846401
15,8,6,1,0,1218,4879,0.036988954
15,9,6,1,0,2082,7216,0.042750361
15,10,6,1,0,2613,7324,0.052862374
15,11,6,1,0,1884,8691,0.032119349
15,16,6,1,0,2306,6658,0.051318162
15,17,6,1,0,1671,8244,0.030032677
16,2,6,1,0,2135,10551,0.029981948
16,3,6,1,0,1670,10373,0.023854355
16,5,6,1,0,1571,8548,0.02723123
16,9,6,1,0,1850,8910,0.030764482
16,13,6,1,0,2119,9445,0.033241804
16,14,6,1,0,2003,12264,0.024199389
17,5,6,1,0,1974,9311,0.031412782
17,7,6,1,0,2215,13142,0.024972835
17,8,6,1,0,1508,11245,0.019869982
17,9,6,1,0,1908,12899,0.021916839
17,11,6,1,0,1353,19743,0.010154072
17,12,6,1,0,1271,10247,0.01837826
18,3,6,1,0,2844,14747,0.028574688
18,5,6,1,0,341,2441,0.020698658
18,6,6,1,0,2517,9397,0.039687119
18,12,6,1,0,1827,10512,0.025751871
18,13,6,1,0,4881,21391,0.033809076
18,14,6,1,0,3096,12875,0.035629465
19,5,6,1,0,3005,20118,0.022131725
19,6,6,1,0,935,10530,0.013156453
19,8,6,1,0,2471,15930,0.022983309
19,9,6,1,0,3807,25679,0.021966474
19,10,6,1,0,1344,8390,0.0237352
20,4,6,1,0,2378,7426,0.047447408
20,5,6,1,0,1009,5830,0.025643553
20,10,6,1,0,1777,9398,0.028016093
20,11,6,1,0,1753,6022,0.043131717
20,12,6,1,0,2215,12124,0.027069697
20,13,6,1,0,2608,11064,0.034926173
20,14,6,1,0,1491,7177,0.030781536
21,1,6,1,0,2768,21433,0.019135451
21,2,6,1,0,1912,18400,0.015396629
21,4,6,1,0,2431,14231,0.025310756
21,5,6,1,0,2981,16631,0.026558234
21,6,6,1,0,2141,11551,0.027463297
21,7,6,1,0,2889,15073,0.028399025
21,10,6,1,0,1911,9378,0.030192984
21,11,6,1,0,870,11347,0.011360404
21,12,6,1,0,2364,9963,0.035157091
21,13,6,1,0,2076,12128,0.025362598
22,2,6,1,0,2340,16418,0.021117922
22,8,6,1,0,1412,11808,0.017717969
22,9,6,1,0,3772,14716,0.037978472
22,11,6,1,0,1740,14872,0.017335463
23,2,6,1,0,1217,12642,0.01426364
