ref_x,ref_y,ref_z,ref_int,ref_x,ref_y,ref_z,hyb,comp_x,comp_y,comp_z,comp_int,aligned_x,aligned_y,aligned_z,ref_int,ref_ch,comp_ch
604.2013215403625,1976.987618051597,0.0,10556.585679677048,604.2013215403625,1976.987618051597,0.0,1,603.0009163404769,1978.4602739360407,0.0,23084.967013251546,603.901746837176,1977.9642970879213,0.0,10556.585679677048,0,1
1445.423038217459,1995.9051191070316,0.0,13548.80114925946,1445.423038217459,1995.9051191070316,0.0,1,1444.613190763865,1997.4333931430644,0.0,45774.60001000106,1445.514021260564,1996.937416294945,0.0,13548.80114925946,0,1
1961.7670716200296,2000.1936188665632,0.0,13622.003067437245,1961.7670716200296,2000.1936188665632,0.0,1,1961.498577104464,2001.8326558555368,0.0,37743.34579642424,1962.399407601163,2001.3366790074174,0.0,13622.003067437245,0,1
473.0849582703513,155.64423829542173,0.0,8440.843549986224,473.0849582703513,155.64423829542173,0.0,1,471.6479543638962,155.55908435408443,0.0,26210.17754596846,472.5487848605952,155.06310750596498,0.0,8440.843549986224,0,1
482.1369629352951,248.382955055446,0.0,10096.829970607292,482.1369629352951,248.382955055446,0.0,1,480.72793348577255,248.30293254949865,0.0,28614.8329913977,481.6287639824716,247.8069557013792,0.0,10096.829970607292,0,1
163.74062871422953,328.60899807304463,0.0,16900.085887214005,163.74062871422953,328.60899807304463,0.0,1,161.8397797110323,328.674208186189,0.0,54076.29017785958,162.74061020773132,328.17823133806957,0.0,16900.085887214005,0,1
1018.0174717854026,387.5851768038904,0.0,5806.3847176618365,1018.0174717854026,387.5851768038904,0.0,1,1017.267026554234,387.57970249859113,0.0,14979.250320443874,1018.1678570509331,387.0837256504717,0.0,5806.3847176618365,0,1
1166.5241171589023,434.2846640044306,0.0,5448.335758206882,1166.5241171589023,434.2846640044306,0.0,1,1166.0040152260508,434.30914232244936,0.0,16052.146667212057,1166.9048457227498,433.81316547432994,0.0,5448.335758206882,0,1
1636.7488188626014,529.3192548598172,0.0,12590.611183619709,1636.7488188626014,529.3192548598172,0.0,1,1636.3733090406038,529.4726239523607,0.0,29955.457391773834,1637.2741395373027,528.9766471042412,0.0,12590.611183619709,0,1
892.3902170901978,614.6374225526279,0.0,4192.868003961844,892.3902170901978,614.6374225526279,0.0,1,891.6431176305888,614.8943103250123,0.0,10091.850966130523,892.5439481272879,614.3983334768928,0.0,4192.868003961844,0,1
1106.7523801644415,821.1725859409025,0.0,5137.6818381944895,1106.7523801644415,821.1725859409025,0.0,1,1106.2097652336215,821.4462888000497,0.0,12302.63038340537,1107.1105957303205,820.9503119519303,0.0,5137.6818381944895,0,1
31.74872208838623,908.112373502568,0.0,9521.633766251764,31.74872208838623,908.112373502568,0.0,1,29.903159883003223,908.5859795506228,0.0,27143.61820610109,30.80399037970226,908.0900027025034,0.0,9521.633766251764,0,1
1441.0900516907132,1028.455786355616,0.0,7387.291364371256,1441.0900516907132,1028.455786355616,0.0,1,1440.8377252939622,1028.986635255315,0.0,17021.356733419765,1441.7385557906612,1028.4906584071955,0.0,7387.291364371256,0,1
28.27246406681521,1214.2118648630624,0.0,17721.85739619669,28.27246406681521,1214.2118648630624,0.0,1,26.223489228538124,1215.0216774970272,0.0,44289.55134608921,27.12431972523716,1214.5257006489078,0.0,17721.85739619669,0,1
