gene,block1,block2,block3,block4,block5,block6,block7,block8,block9
998,α⁶,1,0,α⁴,0,α²,0,0,1
999,α²,α⁵,0,α,0,α³,0,0,1
1000,α,0,α²,α³,0,α³,0,0,1
1001,0,α²,1,α⁶,0,α³,0,0,1
1002,α,α⁶,0,α⁵,0,α⁵,0,0,1
1003,α⁶,0,α³,α⁶,0,α⁵,0,0,1
1004,0,1,α⁶,1,0,α⁵,0,0,1
1005,0,α⁴,α⁵,α³,0,α⁶,0,0,1
1006,α³,0,α⁶,α⁴,0,α⁶,0,0,1
1007,0,α³,α³,α⁵,0,1,0,0,1
1008,α⁵,α⁴,0,α⁶,0,1,0,0,1
1009,α²,0,α³,α⁵,0,0,α,α,0
1010,α³,α⁶,0,α⁶,0,0,α,α,0
1011,0,1,α³,α²,0,0,α²,α,0
1012,α⁵,α²,0,α⁴,0,0,α²,α,0
1013,0,α⁶,1,α⁵,0,0,α³,α,0
1014,α⁵,0,α,α⁶,0,0,α³,α,0
1015,α³,0,α⁵,α²,0,0,α⁴,α,0
1016,α,α,0,α⁵,0,0,α⁴,α,0
1017,0,α⁴,α⁶,1,0,0,α⁴,α,0
1018,α⁶,1,0,α,0,0,α⁵,α,0
1019,α⁴,0,α²,α,0,0,α⁶,α,0
1020,0,α,α⁵,α,0,0,1,α,0
1021,0,α²,α⁶,α²,0,0,α,α²,0
1022,α³,0,α⁴,α⁶,0,0,α²,α²,0
1023,α⁴,1,0,1,0,0,α²,α²,0
1024,0,α,α⁴,α³,0,0,α³,α²,0
1025,α⁶,α³,0,α⁵,0,0,α³,α²,0
1026,0,1,α,α⁶,0,0,α⁴,α²,0
1027,α⁶,0,α²,1,0,0,α⁴,α²,0
1028,0,α⁵,1,α,0,0,α⁵,α²,0
1029,α⁴,0,α⁶,α³,0,0,α⁵,α²,0
1030,α²,α²,0,α⁶,0,0,α⁵,α²,0
1031,1,α,0,α²,0,0,α⁶,α²,0
1032,α⁵,0,α³,α²,0,0,1,α²,0
1033,α⁶,0,α⁴,α³,0,0,α,α³,0
1034,0,α³,1,α³,0,0,α²,α³,0
1035,α⁵,α,0,α,0,0,α³,α³,0
1036,α⁴,0,α⁵,1,0,0,α³,α³,0
1037,0,α²,α⁵,α⁴,0,0,α⁴,α³,0
1038,1,α⁴,0,α⁶,0,0,α⁴,α³,0
1039,1,0,α³,α,0,0,α⁵,α³,0
1040,0,α,α²,1,0,0,α⁵,α³,0
1041,0,α⁶,α,α²,0,0,α⁶,α³,0
1042,α⁵,0,1,α⁴,0,0,α⁶,α³,0
1043,α³,α³,0,1,0,0,α⁶,α³,0
1044,α,α²,0,α³,0,0,1,α³,0
1045,α²,α³,0,α⁴,0,0,α,α⁴,0
1046,1,0,α⁵,α⁴,0,0,α²,α⁴,0
1047,0,α⁴,α,α⁴,0,0,α³,α⁴,0
1048,α⁵,0,α⁶,α,0,0,α⁴,α⁴,0
1049,α⁶,α²,0,α²,0,0,α⁴,α⁴,0
1050,0,α³,α⁶,α⁵,0,0,α⁵,α⁴,0
1051,α,α⁵,0,1,0,0,α⁵,α⁴,0
1052,0,α²,α³,α,0,0,α⁶,α⁴,0
1053,α,0,α⁴,α²,0,0,α⁶,α⁴,0
1054,α⁴,α⁴,0,α,0,0,1,α⁴,0
1055,0,1,α²,α³,0,0,1,α⁴,0
1056,α⁶,0,α,α⁵,0,0,1,α⁴,0
1057,α⁵,α⁵,0,α²,0,0,α,α⁵,0
1058,0,α,α³,α⁴,0,0,α,α⁵,0
1059,1,0,α²,α⁶,0,0,α,α⁵,0
1060,α³,α⁴,0,α⁵,0,0,α²,α⁵,0
1061,α,0,α⁶,α⁵,0,0,α³,α⁵,0
1062,0,α⁵,α²,α⁵,0,0,α⁴,α⁵,0
1063,α⁶,0,1,α²,0,0,α⁵,α⁵,0
1064,1,α³,0,α³,0,0,α⁵,α⁵,0
1065,α²,α⁶,0,α,0,0,α⁶,α⁵,0
1066,0,α⁴,1,α⁶,0,0,α⁶,α⁵,0
1067,0,α³,α⁴,α²,0,0,1,α⁵,0
1068,α²,0,α⁵,α³,0,0,1,α⁵,0
1069,0,α⁴,α⁵,α³,0,0,α,α⁶,0
1070,α³,0,α⁶,α⁴,0,0,α,α⁶,0
1071,α⁶,α⁶,0,α³,0,0,α²,α⁶,0
1072,0,α²,α⁴,α⁵,0,0,α²,α⁶,0
1073,α,0,α³,1,0,0,α²,α⁶,0
1074,α⁴,α⁵,0,α⁶,0,0,α³,α⁶,0
1075,α²,0,1,α⁶,0,0,α⁴,α⁶,0
1076,0,α⁶,α³,α⁶,0,0,α⁵,α⁶,0
1077,1,0,α,α³,0,0,α⁶,α⁶,0
1078,α,α⁴,0,α⁴,0,0,α⁶,α⁶,0
1079,α³,1,0,α²,0,0,1,α⁶,0
1080,0,α⁵,α,1,0,0,1,α⁶,0
1081,0,α⁶,α²,α,0,0,α,1,0
1082,α⁴,α,0,α³,0,0,α,1,0
1083,0,α⁵,α⁶,α⁴,0,0,α²,1,0
1084,α⁴,0,1,α⁵,0,0,α²,1,0
1085,α²,0,α⁴,α,0,0,α³,1,0
1086,1,1,0,α⁴,0,0,α³,1,0
1087,0,α³,α⁵,α⁶,0,0,α³,1,0
1088,α⁵,α⁶,0,1,0,0,α⁴,1,0
1089,α³,0,α,1,0,0,α⁵,1,0
1090,0,1,α⁴,1,0,0,α⁶,1,0
1091,α,0,α²,α⁴,0,0,1,1,0
1092,α²,α⁵,0,α⁵,0,0,1,1,0
1093,0,α⁴,α,α,0,0,α,0,α
1094,α⁵,1,0,α²,0,0,α²,0,α
1095,0,α²,α³,α⁴,0,0,α²,0,α
1096,α²,α³,0,α,0,0,α³,0,α
1097,α²,0,α²,α²,0,0,α⁴,0,α
1098,0,α³,α⁶,α³,0,0,α⁴,0,α
1099,α,α⁵,0,α⁶,0,0,α⁴,0,α
1100,0,α⁶,α⁴,α²,0,0,α⁵,0,α
1101,α⁵,0,α⁶,α⁴,0,0,α⁵,0,α
1102,1,0,α⁵,α,0,0,α⁶,0,α
1103,1,α⁶,0,α³,0,0,1,0,α
1104,α⁴,0,α³,1,0,0,1,0,α
1105,α⁵,0,α⁴,α,0,0,α,0,α²
1106,α,1,0,α⁴,0,0,α,0,α²
1107,0,α⁵,α²,α²,0,0,α²,0,α²
1108,α⁶,α,0,α³,0,0,α³,0,α²
1109,0,α³,α⁴,α⁵,0,0,α³,0,α²
1110,α³,α⁴,0,α²,0,0,α⁴,0,α²
1111,α³,0,α³,α³,0,0,α⁵,0,α²
1112,0,α⁴,1,α⁴,0,0,α⁵,0,α²
1113,α²,α⁶,0,1,0,0,α⁵,0,α²
1114,0,1,α⁵,α³,0,0,α⁶,0,α²
1115,α⁶,0,1,α⁵,0,0,α⁶,0,α²
1116,α,0,α⁶,α²,0,0,1,0,α²
1117,α²,0,1,α³,0,0,α,0,α³
1118,α⁶,0,α⁵,α²,0,0,α²,0,α³
1119,α²,α,0,α⁵,0,0,α²,0,α³
1120,0,α⁶,α³,α³,0,0,α³,0,α³
1121,1,α²,0,α⁴,0,0,α⁴,0,α³
1122,0,α⁴,α⁵,α⁶,0,0,α⁴,0,α³
1123,α⁴,α⁵,0,α³,0,0,α⁵,0,α³
1124,α³,1,0,α,0,0,α⁶,0,α³
1125,α⁴,0,α⁴,α⁴,0,0,α⁶,0,α³
1126,0,α⁵,α,α⁵,0,0,α⁶,0,α³
1127,0,α,α⁶,α⁴,0,0,1,0,α³
1128,1,0,α,α⁶,0,0,1,0,α³
1129,0,α²,1,α⁵,0,0,α,0,α⁴
1130,α,0,α²,1,0,0,α,0,α⁴
1131,α³,0,α,α⁴,0,0,α²,0,α⁴
1132,1,0,α⁶,α³,0,0,α³,0,α⁴
1133,α³,α²,0,α⁶,0,0,α³,0,α⁴
1134,0,1,α⁴,α⁴,0,0,α⁴,0,α⁴
1135,α,α³,0,α⁵,0,0,α⁵,0,α⁴
1136,0,α⁵,α⁶,1,0,0,α⁵,0,α⁴
1137,α⁵,α⁶,0,α⁴,0,0,α⁶,0,α⁴
1138,α⁴,α,0,α²,0,0,1,0,α⁴
1139,α⁵,0,α⁵,α⁵,0,0,1,0,α⁴
1140,0,α⁶,α²,α⁶,0,0,1,0,α⁴
1141,α⁵,α²,0,α³,0,0,α,0,α⁵
1142,α⁶,0,α⁶,α⁶,0,0,α,0,α⁵
1143,0,1,α³,1,0,0,α,0,α⁵
1144,α²,0,α³,α,0,0,α²,0,α⁵
1145,0,α³,α,α⁶,0,0,α²,0,α⁵
1146,α⁴,0,α²,α⁵,0,0,α³,0,α⁵
1147,α,0,1,α⁴,0,0,α⁴,0,α⁵
1148,α⁴,α³,0,1,0,0,α⁴,0,α⁵
1149,0,α,α⁵,α⁵,0,0,α⁵,0,α⁵
1150,0,α⁶,1,α,0,0,α⁶,0,α⁵
1151,α²,α⁴,0,α⁶,0,0,α⁶,0,α⁵
1152,α⁶,1,0,α⁵,0,0,1,0,α⁵
1153,1,α,0,α⁶,0,0,α,0,α⁶
1154,0,α,α⁴,α,0,0,α²,0,α⁶
1155,α⁶,α³,0,α⁴,0,0,α²,0,α⁶
1156,1,0,1,1,0,0,α²,0,α⁶
1157,α³,0,α⁴,α²,0,0,α³,0,α⁶
1158,0,α⁴,α²,1,0,0,α³,0,α⁶
1159,α⁵,0,α³,α⁶,0,0,α⁴,0,α⁶
1160,α⁵,α⁴,0,α,0,0,α⁵,0,α⁶
1161,α²,0,α,α⁵,0,0,α⁵,0,α⁶
1162,0,α²,α⁶,α⁶,0,0,α⁶,0,α⁶
1163,0,1,α,α²,0,0,1,0,α⁶
1164,α³,α⁵,0,1,0,0,1,0,α⁶
1165,α⁴,α⁶,0,α,0,0,α,0,1
1166,0,α,α²,α³,0,0,α,0,1
1167,α,α²,0,1,0,0,α²,0,1
1168,α,0,α,α,0,0,α³,0,1
1169,0,α²,α⁵,α²,0,0,α³,0,1
1170,1,α⁴,0,α⁵,0,0,α³,0,1
1171,0,α⁵,α³,α,0,0,α⁴,0,1
1172,α⁴,0,α⁵,α³,0,0,α⁴,0,1
1173,α⁶,0,α⁴,1,0,0,α⁵,0,1
1174,α⁶,α⁵,0,α²,0,0,α⁶,0,1
1175,α³,0,α²,α⁶,0,0,α⁶,0,1
1176,0,α³,1,1,0,0,1,0,1
1177,0,α,α⁵,α⁴,0,0,0,α²,α
1178,α⁴,0,α⁴,α²,0,0,0,α³,α
1179,0,α⁵,α,α⁶,0,0,0,α³,α
1180,0,α⁴,α³,α³,0,0,0,α⁴,α
1181,α³,0,1,α⁴,0,0,0,α⁴,α
1182,α⁵,α³,0,1,0,0,0,α⁴,α
1183,α,0,α²,α,0,0,0,α⁵,α
1184,0,α²,1,α²,0,0,0,α⁵,α
1185,α²,α⁵,0,α³,0,0,0,α⁵,α
1186,α,α²,0,α⁵,0,0,0,α⁶,α
1187,α⁶,α,0,α²,0,0,0,1,α
1188,α²,0,α⁵,α⁵,0,0,0,1,α
1189,1,α²,0,α³,0,0,0,α,α²
1190,α³,0,α⁶,α⁶,0,0,0,α,α²
1191,0,α²,α⁶,α⁵,0,0,0,α³,α²
1192,α⁵,0,α⁵,α³,0,0,0,α⁴,α²
1193,0,α⁶,α²,1,0,0,0,α⁴,α²
1194,α⁶,α⁴,0,α,0,0,0,α⁵,α²
1195,0,α⁵,α⁴,α⁴,0,0,0,α⁵,α²
1196,α⁴,0,α,α⁵,0,0,0,α⁵,α²
1197,α²,0,α³,α²,0,0,0,α⁶,α²
1198,0,α³,α,α³,0,0,0,α⁶,α²
1199,α³,α⁶,0,α⁴,0,0,0,α⁶,α²
1200,α²,α³,0,α⁶,0,0,0,1,α²
1201,α³,α⁴,0,1,0,0,0,α,α³
1202,α,α³,0,α⁴,0,0,0,α²,α³
1203,α⁴,0,1,1,0,0,0,α²,α³
1204,0,α³,1,α⁶,0,0,0,α⁴,α³
1205,0,1,α³,α,0,0,0,α⁵,α³
1206,α⁶,0,α⁶,α⁴,0,0,0,α⁵,α³
1207,1,α⁵,0,α²,0,0,0,α⁶,α³
1208,0,α⁶,α⁵,α⁵,0,0,0,α⁶,α³
1209,α⁵,0,α²,α⁶,0,0,0,α⁶,α³
1210,α³,0,α⁴,α³,0,0,0,1,α³
1211,0,α⁴,α²,α⁴,0,0,0,1,α³
1212,α⁴,1,0,α⁵,0,0,0,1,α³
1213,α⁴,0,α⁵,α⁴,0,0,0,α,α⁴
1214,0,α⁵,α³,α⁵,0,0,0,α,α⁴
1215,α⁵,α,0,α⁶,0,0,0,α,α⁴
1216,α⁴,α⁵,0,α,0,0,0,α²,α⁴
1217,α⁵,0,α,α,0,0,0,α³,α⁴
1218,α²,α⁴,0,α⁵,0,0,0,α³,α⁴
1219,0,α⁴,α,1,0,0,0,α⁵,α⁴
1220,0,α,α⁴,α²,0,0,0,α⁶,α⁴
1221,1,0,1,α⁵,0,0,0,α⁶,α⁴
1222,α,α⁶,0,α³,0,0,0,1,α⁴
1223,0,1,α⁶,α⁶,0,0,0,1,α⁴
1224,α⁶,0,α³,1,0,0,0,1,α⁴
1225,1,0,α⁴,α,0,0,0,α,α⁵
1226,α²,1,0,α⁴,0,0,0,α,α⁵
1227,0,α,1,1,0,0,0,α,α⁵
1228,α⁵,0,α⁶,α⁵,0,0,0,α²,α⁵
1229,0,α⁶,α⁴,α⁶,0,0,0,α²,α⁵
1230,α⁶,α²,0,1,0,0,0,α²,α⁵
1231,α⁵,α⁶,0,α²,0,0,0,α³,α⁵
1232,α⁶,0,α²,α²,0,0,0,α⁴,α⁵
1233,α³,α⁵,0,α⁶,0,0,0,α⁴,α⁵
1234,0,α⁵,α²,α,0,0,0,α⁶,α⁵
1235,0,α²,α⁵,α³,0,0,0,1,α⁵
1236,α,0,α,α⁶,0,0,0,1,α⁵
1237,0,α³,α⁶,α⁴,0,0,0,α,α⁶
1238,α²,0,α²,1,0,0,0,α,α⁶
1239,0,α²,α,α,0,0,0,α²,α⁶
1240,α,0,α⁵,α²,0,0,0,α²,α⁶
1241,α³,α,0,α⁵,0,0,0,α²,α⁶
1242,1,α³,0,α,0,0,0,α³,α⁶
1243,α⁶,0,1,α⁶,0,0,0,α³,α⁶
1244,0,1,α⁵,1,0,0,0,α³,α⁶
1245,α⁶,1,0,α³,0,0,0,α⁴,α⁶
1246,1,0,α³,α³,0,0,0,α⁵,α⁶
1247,α⁴,α⁶,0,1,0,0,0,α⁵,α⁶
1248,0,α⁶,α³,α²,0,0,0,1,α⁶
1249,0,1,α⁴,α³,0,0,0,α,1
1250,α³,0,α³,α,0,0,0,α²,1
1251,0,α⁴,1,α⁵,0,0,0,α²,1
1252,0,α³,α²,α²,0,0,0,α³,1
1253,α²,0,α⁶,α³,0,0,0,α³,1
1254,α⁴,α²,0,α⁶,0,0,0,α³,1
1255,0,α,α⁶,α,0,0,0,α⁴,1
1256,α,α⁴,0,α²,0,0,0,α⁴,1
1257,1,0,α,1,0,0,0,α⁴,1
1258,1,α,0,α⁴,0,0,0,α⁵,1
1259,α⁵,1,0,α,0,0,0,α⁶,1
1260,α,0,α⁴,α⁴,0,0,0,α⁶,1
1261,0,α⁶,α,0,α,α,α,0,0
1262,α⁵,α²,0,0,α²,α,α,0,0
1263,α⁴,0,α³,0,1,α,α,0,0
1264,α²,α⁴,0,0,1,α²,α,0,0
1265,α⁵,0,α²,0,α⁵,α³,α,0,0
1266,0,1,α⁴,0,1,α³,α,0,0
1267,α⁶,1,0,0,α,α⁴,α,0,0
1268,α,0,α,0,α²,α⁴,α,0,0
1269,0,α³,α²,0,α⁶,α⁴,α,0,0
1270,α³,0,α⁶,0,α,α⁵,α,0,0
1271,α³,α⁶,0,0,α³,1,α,0,0
1272,0,α,α⁶,0,α⁵,1,α,0,0
1273,α⁴,1,0,0,α⁴,α,α²,0,0
1274,0,α²,1,0,α⁶,α,α²,0,0
1275,α⁵,0,α⁴,0,α,α²,α²,0,0
1276,0,1,α²,0,α²,α²,α²,0,0
1277,α⁶,α³,0,0,α³,α²,α²,0,0
1278,α³,α⁵,0,0,α,α³,α²,0,0
1279,0,α,α⁵,0,α,α⁴,α²,0,0
1280,α⁶,0,α³,0,α⁶,α⁴,α²,0,0
1281,1,α,0,0,α²,α⁵,α²,0,0
1282,α²,0,α²,0,α³,α⁵,α²,0,0
1283,0,α⁴,α³,0,1,α⁵,α²,0,0
1284,α⁴,0,1,0,α²,α⁶,α²,0,0
1285,α⁵,α,0,0,α⁵,α²,α³,0,0
1286,0,α³,α,0,1,α²,α³,0,0
1287,α⁶,0,α⁵,0,α²,α³,α³,0,0
1288,0,α,α³,0,α³,α³,α³,0,0
1289,1,α⁴,0,0,α⁴,α³,α³,0,0
1290,α⁴,α⁶,0,0,α²,α⁴,α³,0,0
1291,0,α²,α⁶,0,α²,α⁵,α³,0,0
1292,1,0,α⁴,0,1,α⁵,α³,0,0
1293,0,α⁵,α⁴,0,α,α⁶,α³,0,0
1294,α,α²,0,0,α³,α⁶,α³,0,0
1295,α³,0,α³,0,α⁴,α⁶,α³,0,0
1296,α⁵,0,α,0,α³,1,α³,0,0
1297,α⁶,0,α²,0,α⁴,α,α⁴,0,0
1298,0,α⁴,α²,0,α,α³,α⁴,0,0
1299,α⁶,α²,0,0,α⁶,α³,α⁴,0,0
1300,1,0,α⁶,0,α³,α⁴,α⁴,0,0
1301,0,α²,α⁴,0,α⁴,α⁴,α⁴,0,0
1302,α,α⁵,0,0,α⁵,α⁴,α⁴,0,0
1303,α⁵,1,0,0,α³,α⁵,α⁴,0,0
1304,α,0,α⁵,0,α,α⁶,α⁴,0,0
1305,0,α³,1,0,α³,α⁶,α⁴,0,0
1306,0,α⁶,α⁵,0,α²,1,α⁴,0,0
1307,α²,α³,0,0,α⁴,1,α⁴,0,0
1308,α⁴,0,α⁴,0,α⁵,1,α⁴,0,0
1309,0,1,α⁶,0,α³,α,α⁵,0,0
1310,α³,α⁴,0,0,α⁵,α,α⁵,0,0
1311,α⁵,0,α⁵,0,α⁶,α,α⁵,0,0
1312,1,0,α³,0,α⁵,α²,α⁵,0,0
1313,0,α⁵,α³,0,α²,α⁴,α⁵,0,0
1314,1,α³,0,0,1,α⁴,α⁵,0,0
1315,α,0,1,0,α⁴,α⁵,α⁵,0,0
1316,0,α³,α⁵,0,α⁵,α⁵,α⁵,0,0
1317,α²,α⁶,0,0,α⁶,α⁵,α⁵,0,0
1318,α⁶,α,0,0,α⁴,α⁶,α⁵,0,0
1319,α²,0,α⁶,0,α²,1,α⁵,0,0
1320,0,α⁴,α,0,α⁴,1,α⁵,0,0
1321,α³,0,1,0,α³,α,α⁶,0,0
1322,0,α⁵,α²,0,α⁵,α,α⁶,0,0
1323,0,α,1,0,α⁴,α²,α⁶,0,0
1324,α⁴,α⁵,0,0,α⁶,α²,α⁶,0,0
1325,α⁶,0,α⁶,0,1,α²,α⁶,0,0
1326,α,0,α⁴,0,α⁶,α³,α⁶,0,0
1327,α,α⁴,0,0,α,α⁵,α⁶,0,0
1328,0,α⁶,α⁴,0,α³,α⁵,α⁶,0,0
1329,α²,0,α,0,α⁵,α⁶,α⁶,0,0
1330,0,α⁴,α⁶,0,α⁶,α⁶,α⁶,0,0
1331,α³,1,0,0,1,α⁶,α⁶,0,0
1332,1,α²,0,0,α⁵,1,α⁶,0,0
1333,α,α³,0,0,α⁶,α,1,0,0
1334,α⁴,0,α,0,α⁴,α²,1,0,0
1335,0,α⁶,α³,0,α⁶,α²,1,0,0
1336,1,0,1,0,α,α³,1,0,0
1337,0,α²,α,0,α⁵,α³,1,0,0
1338,α⁵,α⁶,0,0,1,α³,1,0,0
1339,α²,0,α⁵,0,1,α⁴,1,0,0
1340,α²,α⁵,0,0,α²,α⁶,1,0,0
1341,0,1,α⁵,0,α⁴,α⁶,1,0,0
1342,α⁴,α,0,0,α,1,1,0,0
1343,α³,0,α²,0,α⁶,1,1,0,0
1344,0,α⁵,1,0,1,1,1,0,0
1345,α,0,α³,0,α,α²,0,α,0
1346,0,α³,α⁶,0,α³,α²,0,α,0
1347,α³,α²,0,0,α⁵,α²,0,α,0
1348,0,α,α²,0,1,α³,0,α,0
1349,α,α³,0,0,α²,α⁴,0,α,0
1350,1,0,1,0,α³,α⁵,0,α,0
1351,0,α²,α,0,α⁴,α⁵,0,α,0
1352,α³,0,α²,0,α²,α⁶,0,α,0
1353,α⁴,α,0,0,α³,α⁶,0,α,0
1354,0,1,α⁵,0,α⁵,1,0,α,0
1355,α²,α⁵,0,0,α⁶,1,0,α,0
1356,α⁵,0,α⁶,0,1,1,0,α,0
1357,α⁶,0,1,0,α,α,0,α²,0
1358,0,α,α⁶,0,α⁶,α,0,α²,0
1359,α³,α⁶,0,0,1,α,0,α²,0
1360,α²,0,α⁴,0,α²,α³,0,α²,0
1361,0,α⁴,1,0,α⁴,α³,0,α²,0
1362,α⁴,α³,0,0,α⁶,α³,0,α²,0
1363,0,α²,α³,0,α,α⁴,0,α²,0
1364,α²,α⁴,0,0,α³,α⁵,0,α²,0
1365,α,0,α,0,α⁴,α⁶,0,α²,0
1366,0,α³,α²,0,α⁵,α⁶,0,α²,0
1367,α⁴,0,α³,0,α³,1,0,α²,0
1368,α⁵,α²,0,0,α⁴,1,0,α²,0
1369,α⁵,0,α⁴,0,α⁴,α,0,α³,0
1370,α⁶,α³,0,0,α⁵,α,0,α³,0
1371,α⁴,1,0,0,α,α²,0,α³,0
1372,1,0,α,0,α²,α²,0,α³,0
1373,0,α²,1,0,1,α²,0,α³,0
1374,α³,0,α⁵,0,α³,α⁴,0,α³,0
1375,0,α⁵,α,0,α⁵,α⁴,0,α³,0
1376,α⁵,α⁴,0,0,1,α⁴,0,α³,0
1377,0,α³,α⁴,0,α²,α⁵,0,α³,0
1378,α³,α⁵,0,0,α⁴,α⁶,0,α³,0
1379,α²,0,α²,0,α⁵,1,0,α³,0
1380,0,α⁴,α³,0,α⁶,1,0,α³,0
1381,α³,0,α³,0,α⁶,α,0,α⁴,0
1382,0,α⁵,α⁴,0,1,α,0,α⁴,0
1383,α⁶,0,α⁵,0,α⁵,α²,0,α⁴,0
1384,1,α⁴,0,0,α⁶,α²,0,α⁴,0
1385,0,α³,α,0,α,α³,0,α⁴,0
1386,α⁵,α,0,0,α²,α³,0,α⁴,0
1387,α,0,α²,0,α³,α³,0,α⁴,0
1388,α⁶,α⁵,0,0,α,α⁵,0,α⁴,0
1389,α⁴,0,α⁶,0,α⁴,α⁵,0,α⁴,0
1390,0,α⁶,α²,0,α⁶,α⁵,0,α⁴,0
1391,0,α⁴,α⁵,0,α³,α⁶,0,α⁴,0
1392,α⁴,α⁶,0,0,α⁵,1,0,α⁴,0
1393,α⁵,1,0,0,α⁶,α,0,α⁵,0
1394,0,α⁶,α⁵,0,α,α²,0,α⁵,0
1395,α⁴,0,α⁴,0,1,α²,0,α⁵,0
1396,1,0,α⁶,0,α⁶,α³,0,α⁵,0
1397,α,α⁵,0,0,1,α³,0,α⁵,0
1398,0,α⁴,α²,0,α²,α⁴,0,α⁵,0
1399,α⁶,α²,0,0,α³,α⁴,0,α⁵,0
1400,α²,0,α³,0,α⁴,α⁴,0,α⁵,0
1401,1,α⁶,0,0,α²,α⁶,0,α⁵,0
1402,α⁵,0,1,0,α⁵,α⁶,0,α⁵,0
1403,0,1,α³,0,1,α⁶,0,α⁵,0
1404,0,α⁵,α⁶,0,α⁴,1,0,α⁵,0
1405,0,α⁶,1,0,α⁵,α,0,α⁶,0
1406,α⁶,α,0,0,1,α²,0,α⁶,0
1407,α⁵,0,α⁵,0,α,α³,0,α⁶,0
1408,0,1,α⁶,0,α²,α³,0,α⁶,0
1409,α²,α⁶,0,0,α,α⁴,0,α⁶,0
1410,α,0,1,0,1,α⁴,0,α⁶,0
1411,0,α⁵,α³,0,α³,α⁵,0,α⁶,0
1412,1,α³,0,0,α⁴,α⁵,0,α⁶,0
1413,α³,0,α⁴,0,α⁵,α⁵,0,α⁶,0
1414,0,α,α⁴,0,α,1,0,α⁶,0
1415,α,1,0,0,α³,1,0,α⁶,0
1416,α⁶,0,α,0,α⁶,1,0,α⁶,0
1417,0,α²,α⁵,0,α²,α,0,1,0
1418,α²,α,0,0,α⁴,α,0,1,0
1419,1,0,α²,0,1,α,0,1,0
1420,0,1,α,0,α⁶,α²,0,1,0
1421,1,α²,0,0,α,α³,0,1,0
1422,α⁶,0,α⁶,0,α²,α⁴,0,1,0
1423,0,α,1,0,α³,α⁴,0,1,0
1424,α²,0,α,0,α,α⁵,0,1,0
1425,α³,1,0,0,α²,α⁵,0,1,0
1426,0,α⁶,α⁴,0,α⁴,α⁶,0,1,0
1427,α,α⁴,0,0,α⁵,α⁶,0,1,0
1428,α⁴,0,α⁵,0,α⁶,α⁶,0,1,0
1429,0,α⁵,1,0,α²,α,0,0,α
1430,α⁴,α,0,0,α⁵,α,0,0,α
1431,0,α,α²,0,α⁶,α²,0,0,α
1432,α³,α²,0,0,α³,α³,0,0,α
1433,α,0,α³,0,α⁴,α³,0,0,α
1434,0,α³,α⁶,0,α⁵,α³,0,0,α
1435,0,1,α⁵,0,α³,α⁴,0,0,α
1436,α⁵,0,α⁶,0,α⁶,α⁴,0,0,α
1437,α²,α⁵,0,0,1,α⁴,0,0,α
1438,α⁴,0,α,0,α³,α⁵,0,0,α
1439,1,1,0,0,α⁶,α⁵,0,0,α
1440,α²,0,α⁵,0,α²,α⁶,0,0,α
1441,0,α⁶,α,0,α³,α²,0,0,α²
1442,α⁵,α²,0,0,α⁶,α²,0,0,α²
1443,0,α²,α³,0,1,α³,0,0,α²
1444,α⁴,α³,0,0,α⁴,α⁴,0,0,α²
1445,α²,0,α⁴,0,α⁵,α⁴,0,0,α²
1446,0,α⁴,1,0,α⁶,α⁴,0,0,α²
1447,α³,α⁶,0,0,α,α⁵,0,0,α²
1448,0,α,α⁶,0,α⁴,α⁵,0,0,α²
1449,α⁶,0,1,0,1,α⁵,0,0,α²
1450,α⁵,0,α²,0,α⁴,α⁶,0,0,α²
1451,α,α,0,0,1,α⁶,0,0,α²
1452,α³,0,α⁶,0,α³,1,0,0,α²
1453,α⁴,0,1,0,α⁴,α,0,0,α³
1454,0,1,α²,0,α⁴,α³,0,0,α³
1455,α⁶,α³,0,0,1,α³,0,0,α³
1456,0,α³,α⁴,0,α,α⁴,0,0,α³
1457,α⁵,α⁴,0,0,α⁵,α⁵,0,0,α³
1458,α³,0,α⁵,0,α⁶,α⁵,0,0,α³
1459,0,α⁵,α,0,1,α⁵,0,0,α³
1460,1,0,α,0,α,α⁶,0,0,α³
1461,α⁴,1,0,0,α²,α⁶,0,0,α³
1462,0,α²,1,0,α⁵,α⁶,0,0,α³
1463,α²,α²,0,0,α,1,0,0,α³
1464,α⁶,0,α³,0,α⁵,1,0,0,α³
1465,α³,α³,0,0,α²,α,0,0,α⁴
1466,1,0,α⁴,0,α⁶,α,0,0,α⁴
1467,α⁵,0,α,0,α⁵,α²,0,0,α⁴
1468,1,α⁴,0,0,α,α⁴,0,0,α⁴
1469,0,α,α³,0,α⁵,α⁴,0,0,α⁴
1470,0,α⁴,α⁵,0,α²,α⁵,0,0,α⁴
1471,0,α⁶,α²,0,α,α⁶,0,0,α⁴
1472,α⁶,α⁵,0,0,α⁶,α⁶,0,0,α⁴
1473,α⁴,0,α⁶,0,1,α⁶,0,0,α⁴
1474,α,0,α²,0,α²,1,0,0,α⁴
1475,α⁵,α,0,0,α³,1,0,0,α⁴
1476,0,α³,α,0,α⁶,1,0,0,α⁴
1477,α²,0,α³,0,α³,α,0,0,α⁵
1478,α⁶,α²,0,0,α⁴,α,0,0,α⁵
1479,0,α⁴,α²,0,1,α,0,0,α⁵
1480,α⁴,α⁴,0,0,α³,α²,0,0,α⁵
1481,α,0,α⁵,0,1,α²,0,0,α⁵
