hyb,rmse
33,43.01116156634997
34,41.49442533928176
35,45.212886998362386
36,45.40014580446871
37,44.198734828101614
38,46.58718776228067
39,47.500221356869794
40,49.76314213922273
41,51.72322043053574
42,45.10115221264387
43,51.85865664266289
44,52.07865361359925
45,47.990759593645386
46,61.43279254039218
47,65.07555987863543
48,65.07636623062388
49,50.62214541409978
50,51.91840815414951
51,69.30082930127946
52,46.41061002744875
53,61.852537164971665
54,58.26345185699459
55,40.99498360574495
56,42.392744048352995
57,42.914659709191284
58,43.47450451706054
59,44.364427128911316
60,45.42826075294199
61,45.96344433507492
62,45.3163934838374
63,46.238056794604326
64,47.85634554654229
65,46.842203532432414
66,46.495719290147925
67,46.997154110062134
68,47.976490998844085
69,48.57530402193426
70,49.215278330217934
71,48.464118243683245
72,49.726438577475
73,48.41563965687245
74,47.55086327449736
75,49.7567763013625
76,49.313274271314874
77,43.98392898310833
78,52.28002540320353
79,52.50531159777078
80,51.77816956584062
81,48.50314480465608
82,51.87709354959084
83,52.2100815597033
84,52.32679219321804
85,50.960798429744486
86,43.82237863745989
87,54.20251440729852
88,55.69827922516878
89,54.436620531037825
90,51.81259193934329
91,53.52701610417104
92,53.85354746342072
93,53.377943458445394
94,54.93375665429711
95,47.11616562132174
96,57.203877016193026
97,58.234163774952115
98,57.501184754268934
99,54.65488565222886
0,13.939961013114841
1,15.340710722845186
2,16.89129835684357
3,15.288003078423017
4,16.72593109357009
5,17.993204849546604
6,18.657569640103162
7,19.19400025799025
8,20.402379325120968
9,16.947447460926163
10,18.335804171877182
11,18.30463968022093
12,16.838918952325205
13,16.10000455623128
14,17.727767683056282
15,16.572089857834886
16,17.89665016015701
17,18.810015212903448
18,17.713493262175042
19,18.572616613100447
20,17.632820555487324
21,19.089131718553304
22,19.386419208563748
23,22.625464015645928
24,19.68980080894277
25,19.3790674391423
26,20.13704143766019
27,20.467829960620154
28,22.759368135738136
29,24.07356024436437
30,23.716887201524376
31,20.885956811884892
32,25.253409557151265
33,22.45964078686394
34,22.789504887370263
35,23.41699838191035
36,29.47931132438216
37,25.219251380274628
38,29.59190795454545
39,29.50525343774099
40,23.992501892896318
41,41.56312602993136
42,31.974803222988214
43,31.3060013365797
44,33.13921422625617
45,29.774395737629835
46,40.55035634161616
47,33.637427152331355
48,33.649917194794966
49,35.854797588110905
50,32.66329413982107
51,37.60937899891573
52,35.913597804285835
53,37.14552942602747
54,37.64690582906293
55,26.74244391272509
56,25.461203887184006
57,25.98287067639119
58,24.08177482813971
59,25.419216864740374
60,28.066141116293124
61,27.526881777613255
62,26.5986355630059
63,26.651467965318208
64,27.812774888431967
65,26.969002267329078
66,27.60776781508041
67,27.895224196740266
68,28.50462427691724
69,26.671821457621274
70,28.24688269742795
71,25.19689343505598
72,26.608412368173024
73,29.389211105141147
74,28.109636524520642
75,31.122356859212328
76,29.023885583525573
77,30.446261782015963
78,28.504418504939892
79,28.79206354593106
80,28.86905201866403
81,30.395767859110688
82,31.137795552743018
83,33.14869791979041
84,31.687041521574542
85,30.121017071100674
86,34.017607576528434
87,36.04904529387676
88,30.832455739746035
89,35.11837132031346
90,30.74000685465115
91,30.443092060041323
92,33.09960947231687
93,30.74397529136388
94,32.907490407805774
95,30.986890316767745
